chr	start	end	strand	geneName	chrInt	testIndex	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	Zscore	testStat	signedTestStat	pvalue	adjpvalue
chr7	140734485	140925732	-	BRAF	7	36622	2	191245	13953	1810841253	2	191245	7259	1810847947	1	191246	14528	1810840678	0.281158254432627	0.360627718735486	0.360627718735486	0.548157823130171	0.628770474918089
chr14	46839628	47302560	-	MDGA2	14	60812	4	462928	13951	1810569570	2	462930	7259	1810576262	5	462927	14524	1810568997	0.185618282606171	0.356497112778015	0.356497112778015	0.550458114869568	0.63107827134313
chr4	105369564	105475050	-	PPA2	4	22298	0	105486	13955	1810927012	0	105486	7261	1810933706	3	105483	14526	1810926441	0.365312339561145	0.355726064415649	0.355726064415649	0.550889504860118	0.631453223634013
chr9	100472148	100577636	+	TMEFF1	9	42693	1	105487	13954	1810927011	1	105487	7260	1810933705	1	105487	14528	1810926437	0.365293378594792	0.355691553791985	0.355691553791985	0.550908827852248	0.631453223634013
chr8	13085576	13277546	-	DLC1	8	37675	2	191968	13953	1810840530	0	191970	7261	1810847222	3	191967	14526	1810839957	0.277384498838843	0.351432278985158	0.351432278985158	0.553303469375859	0.633913383244991
chr20	35454597	35519280	+	CEP250	20	83866	1	64682	13954	1810967816	0	64683	7261	1810974509	1	64682	14528	1810967242	0.448922438264865	0.34893605473917	0.34893605473917	0.554716022412547	0.63534166335236
chr16	11679082	11743838	-	TXNDC11	16	67374	0	64756	13955	1810967742	0	64756	7261	1810974436	2	64754	14527	1810967170	0.447794441779337	0.347302782698534	0.347302782698534	0.555643944852583	0.636261742502371
chr12	10845848	11172598	-	AC018630.2	12	53702	3	326747	13952	1810705751	2	326748	7259	1810712444	3	326747	14526	1810705177	0.215540876094637	0.346269689500332	0.346269689500332	0.556232402377455	0.636507370734312
chr10	35335873	35572669	+	CCNY	10	45061	2	236794	13953	1810795704	2	236794	7259	1810802398	2	236794	14527	1810795130	0.24984914455261	0.345157874748111	0.345157874748111	0.55686702205743	0.63704323134178
chr3	108588721	108694840	+	DZIP3	3	17457	1	106118	13954	1810926380	1	106118	7260	1810933074	1	106118	14528	1810925806	0.359329070226393	0.344817951670848	0.344817951670848	0.557061323318318	0.637217922036538
chr2	195451777	195516699	-	AC064834.1	2	13210	1	64921	13954	1810967577	0	64922	7261	1810974270	1	64921	14528	1810967003	0.445234134852047	0.343618854880333	0.343618854880333	0.557747761442664	0.637812627466421
chr16	4623960	4688908	+	MGRN1	16	67144	0	64948	13955	1810967550	0	64948	7261	1810974244	2	64946	14527	1810966978	0.444833715978425	0.343041171203367	0.343041171203367	0.558079038348201	0.638143822382331
chr18	5392380	5541556	-	EPB41L3	18	75721	0	149176	13955	1810883322	2	149174	7259	1810890018	2	149174	14527	1810882750	0.306449148667363	0.34000683343038	0.34000683343038	0.559825277558444	0.639611605641442
chr3	49469295	49534492	+	DAG1	3	16296	2	65195	13953	1810967303	0	65197	7261	1810973995	0	65197	14529	1810966727	0.44100703340092	0.337562990142033	0.337562990142033	0.561239299253671	0.640896371618858
chr2	119302443	119367682	-	C2orf76	2	11656	0	65239	13955	1810967259	0	65239	7261	1810973953	2	65237	14527	1810966687	0.440363009614171	0.336645156960003	0.336645156960003	0.56177213177935	0.641361401604402
chr3	127922412	127987662	+	KBTBD12	3	18017	0	65250	13955	1810967248	1	65249	7260	1810973943	1	65249	14528	1810966675	0.440194405230312	0.336406221496873	0.336406221496873	0.561911000985053	0.641472138318058
chr20	15984787	16050069	+	MACROD2	20	83282	0	65282	13955	1810967216	1	65281	7260	1810973911	1	65281	14528	1810966643	0.439704081313288	0.335706453653984	0.335706453653984	0.562318085300334	0.641841200261964
chr10	95859547	95924844	+	AL365273.2	10	46524	1	65296	13954	1810967202	0	65297	7261	1810973895	1	65296	14528	1810966628	0.439474324705937	0.335381604381837	0.335381604381837	0.562507256388607	0.641961458736279
chr7	7639751	7877443	+	UMAD1	7	33282	3	237689	13952	1810794809	0	237692	7261	1810801500	3	237689	14526	1810794235	0.246071910948643	0.335205707815476	0.335205707815476	0.562609738171368	0.642030585447496
chr11	57711596	57818336	+	AP001931.2	11	49665	1	106739	13954	1810925759	1	106739	7260	1810932453	1	106739	14528	1810925185	0.353493807508735	0.334319986752234	0.334319986752234	0.563126327824203	0.642476518651893
chr12	3808860	3874355	-	PARP11	12	53170	1	65494	13954	1810967004	0	65495	7261	1810973697	1	65494	14528	1810966430	0.4364464740768	0.331083314144053	0.331083314144053	0.5650218886807	0.644351247874611
chr20	38471899	38578859	+	RALGAPB	20	84072	1	106959	13954	1810925539	1	106959	7260	1810932233	1	106959	14528	1810924965	0.351434704866244	0.330651461496018	0.330651461496018	0.565275735519885	0.644539193078075
chr8	66666615	66860472	+	C8orf44-SGK3	8	39013	4	193853	13951	1810838645	1	193856	7260	1810845336	0	193857	14529	1810838067	0.267601708231602	0.328103132080287	0.328103132080287	0.566778173147315	0.645537162412172
chr20	4852357	5002510	-	SLC23A2	20	83096	4	150149	13951	1810882349	0	150153	7261	1810889039	0	150153	14529	1810881771	0.299920593666919	0.326349496375769	0.326349496375769	0.567816584750265	0.64652759490035
chr12	89352797	89418559	+	AC010201.3	12	56171	0	65762	13955	1810966736	1	65761	7260	1810973431	1	65761	14528	1810966163	0.432377925253067	0.325350193190388	0.325350193190388	0.568409976280995	0.64715514133397
chr6	24804324	24911711	-	RIPOR2	6	29045	2	107385	13953	1810925113	0	107387	7261	1810931805	1	107386	14528	1810924538	0.347450232775495	0.323599570896477	0.323599570896477	0.569452422474939	0.64795674514548
chr8	115950510	116326059	-	LINC00536	8	40033	4	375545	13951	1810656953	2	375547	7259	1810663645	3	375546	14526	1810656378	0.194131168189586	0.318186107790098	0.318186107790098	0.572699772186382	0.651137688971305
chr11	27365960	27473775	-	LGR4	11	48865	3	107812	13952	1810924686	0	107815	7261	1810931377	0	107815	14529	1810924109	0.343472296020662	0.316629175329581	0.316629175329581	0.573640463996744	0.651808112611681
chr17	18864548	18930734	+	PRPSAP2	17	71689	0	66186	13955	1810966312	1	66185	7260	1810973007	1	66185	14528	1810965739	0.425950829875832	0.316381191485561	0.316381191485561	0.573790575793478	0.65182779611274
chr16	49490950	49641852	-	ZNF423	16	68602	2	150900	13953	1810881598	1	150901	7260	1810888291	1	150901	14528	1810881023	0.294944290734732	0.316106797545217	0.316106797545217	0.573956764665614	0.651968239501152
chr4	127964505	128030805	+	ABHD18	4	22786	0	66300	13955	1810966198	1	66299	7260	1810972893	1	66299	14528	1810965625	0.424229812629975	0.313998167170212	0.313998167170212	0.575237050822305	0.653180370732109
chr12	12724930	12791466	+	APOLD1	12	53767	1	66535	13954	1810965963	0	66536	7261	1810972656	1	66535	14528	1810965389	0.420676389272335	0.309101255377755	0.309101255377755	0.578232215242937	0.655932072366642
chr13	41310266	41377030	+	NAA16	13	58430	1	66763	13954	1810965735	0	66764	7261	1810972428	1	66763	14528	1810965161	0.417255370605495	0.304416835657321	0.304416835657321	0.581126619635253	0.658744907961554
chr5	124636915	124745521	-	ZNF608	5	26378	1	108605	13954	1810923893	1	108605	7260	1810930587	1	108605	14528	1810923319	0.336161932444268	0.303993170033209	0.303993170033209	0.581389823869943	0.658945746660525
chr6	83858688	83967423	+	CYB5R4	6	31098	2	108733	13953	1810923765	0	108735	7261	1810930457	1	108734	14528	1810923190	0.334974775457797	0.301964272395708	0.301964272395708	0.58265361090271	0.660133915052039
chr11	107792614	107859561	-	SLC35F2	11	51931	1	66946	13954	1810965552	0	66947	7261	1810972245	1	66946	14528	1810964978	0.414517993801357	0.300692943506874	0.300692943506874	0.583448333241053	0.660887682410506
chr11	70269716	70378580	+	PPFIA1	11	50876	2	108862	13953	1810923636	0	108864	7261	1810930328	1	108863	14528	1810923061	0.333789025973215	0.299941364210099	0.299941364210099	0.583919182474479	0.661288927015519
chr4	15968225	16077118	-	PROM1	4	20588	1	108892	13954	1810923606	1	108892	7260	1810930300	1	108892	14528	1810923032	0.333522655568627	0.299489084049128	0.299489084049128	0.584202896565479	0.661448941055918
chr20	34740400	34807447	+	AL109824.1	20	83823	0	67047	13955	1810965451	1	67046	7260	1810972146	1	67046	14528	1810964878	0.413025319306113	0.298668256145902	0.298668256145902	0.584718511483946	0.661852255071007
chr7	80246408	80313456	-	AC003988.1	7	34959	0	67048	13955	1810965450	1	67047	7260	1810972145	1	67047	14528	1810964877	0.413010403806372	0.298646915820427	0.298646915820427	0.584731928985639	0.661852255071007
chr6	123528680	123637972	-	TRDN	6	31788	1	109291	13954	1810923207	1	109291	7260	1810929901	1	109291	14528	1810922633	0.329864950973391	0.293292162939906	0.293292162939906	0.588118517807804	0.664948525669625
chr2	37250501	37318084	-	PRKD3	2	9467	0	67583	13955	1810964915	0	67583	7261	1810971609	2	67581	14527	1810964343	0.405062338335569	0.287976415012963	0.287976415012963	0.59152021876852	0.668153534236466
chr11	9459975	9527613	+	ZNF143	11	48441	1	67637	13954	1810964861	0	67638	7261	1810971554	1	67637	14528	1810964287	0.404248816785976	0.286891608033329	0.286891608033329	0.59221938137328	0.668696742334877
chr1	6635112	6702924	-	DNAJC11	1	445	2	67810	13953	1810964688	0	67812	7261	1810971380	0	67812	14529	1810964112	0.4016794802686	0.283482581842691	0.283482581842691	0.59442764154077	0.670597361224737
chr14	64387361	64455173	+	MTHFD1	14	61327	0	67812	13955	1810964686	1	67811	7260	1810971381	1	67811	14528	1810964113	0.401679480268506	0.283482127357274	0.283482127357274	0.594427937076226	0.670597361224737
chr5	125492260	125602227	+	LINC02240	5	26395	1	109966	13954	1810922532	1	109966	7260	1810929226	1	109966	14528	1810921958	0.323707400745566	0.28299599874299	0.28299599874299	0.5947442232037	0.67072985629393
chr5	125492260	125602229	+	AC116362.2	5	26396	1	109968	13954	1810922530	1	109968	7260	1810929224	1	109968	14528	1810921956	0.323689212366677	0.282965153339319	0.282965153339319	0.594764303668435	0.67072985629393
chr12	30628987	30696869	-	IPO8	12	54222	2	67880	13953	1810964618	0	67882	7261	1810971310	0	67882	14529	1810964042	0.400647698221356	0.282120171817951	0.282120171817951	0.595314936431322	0.671301399425206
chr6	143535844	143824164	+	PHACTR2	6	32296	2	288318	13953	1810744180	3	288317	7258	1810750875	2	288318	14527	1810743606	0.20712703475397	0.28055861860048	0.28055861860048	0.596335311913367	0.672105697704596
chr18	54827476	54895516	+	RAB27B	18	76798	0	68040	13955	1810964458	1	68039	7260	1810971153	1	68039	14528	1810963885	0.398322724332885	0.279057225561701	0.279057225561701	0.597319811223501	0.673140689345658
chr8	118290207	118400605	+	AC023590.1	8	40065	1	110397	13954	1810922101	1	110397	7260	1810928795	1	110397	14528	1810921527	0.319795430289656	0.276538131642155	0.276538131642155	0.59897927765332	0.674539701122636
chr15	25265427	25419467	+	SNHG14	15	63391	2	154038	13953	1810878460	0	154040	7261	1810885152	2	154038	14527	1810877886	0.274360688429556	0.275321955909021	0.275321955909021	0.599783895711968	0.675110843771697
chr2	241355288	241465778	+	FARP2	2	14683	1	110489	13954	1810922009	0	110490	7261	1810928702	2	110488	14527	1810921436	0.318962370556268	0.275172285619192	0.275172285619192	0.599883073661488	0.675110843771697
chr2	9488485	9556830	-	ADAM17	2	8703	0	68345	13955	1810964153	1	68344	7260	1810970848	1	68344	14528	1810963580	0.393849872111386	0.273206661571749	0.273206661571749	0.601188782934282	0.676331862067288
chr11	121044738	121113108	+	AP000646.1	11	52528	1	68369	13954	1810964129	0	68370	7261	1810970822	1	68369	14528	1810963555	0.393484130418664	0.27273172326386	0.27273172326386	0.601505168011804	0.676562523034325
chr1	161765319	161964070	+	ATF6	1	5940	1	198750	13954	1810833748	1	198750	7260	1810840442	3	198748	14526	1810833176	0.24266678280474	0.271961716585793	0.271961716585793	0.60201886175381	0.676917714563022
chr2	43886223	43996989	-	LRPPRC	2	9666	1	110765	13954	1810921733	1	110765	7260	1810928427	1	110765	14528	1810921159	0.316467346704568	0.271097111166455	0.271097111166455	0.60259676865531	0.677468068327513
chr12	120127201	120195715	-	GCN1	12	57197	0	68514	13955	1810963984	1	68513	7260	1810970679	1	68513	14528	1810963411	0.391380058387045	0.269998032017611	0.269998032017611	0.603333092433846	0.678196334237899
chr5	5421676	5490220	+	ICE1	5	24140	1	68543	13954	1810963955	0	68544	7261	1810970648	1	68543	14528	1810963381	0.390942266684789	0.269431044929661	0.269431044929661	0.60371368768093	0.678524576785338
chr8	41942048	42052987	-	KAT6A	8	38525	2	110937	13953	1810921561	0	110939	7261	1810928253	1	110938	14528	1810920986	0.314906604406027	0.268563459860161	0.268563459860161	0.604297047311629	0.67908058008853
chr5	134299424	134368070	-	CDKL3	5	26659	1	68645	13954	1810963853	1	68645	7260	1810970547	0	68646	14529	1810963278	0.389455206787728	0.267508806078695	0.267508806078695	0.605007802852649	0.679743039013291
chr3	111541196	111652241	+	CD96	3	17495	1	111044	13954	1810921454	0	111045	7261	1810928147	2	111043	14527	1810920881	0.313951513409734	0.267015797668137	0.267015797668137	0.605340661869305	0.679924987903125
chrY	20465315	20576362	-	TTTY10	24	91808	0	111047	13955	1810921451	1	111046	7260	1810928146	2	111045	14527	1810920879	0.313933501588973	0.266988422372378	0.266988422372378	0.605359155950827	0.679924987903125
chr16	3962652	4117442	-	ADCY9	16	67080	0	154790	13955	1810877708	2	154788	7259	1810884404	2	154788	14527	1810877136	0.269503181687286	0.266070990939625	0.266070990939625	0.605979646075067	0.680472232680248
chr18	9546790	9615558	-	PPP4R1	18	75827	0	68768	13955	1810963730	1	68767	7260	1810970425	1	68767	14528	1810963157	0.387679465677664	0.265223152935505	0.265223152935505	0.606554273125189	0.680967747160481
chr8	8783353	8894630	-	MFHAS1	8	37484	1	111276	13954	1810921222	1	111276	7260	1810927916	1	111276	14528	1810920648	0.311864302856679	0.263650765875354	0.263650765875354	0.607623050543095	0.681717995552195
chr4	48066392	48135250	-	TXK	4	21089	1	68857	13954	1810963641	0	68858	7261	1810970334	1	68857	14528	1810963067	0.386371510718779	0.263544375775382	0.263544375775382	0.607695511005037	0.681749361632088
chr3	142157526	142226585	-	GK5	3	18447	1	69058	13954	1810963440	1	69058	7260	1810970134	0	69059	14529	1810962865	0.383456572904456	0.259819611557759	0.259819611557759	0.610244111139708	0.684120823089734
chr15	71971205	72040265	+	AC022872.1	15	65147	1	69059	13954	1810963439	1	69059	7260	1810970133	0	69060	14529	1810962864	0.383442091945479	0.259802372893319	0.259802372893319	0.610255959757243	0.684120823089734
chr2	47065940	47177511	-	AC073283.3	2	9772	1	111570	13954	1810920928	1	111570	7260	1810927622	1	111570	14528	1810920354	0.30922554550949	0.259425047901459	0.259425047901459	0.61051542994043	0.684311543956789
chr3	183487550	183556706	-	KLHL6	3	19400	0	69156	13955	1810963342	1	69155	7260	1810970037	1	69155	14528	1810962769	0.382052895253702	0.258033002726734	0.258033002726734	0.611474739990368	0.685263964010375
chr4	84582126	84651334	+	CDS1	4	21825	0	69208	13955	1810963290	1	69207	7260	1810969985	1	69207	14528	1810962717	0.381301218660991	0.257081463816576	0.257081463816576	0.612132355611341	0.685802067362721
chr7	6161778	6273624	-	CYTH3	7	33228	1	111845	13954	1810920653	0	111846	7261	1810927346	2	111844	14527	1810920080	0.30676360604823	0.255510538932867	0.255510538932867	0.613221389033095	0.686791815952477
chr13	40555666	40667641	-	FOXO1	13	58410	0	111975	13955	1810920523	1	111974	7260	1810927218	2	111973	14527	1810919951	0.305610817535265	0.253685420961119	0.253685420961119	0.614491931286554	0.687762248511633
chr7	77042720	77198626	+	AC007000.4	7	34881	0	155906	13955	1810876592	2	155904	7259	1810883288	2	155904	14527	1810876020	0.262318601805968	0.252650922513567	0.252650922513567	0.615214635948327	0.68842023433838
chr14	95407265	95476836	-	SYNE3	14	62362	0	69571	13955	1810962927	1	69570	7260	1810969622	1	69570	14528	1810962354	0.376069616987975	0.250484476448037	0.250484476448037	0.616734149133728	0.689868596610411
chr22	31681346	31751132	-	PRR14L	22	87443	2	69784	13953	1810962714	0	69786	7261	1810969406	0	69786	14529	1810962138	0.372983866003164	0.246628558612429	0.246628558612429	0.61945908177923	0.692467842828189
chr13	21492690	21605170	-	MICU2	13	57982	3	112477	13952	1810920021	0	112480	7261	1810926712	0	112480	14529	1810919444	0.301110702607033	0.246620685793459	0.246620685793459	0.619464672505876	0.692467842828189
chr12	26721286	26833781	-	ITPR2	12	54130	1	112494	13954	1810920004	1	112494	7260	1810926698	1	112494	14528	1810919430	0.300977344988498	0.246412406209856	0.246412406209856	0.619612618548629	0.692566066169212
chr14	86331375	86401285	+	LINC02309	14	62015	0	69910	13955	1810962588	1	69909	7260	1810969283	1	69909	14528	1810962015	0.371208496648086	0.244422037503682	0.244422037503682	0.621030371195948	0.693914633887484
chr18	2846005	2916003	+	EMILIN2	18	75626	0	69998	13955	1810962500	1	69997	7260	1810969195	1	69997	14528	1810961927	0.36995046637778	0.242862403509207	0.242862403509207	0.622146337047816	0.695043159915957
chr8	67082847	67195611	+	CSPP1	8	39033	1	112763	13954	1810919735	1	112763	7260	1810926429	1	112763	14528	1810919161	0.298588812263176	0.242701047915034	0.242701047915034	0.62226204593608	0.695046019990248
chr20	19888565	20001348	+	RIN2	20	83397	1	112782	13954	1810919716	1	112782	7260	1810926410	1	112782	14528	1810919142	0.298420320979832	0.242439841735177	0.242439841735177	0.62244945952913	0.695147233880103
chr7	23105294	23175388	+	KLHL7	7	33529	0	70094	13955	1810962404	1	70093	7260	1810969099	1	70093	14528	1810961831	0.368579872169777	0.241170431370847	0.241170431370847	0.623362042726032	0.695961164093003
chr22	45344457	45414619	-	SMC1B	22	88150	0	70162	13955	1810962336	1	70161	7260	1810969031	1	70161	14528	1810961763	0.367610169839631	0.239977078977972	0.239977078977972	0.62422267002405	0.696820453406574
chr7	55793539	55863752	-	SEPTIN14	7	34433	1	70212	13954	1810962286	1	70212	7260	1810968980	0	70213	14529	1810961711	0.366883509632813	0.23908147693146	0.23908147693146	0.62487030894762	0.697390956051916
chr1	212034747	212105013	+	DTL	1	7358	1	70265	13954	1810962233	1	70265	7260	1810968927	0	70266	14529	1810961658	0.366128911988905	0.23815537407063	0.23815537407063	0.625541586634903	0.698038429899481
chr20	36652374	36722787	-	NDRG3	20	83959	1	70412	13954	1810962086	0	70413	7261	1810968779	1	70412	14528	1810961512	0.364038946089635	0.235598130035214	0.235598130035214	0.627403612666887	0.699687945691392
chr7	112621389	112823639	+	AC002463.1	7	35926	2	202248	13953	1810830250	1	202249	7260	1810836943	2	202248	14527	1810829676	0.225212934498732	0.235560839180835	0.235560839180835	0.627430857755901	0.699687945691392
chr7	75416785	75487299	-	POM121C	7	34810	1	70513	13954	1810961985	0	70514	7261	1810968678	1	70513	14528	1810961411	0.362605510300507	0.233852457837202	0.233852457837202	0.628681886054028	0.700799972091007
chr19	6210380	6280975	-	MLLT1	19	78050	1	70594	13954	1810961904	0	70595	7261	1810968597	1	70594	14528	1810961330	0.361457405927355	0.232458968879655	0.232458968879655	0.629706504135015	0.701510721899811
chr12	39550032	39620803	-	ABCD2	12	54344	1	70770	13954	1810961728	0	70771	7261	1810968421	1	70770	14528	1810961154	0.358967293448604	0.229445805656724	0.229445805656724	0.631935060019721	0.703635207475077
chr7	96120219	96323098	-	SLC25A13	7	35285	4	202875	13951	1810829623	0	202879	7261	1810836313	1	202878	14528	1810829046	0.222107375319252	0.229338642559014	0.229338642559014	0.632014649211349	0.703672680519562
chr3	19147509	19535642	+	KCNH8	3	15320	5	388128	13950	1810644370	2	388131	7259	1810651061	2	388131	14527	1810643793	0.161164850187272	0.221645921468735	0.221645921468735	0.637788660443481	0.709482571297196
chr11	47778086	47849467	-	NUP160	11	49490	2	71379	13953	1810961119	0	71381	7261	1810967811	0	71381	14529	1810960543	0.350384460888405	0.21919622796122	0.21919622796122	0.639653035916037	0.710988597968203
chr9	92324952	92620529	+	CENPP	9	42421	1	295576	13954	1810736922	2	295575	7259	1810743617	4	295573	14525	1810736351	0.182264424530245	0.21899394877255	0.21899394877255	0.639807550354348	0.711108747288562
chr5	134757803	134829296	+	DDX46	5	26692	1	71492	13954	1810961006	1	71492	7260	1810967700	0	71493	14529	1810960431	0.348816569092443	0.217346156132407	0.217346156132407	0.641069496817231	0.712304607365138
chr6	152478516	152637683	-	SYNE1	6	32518	1	159166	13954	1810873332	1	159166	7260	1810880026	2	159165	14527	1810872759	0.241615921844527	0.215768562047742	0.215768562047742	0.642283150740554	0.713394401551229
chr11	8612039	8683658	-	TRIM66	11	48377	0	71619	13955	1810960879	1	71618	7260	1810967574	1	71618	14528	1810960306	0.347055624027561	0.215275317546912	0.215275317546912	0.642663713828203	0.713634832145063
chr20	5749400	5864395	+	SHLD1	20	83132	1	114994	13954	1810917504	1	114994	7260	1810924198	1	114994	14528	1810916930	0.278995898275112	0.213217622949742	0.213217622949742	0.644257068893313	0.715068398665169
chr10	79200594	79315753	+	ZMIZ1	10	46083	1	115158	13954	1810917340	1	115158	7260	1810924034	1	115158	14528	1810916766	0.277570662350703	0.211141111911275	0.211141111911275	0.645874478706681	0.71660397909087
chr12	68380462	68452507	-	LINC02384	12	55800	1	72044	13954	1810960454	0	72045	7261	1810967147	1	72044	14528	1810959880	0.34112481185957	0.208370723412372	0.208370723412372	0.648047422260696	0.718598513326935
chr3	33797629	33869703	+	PDCD6IP	3	15550	0	72074	13955	1810960424	0	72074	7261	1810967118	2	72072	14527	1810959852	0.340722346915753	0.207904819748364	0.207904819748364	0.648414564436235	0.718901549728499
chr5	60873831	60946051	-	ERCC8	5	25124	0	72220	13955	1810960278	0	72220	7261	1810966972	2	72218	14527	1810959706	0.338698600738689	0.205572690931149	0.205572690931149	0.650259838560966	0.720628390600665
chrX	106801812	106874117	+	TBC1D8B	23	90427	1	72304	13954	1810960194	0	72305	7261	1810966887	1	72304	14528	1810959620	0.337522275732989	0.204221556545235	0.204221556545235	0.65133469018136	0.721460312284039
chr1	99851669	99924023	+	AGL	1	3797	2	72352	13953	1810960146	0	72354	7261	1810966838	0	72354	14529	1810959570	0.336844787148596	0.203447748441249	0.203447748441249	0.651952197946732	0.721987690330802
chr5	95751318	95823726	-	GLRX	5	25941	0	72408	13955	1810960090	1	72407	7260	1810966785	1	72407	14528	1810959517	0.336098698283219	0.202593548223376	0.202593548223376	0.652635502855981	0.722692154709467
chr17	64319414	64391860	-	PECAM1	17	74329	0	72446	13955	1810960052	1	72445	7260	1810966747	1	72445	14528	1810959479	0.335574006242831	0.201994947041385	0.201994947041385	0.653115378124209	0.723171266894453
chr14	85910437	86071088	+	LINC02328	14	62002	2	160649	13953	1810871849	0	160651	7261	1810878541	2	160649	14527	1810871275	0.232334680205818	0.200103966635652	0.200103966635652	0.654636940235756	0.724541816882563
chr6	142966420	143039077	-	LINC01277	6	32281	0	72657	13955	1810959841	1	72656	7260	1810966536	1	72656	14528	1810959268	0.332665582009537	0.198690563556738	0.198690563556738	0.655779867823729	0.725439904332157
chr7	50590062	50706301	-	GRB10	7	34345	1	116238	13954	1810916260	1	116238	7260	1810922954	1	116238	14528	1810915686	0.268235351087357	0.197762956144288	0.197762956144288	0.656532614907185	0.725905675046061
chr5	132891816	132964618	-	AFF4	5	26607	0	72802	13955	1810959696	1	72801	7260	1810966391	1	72801	14528	1810959123	0.330671794062756	0.196440667379648	0.196440667379648	0.657609307312861	0.726938734213142
chr12	123972214	124088594	+	AC068790.8	12	57526	1	116379	13954	1810916119	1	116379	7260	1810922813	1	116379	14528	1810915545	0.267022979909195	0.196054916479625	0.196054916479625	0.657924227149691	0.727234377350899
chr13	95095943	95302446	-	ABCC4	13	59245	1	206502	13954	1810825996	2	206501	7259	1810832691	2	206501	14527	1810825423	0.204400031930286	0.195336500531994	0.195336500531994	0.658511717591402	0.727778731821852
chr12	18246613	18363088	+	PIK3C2G	12	53917	1	116474	13954	1810916024	1	116474	7260	1810922718	1	116474	14528	1810915450	0.266206961966913	0.194909950136207	0.194909950136207	0.658861143848375	0.728059861690346
chr4	85929272	86002668	+	ARHGAP24	4	21840	0	73396	13955	1810959102	1	73395	7260	1810965797	1	73395	14528	1810958529	0.322545381079127	0.187384210294113	0.187384210294113	0.66510269234922	0.733898159194533
chr4	53376838	54295272	+	AC058822.1	4	21160	7	918427	13948	1810114071	2	918432	7259	1810120760	11	918423	14518	1810113501	0.0983650344108203	0.187223284738138	0.187223284738138	0.665237771826104	0.733978393729264
chr3	113442717	113516156	-	SPICE1	3	17583	1	73438	13954	1810959060	0	73439	7261	1810965753	1	73438	14528	1810958486	0.32195966057732	0.186738669755869	0.186738669755869	0.665644970064062	0.73412637123192
chr11	77659995	77822017	-	RSF1	11	51301	4	162018	13951	1810870480	0	162022	7261	1810877170	0	162022	14529	1810869902	0.223836034655813	0.186238161986694	0.186238161986694	0.666066180987314	0.734538033730089
chr20	16366842	16574433	-	KIF16B	20	83287	3	207588	13952	1810824910	1	207590	7260	1810831602	1	207590	14528	1810824334	0.199144531189199	0.185735949547961	0.185735949547961	0.666489501884115	0.734951963674255
chr8	120912064	121119754	+	AC068413.1	8	40112	2	207688	13953	1810824810	1	207689	7260	1810831503	2	207688	14527	1810824236	0.198667687083769	0.184874506783672	0.184874506783672	0.667217205396077	0.735641508898009
chr8	38900345	38973912	+	PLEKHA2	8	38444	2	73565	13953	1810958933	0	73567	7261	1810965625	0	73567	14529	1810958357	0.320218148141741	0.184825246222317	0.184825246222317	0.667258878917543	0.735641508898009
chr8	91101661	91219000	+	LRRC69	8	39498	0	117339	13955	1810915159	1	117338	7260	1810921854	2	117337	14527	1810914587	0.258815898127011	0.184672558680177	0.184672558680177	0.66738809156728	0.735730523793117
chrX	139726345	139934070	-	ATP11C	23	91084	0	207725	13955	1810824773	1	207724	7260	1810831468	4	207721	14525	1810824203	0.198499160210462	0.184574133483693	0.184574133483693	0.667471417963899	0.735730523793117
chr16	854511	971866	-	LMF1	16	66546	1	117354	13954	1810915144	1	117354	7260	1810921838	1	117354	14528	1810914570	0.258679540374631	0.184485495905392	0.184485495905392	0.667546480725526	0.735730523793117
chr12	46382678	46456268	+	AC008014.1	12	54485	0	73590	13955	1810958908	0	73590	7261	1810965602	2	73588	14527	1810958336	0.319905541292431	0.184484194265679	0.184484194265679	0.667547583178652	0.735730523793117
chr9	61855638	61973037	+	FAM27C	9	41893	1	117398	13954	1810915100	1	117398	7260	1810921794	1	117398	14528	1810914526	0.258304652387191	0.183972932049073	0.183972932049073	0.667980964985894	0.736010313299623
chr1	148607039	148680779	-	NOTCH2NLB	1	4715	0	73740	13955	1810958758	1	73739	7260	1810965453	1	73739	14528	1810958185	0.317869194167825	0.182258324231952	0.182258324231952	0.669439612830948	0.737408889692766
chr16	74912004	74985826	-	WDR59	16	69723	0	73822	13955	1810958676	1	73821	7260	1810965371	1	73821	14528	1810958103	0.316757741487958	0.18104998243507	0.18104998243507	0.670472450763247	0.738269244752918
chr13	94285347	94403217	+	GPC6	13	59228	0	117870	13955	1810914628	2	117868	7259	1810921324	1	117869	14528	1810914055	0.25430042549224	0.178541940636933	0.178541940636933	0.672629279485923	0.740017806122153
chr11	43555435	43673393	+	AC068205.1	11	49233	0	117958	13955	1810914540	2	117956	7259	1810921236	1	117957	14528	1810913967	0.253554063903909	0.177537298877724	0.177537298877724	0.67349824519502	0.74081421829127
chr5	79611484	79685580	+	TENT2	5	25586	1	74095	13954	1810958403	0	74096	7261	1810965096	1	74095	14528	1810957829	0.313052797217133	0.177046877332032	0.177046877332032	0.673923487593983	0.741228741129539
chr8	29145862	29264097	-	KIF13B	8	38176	1	118234	13954	1810914264	1	118234	7260	1810920958	1	118234	14528	1810913690	0.251208350552993	0.174398480099626	0.174398480099626	0.676231962003504	0.743234138752452
