chr	start	end	strand	geneName	chrInt	testIndex	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	Zscore	testStat	signedTestStat	pvalue	adjpvalue
chr15	89835479	89894981	-	AP3S2	15	65944	0	59502	3580	1810983371	0	59502	220	1810986731	1	59501	1211	1810985740	0	59502	3135	1810983816	0	59502	1547	1810985404	1	59501	809	1810986142	1.75720539833112	3.7186548471218	3.7186548471218	0.0538077028849203	0.069180368321076
chr14	102138896	102198429	+	WDR20	14	62763	1	59532	3579	1810983341	0	59533	220	1810986700	1	59532	1211	1810985709	0	59533	3135	1810983785	0	59533	1547	1810985373	0	59533	810	1810986110	1.75668452185584	3.71693129191408	3.71693129191408	0.0538632784867221	0.0692242875366392
chr22	41300524	41360147	+	ZC3H7B	22	87932	2	59621	3578	1810983252	0	59623	220	1810986610	0	59623	1212	1810985618	0	59623	3135	1810983695	0	59623	1547	1810985283	0	59623	810	1810986020	1.75517381908924	3.71193208615296	3.71193208615296	0.054024820873632	0.0693951823913549
chr14	102081048	102140686	-	HSP90AA1	14	62757	1	59637	3579	1810983236	0	59638	220	1810986595	0	59638	1212	1810985603	1	59637	3134	1810983681	0	59638	1547	1810985268	0	59638	810	1810986005	1.75492225293484	3.711100738612	3.711100738612	0.0540517344521273	0.0694113999387879
chr22	46175747	46235403	+	PPARA	22	88189	2	59654	3578	1810983219	0	59656	220	1810986577	0	59656	1212	1810985585	0	59656	3135	1810983662	0	59656	1547	1810985250	0	59656	810	1810985987	1.75462047188077	3.71010182175087	3.71010182175087	0.054084091615544	0.0694345975339092
chr7	74657030	74717066	+	GTF2I	7	34776	1	60035	3579	1810982838	0	60036	220	1810986197	0	60036	1212	1810985205	1	60035	3134	1810983283	0	60036	1547	1810984870	0	60036	810	1810985607	1.74827055273826	3.68911049433518	3.68911049433518	0.0547688170492439	0.0702579649393258
chr5	75378517	75512607	-	CERT1	5	25484	0	134090	3580	1810908783	0	134090	220	1810912143	1	134089	1211	1810911152	1	134089	3134	1810909229	1	134089	1546	1810910817	0	134090	810	1810911553	1.35022058246324	3.65594229154522	3.65594229154522	0.0558695434009233	0.0716132564226083
chr20	37345153	37406050	+	SRC	20	83990	1	60896	3579	1810981977	0	60897	220	1810985336	1	60896	1211	1810984345	0	60897	3135	1810982421	0	60897	1547	1810984009	0	60897	810	1810984746	1.73403045818797	3.64213744609151	3.64213744609151	0.0563345669002495	0.0721141833995816
chr4	36282861	36343866	+	DTHD1	4	20812	1	61004	3579	1810981869	0	61005	220	1810985228	1	61004	1211	1810984237	0	61005	3135	1810982313	0	61005	1547	1810983901	0	61005	810	1810984638	1.73225846913375	3.6363019735436	3.6363019735436	0.0565323711930712	0.0723483296248524
chr3	127689061	127823882	-	MGLL	3	18007	1	134820	3579	1810908053	0	134821	220	1810911412	0	134821	1212	1810910420	0	134821	3135	1810908497	1	134820	1546	1810910086	1	134820	809	1810910823	1.34478339365943	3.63179845665582	3.63179845665582	0.0566855302151939	0.0725061363310721
chr3	46921725	46982982	-	CCDC12	3	16060	1	61256	3579	1810981617	0	61257	220	1810984976	0	61257	1212	1810983984	1	61256	3134	1810982062	0	61257	1547	1810983649	0	61257	810	1810984386	1.72813597411754	3.62273725448176	3.62273725448176	0.0569950265616473	0.0728444722537445
chr2	45388679	45612267	-	SRBD1	2	9722	2	223586	3578	1810819287	0	223588	220	1810822645	0	223588	1212	1810821653	1	223587	3134	1810819731	1	223587	1546	1810821319	0	223588	810	1810822055	1.12665350234571	3.60545426537283	3.60545426537283	0.0575903330019402	0.0734703797000837
chr16	30833625	30895302	-	BCL7C	16	68320	0	61677	3580	1810981196	0	61677	220	1810984556	1	61676	1211	1810983565	1	61676	3134	1810981642	0	61677	1547	1810983229	0	61677	810	1810983966	1.72130274941049	3.60027459694538	3.60027459694538	0.0577700280921499	0.0736799150621329
chr1	197552254	197776192	-	DENND1B	1	6755	2	223936	3578	1810818937	0	223938	220	1810822295	0	223938	1212	1810821303	1	223937	3134	1810819381	1	223937	1546	1810820969	0	223938	810	1810821705	1.12508914712266	3.59699905582238	3.59699905582238	0.0578839717456864	0.073786495602347
chr11	107504594	107566518	-	ALKBH8	11	51921	1	61923	3579	1810980950	0	61924	220	1810984309	0	61924	1212	1810983317	1	61923	3134	1810981395	0	61924	1547	1810982982	0	61924	810	1810983719	1.71730582400903	3.58715469628805	3.58715469628805	0.0582278588756501	0.0741470349719287
chr1	32538428	32600990	+	ZBTB8A	1	1724	1	62561	3579	1810980312	0	62562	220	1810983671	1	62561	1211	1810982680	0	62562	3135	1810980756	0	62562	1547	1810982344	0	62562	810	1810983081	1.70705517858186	3.5535520054982	3.5535520054982	0.0594181283998043	0.0756032655228521
chr5	176447384	176510074	+	FAF2	5	28077	1	62689	3579	1810980184	0	62690	220	1810983543	0	62690	1212	1810982551	1	62689	3134	1810980629	0	62690	1547	1810982216	0	62690	810	1810982953	1.7050111884609	3.5468619344756	3.5468619344756	0.0596581756162872	0.0758689573675191
chr11	4766269	4992429	+	MMP26	11	48094	1	226159	3579	1810816714	0	226160	220	1810820073	0	226160	1212	1810819081	1	226159	3134	1810817159	1	226159	1546	1810818747	1	226159	809	1810819484	1.11521441710314	3.54377926175948	3.54377926175948	0.0597691322363345	0.0759352282797253
chr9	92973481	93036232	+	FGD3	9	42449	1	62750	3579	1810980123	0	62751	220	1810983482	0	62751	1212	1810982490	1	62750	3134	1810980568	0	62751	1547	1810982155	0	62751	810	1810982892	1.70403857853904	3.5436771766399	3.5436771766399	0.0597728104038019	0.0759352282797253
chr22	31753018	31815991	+	DEPDC5	22	87457	0	62973	3580	1810979900	0	62973	220	1810983260	1	62972	1211	1810982269	0	62973	3135	1810980345	0	62973	1547	1810981933	1	62972	809	1810982671	1.70050690398958	3.53212692926172	3.53212692926172	0.0601905290567649	0.0764259252895358
chr12	49644930	49708220	-	FMNL3	12	54725	1	63289	3579	1810979584	0	63290	220	1810982943	0	63290	1212	1810981951	1	63289	3134	1810980029	0	63290	1547	1810981616	0	63290	810	1810982353	1.69548539163041	3.51571937353583	3.51571937353583	0.0607892614466046	0.0771055436312285
chr7	2906140	3044945	-	CARD11	7	33140	1	138804	3579	1810904069	0	138805	220	1810907428	1	138804	1211	1810906437	1	138804	3134	1810904514	0	138805	1547	1810906101	0	138805	810	1810906838	1.31565893870844	3.50327029993059	3.50327029993059	0.0612477715893087	0.0776263173443417
chr2	44167909	44231472	+	PPM1B	2	9677	1	63562	3579	1810979311	0	63563	220	1810982670	0	63563	1212	1810981678	1	63562	3134	1810979756	0	63563	1547	1810981343	0	63563	810	1810982080	1.69118100730059	3.50166791625088	3.50166791625088	0.0613070556495412	0.0776811884051829
chr17	80351827	80416118	-	RNF213-AS1	17	75206	2	64289	3578	1810978584	0	64291	220	1810981942	0	64291	1212	1810980950	0	64291	3135	1810979027	0	64291	1547	1810980615	0	64291	810	1810981352	1.67979241520001	3.46455841040006	3.46455841040006	0.0626972463507108	0.0791125253952606
chr11	13667667	13732346	+	FAR1	11	48566	1	64678	3579	1810978195	0	64679	220	1810981554	0	64679	1212	1810980562	0	64679	3135	1810978639	0	64679	1547	1810980227	1	64678	809	1810980965	1.67377525044472	3.44499062793329	3.44499062793329	0.0634437814630857	0.0799714297736561
chr17	4832583	4897287	+	MINK1	17	70775	2	64702	3578	1810978171	0	64704	220	1810981529	0	64704	1212	1810980537	0	64704	3135	1810978614	0	64704	1547	1810980202	0	64704	810	1810980939	1.67338876905744	3.4437347589992	3.4437347589992	0.0634920168873124	0.0800114703083175
chr2	157533741	157598560	-	ACVR1C	2	12343	1	64818	3579	1810978055	0	64819	220	1810981414	0	64819	1212	1810980422	0	64819	3135	1810978499	0	64819	1547	1810980087	1	64818	809	1810980825	1.67161296087739	3.43796656193445	3.43796656193445	0.0637140645938419	0.0802080657675263
chr4	15001673	15066626	+	CPEB2	4	20558	0	64953	3580	1810977920	0	64953	220	1810981280	1	64952	1211	1810980289	1	64952	3134	1810978366	0	64953	1547	1810979953	0	64953	810	1810980690	1.66954771048594	3.43125896330457	3.43125896330457	0.0639733164844333	0.0804927147063913
chr15	49422177	49487326	+	FGF7	15	64353	1	65148	3579	1810977725	0	65149	220	1810981084	0	65149	1212	1810980092	1	65148	3134	1810978170	0	65149	1547	1810979757	0	65149	810	1810980494	1.66653453491292	3.42148034041747	3.42148034041747	0.0643532824832112	0.080949830736261
chr1	23018467	23083689	+	KDM1A	1	1131	0	65222	3580	1810977651	0	65222	220	1810981011	1	65221	1211	1810980020	1	65221	3134	1810978097	0	65222	1547	1810979684	0	65222	810	1810980421	1.66541462787809	3.4178479150869	3.4178479150869	0.0644950394835243	0.0811057233092842
chr1	45802611	46036122	+	MAST2	1	2453	1	233510	3579	1810809363	1	233510	219	1810812723	0	233511	1212	1810811730	1	233510	3134	1810809808	1	233510	1546	1810811396	0	233511	810	1810812132	1.08322377272694	3.3731361082755	3.3731361082755	0.0662674973965726	0.0831854011246898
chr1	62455413	62689264	-	DOCK7	1	2986	2	233849	3578	1810809024	0	233851	220	1810812382	0	233851	1212	1810811390	1	233850	3134	1810809468	1	233850	1546	1810811056	0	233851	810	1810811792	1.08176855900167	3.36544002004666	3.36544002004666	0.0665777960726758	0.0834886250183425
chr11	72577153	72643460	-	PDE2A	11	51019	1	66306	3579	1810976567	0	66307	220	1810979926	0	66307	1212	1810978934	1	66306	3134	1810977012	0	66307	1547	1810978599	0	66307	810	1810979336	1.64891524973969	3.36443689867156	3.36443689867156	0.0666183551338361	0.0835179275458518
chr20	2692573	2759393	+	EBF4	20	82989	1	66819	3579	1810976054	0	66820	220	1810979413	0	66820	1212	1810978421	1	66819	3134	1810976499	0	66820	1547	1810978086	0	66820	810	1810978823	1.64120794669646	3.33955828932812	3.33955828932812	0.0676327627622521	0.0845703797251054
chr3	172753456	172820336	+	ECT2	3	19169	1	66879	3579	1810975994	0	66880	220	1810979353	0	66880	1212	1810978361	1	66879	3134	1810976439	0	66880	1547	1810978026	0	66880	810	1810978763	1.64031037532167	3.33666333608562	3.33666333608562	0.0677518704414641	0.0846006005072065
chr1	169132530	169368797	-	NME7	1	6147	2	236265	3578	1810806608	0	236267	220	1810809966	1	236266	1211	1810808975	1	236266	3134	1810807052	0	236267	1547	1810808639	0	236267	810	1810809376	1.07148886704676	3.31123231019592	3.31123231019592	0.0688078760593431	0.0858419778881071
chr15	25719149	25864343	-	ATP10A	15	63418	1	145193	3579	1810897680	0	145194	220	1810901039	0	145194	1212	1810900047	1	145193	3134	1810898125	1	145193	1546	1810899713	0	145194	810	1810900449	1.27065447034695	3.30736327543855	3.30736327543855	0.0689700720124965	0.0859579781658588
chr18	2688563	2833923	-	AP001011.2	18	75623	3	145357	3577	1810897516	0	145360	220	1810900873	0	145360	1212	1810899881	0	145360	3135	1810897958	0	145360	1547	1810899546	0	145360	810	1810900283	1.26951174026658	3.30243236327078	3.30243236327078	0.0691773766788036	0.0861039446337761
chr1	19339358	19485664	-	CAPZB	1	973	1	146305	3579	1810896568	0	146306	220	1810899927	1	146305	1211	1810898936	0	146306	3135	1810897012	1	146305	1546	1810898601	0	146306	810	1810899337	1.26302429105807	3.27448112866841	3.27448112866841	0.0703651740216104	0.0875599424684895
chr15	48408312	48646709	-	FBN1	15	64315	1	238396	3579	1810804477	0	238397	220	1810807836	1	238396	1211	1810806845	1	238396	3134	1810804922	1	238396	1546	1810806510	0	238397	810	1810807246	1.06251282505069	3.26413540751673	3.26413540751673	0.070810340592505	0.0880557135204286
chr6	12716660	13276123	+	PHACTR1	6	28804	2	559461	3578	1810483412	1	559462	219	1810486771	0	559463	1212	1810485778	2	559461	3133	1810483857	2	559461	1545	1810485445	0	559463	810	1810486180	0.769195989911634	3.25479180959519	3.25479180959519	0.0712149801696546	0.0884135889762795
chr1	23020146	23089058	-	AL031428.1	1	1132	0	68912	3580	1810973961	0	68912	220	1810977321	1	68911	1211	1810976330	1	68911	3134	1810974407	0	68912	1547	1810975994	0	68912	810	1810976731	1.61037870731025	3.24050906847697	3.24050906847697	0.071838313590314	0.0890963817773157
chr15	44458002	44527232	+	CTDSPL2	15	64151	0	69230	3580	1810973643	0	69230	220	1810977003	1	69229	1211	1810976012	1	69229	3134	1810974089	0	69230	1547	1810975676	0	69230	810	1810976413	1.60577453367102	3.22578186966712	3.22578186966712	0.0724871733544348	0.0897865089637542
chr12	54275630	54345083	+	AC078778.1	12	55145	2	69451	3578	1810973422	0	69453	220	1810976780	0	69453	1212	1810975788	0	69453	3135	1810973865	0	69453	1547	1810975453	0	69453	810	1810976190	1.60255840238852	3.21550504735205	3.21550504735205	0.0729436774315441	0.0903289281066635
chr1	32107055	32176563	+	KPNA6	1	1688	1	69507	3579	1810973366	0	69508	220	1810976725	1	69507	1211	1810975734	0	69508	3135	1810973810	0	69508	1547	1810975398	0	69508	810	1810976135	1.60176679549754	3.2129760630778	3.2129760630778	0.0730564889885799	0.0904455717396842
chr2	189031897	189180761	-	COL5A2	2	13081	1	148863	3579	1810894010	0	148864	220	1810897369	0	148864	1212	1810896377	1	148863	3134	1810894455	1	148863	1546	1810896043	0	148864	810	1810896779	1.24568996432164	3.20015158306342	3.20015158306342	0.0736314452722842	0.0911341557026131
chr9	91213822	91362918	-	AUH	9	42399	2	149094	3578	1810893779	0	149096	220	1810897137	0	149096	1212	1810896145	1	149095	3134	1810894223	0	149096	1547	1810895810	0	149096	810	1810896547	1.24413258467981	3.19349764229264	3.19349764229264	0.0739316712939426	0.0914406093902319
chr15	65446739	65516804	-	DPP8	15	64885	1	70064	3579	1810972809	0	70065	220	1810976168	1	70064	1211	1810975177	0	70065	3135	1810973253	0	70065	1547	1810974841	0	70065	810	1810975578	1.59378490483652	3.18750825012103	3.18750825012103	0.0742030367991768	0.0917481172742176
chr7	23105294	23175388	+	KLHL7	7	33529	0	70094	3580	1810972779	0	70094	220	1810976139	0	70094	1212	1810975147	1	70093	3134	1810973225	0	70094	1547	1810974812	1	70093	809	1810975550	1.59337107027433	3.18619217182277	3.18619217182277	0.0742628084502429	0.0917986573667379
chr21	34072577	34143030	+	MRPS6	21	85810	0	70453	3580	1810972420	0	70453	220	1810975780	0	70453	1212	1810974788	1	70452	3134	1810972866	0	70453	1547	1810974453	1	70452	809	1810975191	1.58826221504105	3.16992008511443	3.16992008511443	0.0750061163040954	0.0926938979916803
chr18	2654725	2805017	+	SMCHD1	18	75622	3	150289	3577	1810892584	0	150292	220	1810895941	0	150292	1212	1810894949	0	150292	3135	1810893026	0	150292	1547	1810894614	0	150292	810	1810895351	1.23614221151754	3.15943094674731	3.15943094674731	0.0754894929805393	0.0932675373599847
chr2	157736448	157807996	-	ACVR1	2	12349	1	71547	3579	1810971326	0	71548	220	1810974685	0	71548	1212	1810973693	1	71547	3134	1810971771	0	71548	1547	1810973358	0	71548	810	1810974095	1.57283874856533	3.12092856195522	3.12092856195522	0.0772927269894408	0.0953983911876787
chr17	19906226	19978679	-	AKAP10	17	71808	1	72452	3579	1810970421	0	72453	220	1810973780	0	72453	1212	1810972788	1	72452	3134	1810970866	0	72453	1547	1810972453	0	72453	810	1810973190	1.56026864299157	3.08114660828142	3.08114660828142	0.079204669867874	0.0975104628023649
chr1	44404287	44651724	+	RNF220	1	2367	1	247436	3579	1810795437	0	247437	220	1810798796	1	247436	1211	1810797805	1	247436	3134	1810795882	1	247436	1546	1810797470	0	247437	810	1810798206	1.02528903425626	3.07122228801018	3.07122228801018	0.079689534562042	0.0980825332917152
chr11	128614346	128687433	-	AP001122.1	11	52837	2	73085	3578	1810969788	0	73087	220	1810973146	0	73087	1212	1810972154	0	73087	3135	1810970231	0	73087	1547	1810971819	0	73087	810	1810972556	1.55155580741541	3.05365012120456	3.05365012120456	0.080555907825566	0.0990234312288966
chr1	228207062	228361250	+	OBSCN	1	7798	1	154187	3579	1810888686	0	154188	220	1810892045	0	154188	1212	1810891053	1	154187	3134	1810889131	1	154187	1546	1810890719	0	154188	810	1810891455	1.21054735916075	3.05106006417191	3.05106006417191	0.0806844635555003	0.0991312908327315
chr17	28041676	28196381	+	NLK	17	71923	1	154704	3579	1810888169	0	154705	220	1810891528	0	154705	1212	1810890536	1	154704	3134	1810888614	1	154704	1546	1810890202	0	154705	810	1810890938	1.2071996176086	3.03697079996346	3.03697079996346	0.0813876608327908	0.0999447058457274
chr15	70894538	71049634	+	LRRC49	15	65124	1	155095	3579	1810887778	0	155096	220	1810891137	1	155095	1211	1810890146	1	155095	3134	1810888223	0	155096	1547	1810889810	0	155096	810	1810890547	1.20467519342593	3.02636016655015	3.02636016655015	0.0819216026718517	0.100574967343911
chr9	124522466	124772287	-	NR6A1	9	43204	1	249820	3579	1810793053	0	249821	220	1810796412	0	249821	1212	1810795420	1	249820	3134	1810793498	1	249820	1546	1810795086	1	249820	809	1810795823	1.01569900363375	3.02216064225649	3.02216064225649	0.0821339715769698	0.100810215745558
chr9	34178004	34251850	+	UBAP1	9	41520	1	73845	3579	1810969028	0	73846	220	1810972387	1	73845	1211	1810971396	0	73846	3135	1810969472	0	73846	1547	1810971060	0	73846	810	1810971797	1.54122400883227	3.02112716686679	3.02112716686679	0.0821863252235012	0.10081506606397
chr7	18085948	18666923	+	HDAC9	7	33427	1	580974	3579	1810461899	0	580975	220	1810465258	0	580975	1212	1810464266	3	580972	3132	1810462346	1	580974	1546	1810463932	2	580973	808	1810464670	0.731453666318946	2.97601487510838	2.97601487510838	0.084507109543998	0.103513751428326
chr19	29941238	30016612	+	URI1	19	79664	1	75373	3579	1810967500	0	75374	220	1810970859	0	75374	1212	1810969867	1	75373	3134	1810967945	0	75374	1547	1810969532	0	75374	810	1810970269	1.52074246292582	2.95692742982646	2.95692742982646	0.0855102923994265	0.104663391402473
chr20	49113522	49189367	-	STAU1	20	84483	1	75844	3579	1810967029	0	75845	220	1810970388	0	75845	1212	1810969396	1	75844	3134	1810967474	0	75845	1547	1810969061	0	75845	810	1810969798	1.51451276748725	2.93747249967419	2.93747249967419	0.0865460593869025	0.105687686820409
chr1	28913568	29072169	+	EPB41	1	1563	0	158601	3580	1810884272	1	158600	219	1810887633	0	158601	1212	1810886640	2	158599	3133	1810884719	0	158601	1547	1810886305	0	158601	810	1810887042	1.18232582787452	2.93292438448407	2.93292438448407	0.0867901509305045	0.105884810445077
chr5	26880596	27039586	-	CDH9	5	24479	1	158989	3579	1810883884	0	158990	220	1810887243	0	158990	1212	1810886251	1	158989	3134	1810884329	1	158989	1546	1810885917	0	158990	810	1810886653	1.17987589753788	2.92273802758427	2.92273802758427	0.0873395481063484	0.1063130856178
chr6	33620321	33696562	+	ITPR3	6	29899	0	76241	3580	1810966632	0	76241	220	1810969992	0	76241	1212	1810969000	2	76239	3133	1810967079	0	76241	1547	1810968665	0	76241	810	1810969402	1.50930490636488	2.92123405693565	2.92123405693565	0.0874209827446242	0.106358911638714
chr22	25563911	25723018	+	GRK3	22	87075	0	159107	3580	1810883766	0	159107	220	1810887126	1	159106	1211	1810886135	1	159106	3134	1810884212	1	159106	1546	1810885800	0	159107	810	1810886536	1.17914021664866	2.91968193434877	2.91968193434877	0.0875051108733102	0.106434609069239
chr3	193592219	193668917	+	OPA1	3	19742	1	76697	3579	1810966176	0	76698	220	1810969535	0	76698	1212	1810968543	0	76698	3135	1810966620	1	76697	1546	1810968209	0	76698	810	1810968945	1.50332840518421	2.90262978163082	2.90262978163082	0.0884351683168595	0.10748512576515
chr3	128152500	128408642	+	EEFSEC	3	18027	3	256139	3577	1810786734	0	256142	220	1810790091	1	256141	1211	1810789100	0	256142	3135	1810787176	0	256142	1547	1810788764	0	256142	810	1810789501	0.990708122469832	2.89556489256211	2.89556489256211	0.0888236347415603	0.107903280213678
chr17	54967794	55044776	+	STXBP4	17	73863	1	76981	3579	1810965892	0	76982	220	1810969251	0	76982	1212	1810968259	1	76981	3134	1810966337	0	76982	1547	1810967924	0	76982	810	1810968661	1.49963220256349	2.89114073105156	2.89114073105156	0.0890678410862914	0.108145856535167
chr1	158610703	158687715	-	SPTA1	1	5647	1	77011	3579	1810965862	0	77012	220	1810969221	0	77012	1212	1810968229	1	77011	3134	1810966307	0	77012	1547	1810967894	0	77012	810	1810968631	1.49924255801066	2.88992941001197	2.88992941001197	0.089134830858821	0.108173122236361
chr8	123319849	123397447	-	ATAD2	8	40163	1	77597	3579	1810965276	0	77598	220	1810968635	0	77598	1212	1810967643	1	77597	3134	1810965721	0	77598	1547	1810967308	0	77598	810	1810968045	1.49166178788231	2.86640426603844	2.86640426603844	0.090446739327649	0.109655667495313
chr3	18347939	18425573	-	SATB1	3	15296	1	77633	3579	1810965240	0	77634	220	1810968599	1	77633	1211	1810967608	0	77634	3135	1810965684	0	77634	1547	1810967272	0	77634	810	1810968009	1.4911979713681	2.86496679426637	2.86496679426637	0.0905275780495558	0.109726290959267
chr8	102252272	102413700	-	UBR5	8	39831	1	161427	3579	1810881446	0	161428	220	1810884805	0	161428	1212	1810883813	2	161426	3133	1810881892	0	161428	1547	1810883478	0	161428	810	1810884215	1.16465658063304	2.85970734339207	2.85970734339207	0.0908240214200996	0.110030697271532
chr10	119749876	119828360	+	INPP5F	10	47266	1	78483	3579	1810964390	0	78484	220	1810967749	0	78484	1212	1810966757	1	78483	3134	1810964835	0	78484	1547	1810966422	0	78484	810	1810967159	1.48030810058185	2.83126805274515	2.83126805274515	0.0924453396014443	0.111939047802546
chr2	72461475	72827041	-	EXOC6B	2	10438	1	365565	3579	1810677308	1	365565	219	1810680668	0	365566	1212	1810679675	1	365565	3134	1810677753	1	365565	1546	1810679341	1	365565	809	1810680078	0.858171163397339	2.82028405065648	2.82028405065648	0.0930799299556572	0.112623237789435
chr2	177230307	177393697	-	NFE2L2	2	12861	1	163389	3579	1810879484	0	163390	220	1810882843	0	163390	1212	1810881851	1	163389	3134	1810879929	1	163389	1546	1810881517	0	163390	810	1810882253	1.15257467299822	2.8099752261769	2.8099752261769	0.0936798223860635	0.113320860844496
chr1	153992693	154156116	-	NUP210L	1	5181	1	163422	3579	1810879451	0	163423	220	1810882810	0	163423	1212	1810881818	1	163422	3134	1810879896	1	163422	1546	1810881484	0	163423	810	1810882220	1.15237270354132	2.8091462465818	2.8091462465818	0.0937282447891238	0.113339036636363
chr7	549749	713572	-	PRKAR1B	7	33027	1	163822	3579	1810879051	0	163823	220	1810882410	1	163822	1211	1810881419	1	163822	3134	1810879496	0	163823	1547	1810881083	0	163823	810	1810881820	1.14992783261003	2.79911804356379	2.79911804356379	0.0943161744080967	0.114005467846363
chr1	23090426	23169817	-	LUZP1	1	1137	0	79391	3580	1810963482	0	79391	220	1810966842	1	79390	1211	1810965851	1	79390	3134	1810963928	0	79391	1547	1810965515	0	79391	810	1810966252	1.46881732760798	2.79582549870247	2.79582549870247	0.094510082412368	0.114211437900319
chr15	89834307	89913882	-	ARPIN-AP3S2	15	65942	0	79575	3580	1810963298	0	79575	220	1810966658	1	79574	1211	1810965667	0	79575	3135	1810963743	0	79575	1547	1810965331	1	79574	809	1810966069	1.46650225267893	2.78870140376966	2.78870140376966	0.0949311286063773	0.11466320804818
chr10	5683837	5763740	+	TASOR2	10	44302	1	79902	3579	1810962971	0	79903	220	1810966330	1	79902	1211	1810965339	0	79903	3135	1810963415	0	79903	1547	1810965003	0	79903	810	1810965740	1.46238862125138	2.7760516454	2.7760516454	0.0956837914633487	0.115514875479361
chr3	132558141	132723459	-	NPHP3-ACAD11	3	18187	1	165317	3579	1810877556	0	165318	220	1810880915	0	165318	1212	1810879923	1	165317	3134	1810878001	1	165317	1546	1810879589	0	165318	810	1810880325	1.14084264659176	2.76194920373382	2.76194920373382	0.0965305585439884	0.116421413457472
chr22	37696047	37776556	+	TRIOBP	22	87702	1	80508	3579	1810962365	0	80509	220	1810965724	0	80509	1212	1810964732	1	80508	3134	1810962810	0	80509	1547	1810964397	0	80509	810	1810965134	1.45483263251641	2.75285660888767	2.75285660888767	0.0970808416131149	0.116997948041804
chr1	40160386	40240921	+	RLF	1	2069	1	80534	3579	1810962339	0	80535	220	1810965698	0	80535	1212	1810964706	1	80534	3134	1810962784	0	80535	1547	1810964371	0	80535	810	1810965108	1.45450972312189	2.75186683726497	2.75186683726497	0.0971409485455691	0.117041351199002
chr3	45593323	45673898	+	LIMD1	3	15982	1	80574	3579	1810962299	0	80575	220	1810965658	0	80575	1212	1810964666	1	80574	3134	1810962744	0	80575	1547	1810964331	0	80575	810	1810965068	1.45401314293574	2.75034486368531	2.75034486368531	0.0972334542482246	0.117123759171306
chr16	67726030	67807560	-	RANBP10	16	69309	1	81529	3579	1810961344	0	81530	220	1810964703	0	81530	1212	1810963711	1	81529	3134	1810961789	0	81530	1547	1810963376	0	81530	810	1810964113	1.4422299232896	2.71429012605222	2.71429012605222	0.0994532047724959	0.119708540333197
chr15	67639552	67807113	+	MAP2K5	15	64989	1	167560	3579	1810875313	0	167561	220	1810878672	0	167561	1212	1810877680	1	167560	3134	1810875758	0	167561	1547	1810877345	1	167560	809	1810878083	1.12736477447398	2.70710391848115	2.70710391848115	0.0999022079928748	0.120189432003315
chr16	29290219	29372110	+	AC025279.1	16	68083	1	81890	3579	1810960983	0	81891	220	1810964342	0	81891	1212	1810963350	1	81890	3134	1810961428	0	81891	1547	1810963015	0	81891	810	1810963752	1.43781165412465	2.70080490183318	2.70080490183318	0.100297599453596	0.120605380729102
chr20	49632944	49714878	-	B4GALT5	20	84509	0	81934	3580	1810960939	0	81934	220	1810964299	0	81934	1212	1810963307	1	81933	3134	1810961385	1	81933	1546	1810962973	0	81934	810	1810963709	1.43728670625589	2.69920557382284	2.69920557382284	0.100398261705776	0.120696549212239
chr5	131423920	131505889	-	RAPGEF6	5	26497	1	81968	3579	1810960905	0	81969	220	1810964264	0	81969	1212	1810963272	1	81968	3134	1810961350	0	81969	1547	1810962937	0	81969	810	1810963674	1.43685957321704	2.69790217420086	2.69790217420086	0.10048037975019	0.120765384667596
chr12	123000302	123082333	-	PITPNM2	12	57450	1	82030	3579	1810960843	0	82031	220	1810964202	0	82031	1212	1810963210	1	82030	3134	1810961288	0	82031	1547	1810962875	0	82031	810	1810963612	1.43610343698634	2.69559603917878	2.69559603917878	0.100625852935744	0.120820660791361
chr17	38427485	38510136	+	ARHGAP23	17	72566	1	82650	3579	1810960223	0	82651	220	1810963582	0	82651	1212	1810962590	1	82650	3134	1810960668	0	82651	1547	1810962255	0	82651	810	1810962992	1.42857335220597	2.67266783781815	2.67266783781815	0.102084772737244	0.122360677512345
chr7	7636517	7719607	-	RPA3	7	33278	0	83090	3580	1810959783	0	83090	220	1810963143	0	83090	1212	1810962151	1	83089	3134	1810960229	1	83089	1546	1810961817	0	83090	810	1810962553	1.42327567471064	2.65657291287789	2.65657291287789	0.103122704812618	0.123513338259295
chr22	43998210	44168923	+	PARVB	22	88094	1	170712	3579	1810872161	0	170713	220	1810875520	0	170713	1212	1810874528	1	170712	3134	1810872606	0	170713	1547	1810874193	1	170712	809	1810874931	1.10872663535323	2.63184104807442	2.63184104807442	0.104740200021563	0.12541974160827
chr4	2071917	2243121	-	POLN	4	20202	2	171202	3578	1810871671	0	171204	220	1810875029	0	171204	1212	1810874037	1	171203	3134	1810872115	0	171204	1547	1810873702	0	171204	810	1810874439	1.10585432500351	2.62030447385041	2.62030447385041	0.105504194853713	0.12630344470166
chr11	74170321	74254703	+	PPME1	11	51121	2	84380	3578	1810958493	0	84382	220	1810961851	0	84382	1212	1810960859	0	84382	3135	1810958936	0	84382	1547	1810960524	0	84382	810	1810961261	1.40784510197517	2.60983546683565	2.60983546683565	0.106202780669509	0.127077120318344
