chr	start	end	strand	geneName	chrInt	testIndex	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	Zscore	testStat	signedTestStat	pvalue	adjpvalue
chrX	110196409	110441233	-	AMMECR1	23	90516	0	244824	3919	1810797710	1	244823	3997	1810797632	1	244823	4532	1810797097	1	244823	3085	1810798544	2	244822	13953	1810787676	1	244823	7260	1810794369	2	244822	14527	1810787102	0.322478640689174	0.189079316332936	0.189079316332936	0.663684001637925	0.763837875927741
chr13	44432142	44577565	-	TSC22D1	13	58501	1	145422	3918	1810897112	0	145423	3998	1810897032	2	145421	4531	1810896499	0	145423	3086	1810897944	2	145421	13953	1810887077	1	145422	7260	1810893770	2	145421	14527	1810886503	0.322476081081531	0.18907755240798	0.18907755240798	0.663685473988775	0.763837875927741
chr9	36571896	36677681	+	MELK	9	41730	1	105784	3918	1810936750	2	105783	3996	1810936672	0	105785	4533	1810936135	0	105785	3086	1810937582	2	105783	13953	1810926715	1	105784	7260	1810933408	2	105783	14527	1810926141	0.322473719009233	0.189075805479661	0.189075805479661	0.663686932160555	0.763837875927741
chr4	41989529	42090461	+	SLC30A9	4	21003	0	100932	3919	1810941602	1	100931	3997	1810941524	1	100931	4532	1810940989	1	100931	3085	1810942436	0	100932	13955	1810931566	2	100930	7259	1810938262	3	100929	14526	1810930995	0.322473302346467	0.189074869966134	0.189074869966134	0.663687713042725	0.763837875927741
chr17	69148006	69245846	-	ABCA10	17	74482	0	97840	3919	1810944694	1	97839	3997	1810944616	2	97838	4531	1810944082	0	97840	3086	1810945527	2	97838	13953	1810934660	1	97839	7260	1810941353	2	97838	14527	1810934086	0.322473015293143	0.189074449241161	0.189074449241161	0.66368806422667	0.763837875927741
chr15	42574605	42720998	+	STARD9	15	64039	1	146392	3918	1810896142	1	146392	3997	1810896063	1	146392	4532	1810895528	0	146393	3086	1810896974	0	146393	13955	1810886105	1	146392	7260	1810892800	4	146389	14525	1810885535	0.322476122859446	0.189073787070811	0.189073787070811	0.663688616948772	0.763837875927741
chr5	52988351	53094779	+	ITGA2	5	24941	0	106428	3919	1810936106	1	106427	3997	1810936028	1	106427	4532	1810935493	1	106427	3085	1810936940	2	106426	13953	1810926072	1	106427	7260	1810932765	2	106426	14527	1810925498	0.322473771374209	0.189072414068505	0.189072414068505	0.663689763015112	0.763837875927741
chr20	5949948	6039856	+	AL035461.4	20	83142	1	89907	3918	1810952627	0	89908	3998	1810952547	1	89907	4532	1810952013	1	89907	3085	1810953460	3	89905	13952	1810942593	1	89907	7260	1810949285	1	89907	14528	1810942017	0.32247218870114	0.189070078777149	0.189070078777149	0.663691712330425	0.763837875927741
chr22	27851669	27920255	-	PITPNB	22	87168	0	68586	3919	1810973948	0	68586	3998	1810973869	2	68584	4531	1810973336	1	68585	3085	1810974782	3	68583	13952	1810963915	1	68585	7260	1810970607	1	68585	14528	1810963339	0.3224690189268	0.1890698003117	0.1890698003117	0.663691944772169	0.763837875927741
chr2	48313681	48379295	+	FOXN2	2	9822	1	65613	3918	1810976921	0	65614	3998	1810976841	2	65612	4531	1810976308	0	65614	3086	1810977753	3	65611	13952	1810966887	1	65613	7260	1810973579	1	65613	14528	1810966311	0.322468413502418	0.189068998675793	0.189068998675793	0.663692613917892	0.763837875927741
chr9	37799553	37867666	+	DCAF10	9	41786	2	68111	3917	1810974423	0	68113	3998	1810974342	1	68112	4532	1810973808	0	68113	3086	1810975254	1	68112	13954	1810964386	1	68112	7260	1810971080	3	68110	14526	1810963814	0.322468926107464	0.189068667590618	0.189068667590618	0.663692890283536	0.763837875927741
chr5	146446311	146511961	+	TCERG1	5	27279	0	65650	3919	1810976884	1	65649	3997	1810976806	1	65649	4532	1810976271	1	65649	3085	1810977718	3	65647	13952	1810966851	0	65650	7261	1810973542	2	65648	14527	1810966276	0.32246842118416	0.189066441962495	0.189066441962495	0.663694748082278	0.763837875927741
chr12	96906256	96953780	+	NEDD1	12	56400	0	47524	3919	1810995010	1	47523	3997	1810994932	1	47523	4532	1810994397	1	47523	3085	1810995844	2	47522	13953	1810984976	0	47524	7261	1810991668	3	47521	14526	1810984403	0.322463095330918	0.189061514334753	0.189061514334753	0.663698861367644	0.763837875927741
chr12	57249608	57297484	-	AC137834.1	12	55476	1	47875	3918	1810994659	0	47876	3998	1810994579	0	47876	4533	1810994044	2	47874	3084	1810995493	1	47875	13954	1810984623	1	47875	7260	1810991317	3	47873	14526	1810984051	0.322463237180878	0.189059712458402	0.189059712458402	0.663700365480867	0.763837875927741
chr5	111090715	111130502	+	WDR36	5	26128	1	39786	3918	1811002748	0	39787	3998	1811002668	2	39785	4531	1811002135	0	39787	3086	1811003580	5	39782	13950	1810992716	0	39787	7261	1810999405	0	39787	14529	1810992137	0.322459344231605	0.189057653769851	0.189057653769851	0.663702083978069	0.763837875927741
chr3	42599685	42648735	+	NKTR	3	15859	0	49050	3919	1810993484	1	49049	3997	1810993406	1	49049	4532	1810992871	1	49049	3085	1810994318	2	49048	13953	1810983450	1	49049	7260	1810990143	2	49048	14527	1810982876	0.32246369545409	0.189057595329359	0.189057595329359	0.663702132761629	0.763837875927741
chr12	53005157	53042209	+	EIF4B	12	54969	2	37050	3917	1811005484	1	37051	3997	1811005404	0	37052	4533	1811004868	0	37052	3086	1811006315	1	37051	13954	1810995447	2	37050	7259	1811002142	2	37050	14527	1810994874	0.32245764347194	0.189052888425067	0.189052888425067	0.663706061908361	0.763837875927741
chr17	7459365	7485263	-	ZBTB4	17	71071	0	25898	3919	1811016636	2	25896	3996	1811016559	1	25897	4532	1811016023	0	25898	3086	1811017469	3	25895	13952	1811006603	1	25897	7260	1811013295	1	25897	14528	1811006027	0.322446987325063	0.189039359800518	0.189039359800518	0.663717355419305	0.763837875927741
chr7	100802564	100828521	-	EPHB4	7	35568	2	25955	3917	1811016579	1	25956	3997	1811016499	0	25957	4533	1811015963	0	25957	3086	1811017410	1	25956	13954	1811006542	1	25956	7260	1811013236	3	25954	14526	1811005970	0.322447067790594	0.189039032673463	0.189039032673463	0.66371762850645	0.763837875927741
chr6	30625873	30646821	+	ATAT1	6	29435	0	20948	3919	1811021586	1	20947	3997	1811021508	2	20946	4531	1811020974	0	20948	3086	1811022419	1	20947	13954	1811011551	2	20946	7259	1811018246	2	20946	14527	1811010978	0.322438622550097	0.189026019535959	0.189026019535959	0.663728492160426	0.763837875927741
chr19	1573595	1593801	-	MBD3	19	77630	1	20205	3918	1811022329	1	20205	3997	1811022250	0	20206	4533	1811021714	1	20205	3085	1811023162	1	20205	13954	1811012293	2	20204	7259	1811018988	2	20204	14527	1811011720	0.322437015471253	0.189024948747829	0.189024948747829	0.663729386097754	0.763837875927741
chr2	182715329	182730542	+	DNAJC10	2	13003	3	15210	3916	1811027324	0	15213	3998	1811027242	0	15213	4533	1811026707	0	15213	3086	1811028154	1	15212	13954	1811017286	2	15211	7259	1811023981	2	15211	14527	1811016713	0.322422123953408	0.189000979298726	0.189000979298726	0.663749397553313	0.763837875927741
chr16	2430701	2438103	-	AC106820.6	16	66810	0	7402	3919	1811035132	1	7401	3997	1811035054	1	7401	4532	1811034519	1	7401	3085	1811035966	1	7401	13954	1811025097	1	7401	7260	1811031791	3	7399	14526	1811024525	0.322358523582219	0.188918079948053	0.188918079948053	0.663818619651264	0.763837875927741
chr15	76348184	76862944	-	SCAPER	15	65443	1	514759	3918	1810527775	2	514758	3996	1810527697	2	514758	4531	1810527162	0	514760	3086	1810528607	2	514758	13953	1810517740	3	514757	7258	1810524435	4	514756	14525	1810517168	0.24553478503165	0.188853228697553	0.188853228697553	0.663872783926501	0.763837875927741
chr6	16299111	16762490	-	ATXN1	6	28877	0	463379	3919	1810579155	2	463377	3996	1810579078	2	463377	4531	1810578543	1	463378	3085	1810579989	3	463376	13952	1810569122	2	463377	7259	1810575815	4	463375	14525	1810568549	0.245534407931542	0.188853095052764	0.188853095052764	0.663872895559097	0.763837875927741
chr6	37818797	38154624	+	ZFAND3	6	30120	2	335825	3917	1810706709	0	335827	3998	1810706628	2	335825	4531	1810706095	1	335826	3085	1810707541	3	335824	13952	1810696674	2	335825	7259	1810703367	4	335823	14525	1810696101	0.245532973136611	0.188849677331746	0.188849677331746	0.663875750374485	0.763837875927741
chr6	121079493	121335480	-	TBC1D32	6	31743	1	255986	3918	1810786548	1	255986	3997	1810786469	1	255986	4532	1810785934	2	255985	3084	1810787382	2	255985	13953	1810776513	2	255985	7259	1810783207	5	255982	14524	1810775942	0.245531347634437	0.188847402809188	0.188847402809188	0.663877650295555	0.763837875927741
chr2	30446235	30644224	+	LCLAT1	2	9324	1	197988	3918	1810844546	1	197988	3997	1810844467	2	197987	4531	1810843933	1	197988	3085	1810845379	4	197985	13951	1810834513	2	197987	7259	1810841205	3	197986	14526	1810833938	0.245529344815843	0.188844013959169	0.188844013959169	0.663880481045646	0.763837875927741
chr3	33496248	33719213	-	CLASP2	3	15541	0	222965	3919	1810819569	2	222963	3996	1810819492	2	222963	4531	1810818957	1	222964	3085	1810820403	3	222962	13952	1810809536	2	222963	7259	1810816229	4	222961	14525	1810808963	0.245530335017802	0.188842990202829	0.188842990202829	0.663881336208448	0.763837875927741
chr1	235166894	235328487	-	ARID4B	1	8035	2	161591	3917	1810880943	1	161592	3997	1810880863	2	161591	4531	1810880329	0	161593	3086	1810881774	3	161590	13952	1810870908	2	161591	7259	1810877601	4	161589	14525	1810870335	0.245527353846545	0.188840240938589	0.188840240938589	0.663883632733882	0.763837875927741
chr17	62478024	62613490	+	TLK2	17	74161	2	135464	3917	1810907070	1	135465	3997	1810906990	1	135465	4532	1810906455	1	135465	3085	1810907902	3	135463	13952	1810897035	1	135465	7260	1810903727	5	135461	14524	1810896463	0.245525265038286	0.188837956171483	0.188837956171483	0.663885541268997	0.763837875927741
chr4	47847232	47915667	-	NFXL1	4	21080	2	68433	3917	1810974101	1	68434	3997	1810974021	1	68434	4532	1810973486	1	68434	3085	1810974933	2	68433	13953	1810964065	2	68433	7259	1810970759	5	68430	14524	1810963494	0.245512610914827	0.188816426321864	0.188816426321864	0.663903526478132	0.763837875927741
chr17	28661197	28701735	+	SUPT6H	17	71989	2	40536	3917	1811001998	1	40537	3997	1811001918	1	40537	4532	1811001383	1	40537	3085	1811002830	3	40535	13952	1810991963	3	40535	7258	1810998657	3	40535	14526	1810991389	0.245495011704033	0.188784705009311	0.188784705009311	0.663930027465058	0.763837875927741
chr11	64851641	64879621	-	EHD1	11	50324	2	27978	3917	1811014556	1	27979	3997	1811014476	1	27979	4532	1811013941	1	27979	3085	1811015388	2	27978	13953	1811004520	2	27978	7259	1811011214	5	27975	14524	1811003949	0.245475633873435	0.188749827444553	0.188749827444553	0.663959168339918	0.763837875927741
chr2	97756335	97996948	-	TMEM131	2	11074	1	240612	3918	1810801922	2	240611	3996	1810801844	1	240612	4532	1810801308	0	240613	3086	1810802754	3	240610	13952	1810791888	1	240612	7260	1810798580	3	240610	14526	1810791314	0.273695098835382	0.185460620559752	0.185460620559752	0.666721868056134	0.765606295123327
chr4	94450856	94588216	+	PDLIM5	4	22086	1	137359	3918	1810905175	1	137359	3997	1810905096	1	137359	4532	1810904561	1	137359	3085	1810906008	3	137357	13952	1810895141	1	137359	7260	1810901833	3	137357	14526	1810894567	0.273690933022905	0.185457108542323	0.185457108542323	0.666724833372601	0.765606295123327
chr2	73985403	74108176	+	TET3	2	10499	0	122773	3919	1810919761	3	122770	3995	1810919685	1	122772	4532	1810919148	0	122773	3086	1810920594	4	122769	13951	1810909729	1	122772	7260	1810916420	2	122771	14527	1810909153	0.273689779635068	0.185454823775217	0.185454823775217	0.666726762497505	0.765606295123327
chr12	111469425	111600122	-	ATXN2	12	56948	2	130695	3917	1810911839	1	130696	3997	1810911759	1	130696	4532	1810911224	0	130697	3086	1810912670	3	130694	13952	1810901804	1	130696	7260	1810908496	3	130694	14526	1810901230	0.273690438112715	0.185451076598838	0.185451076598838	0.666729926426524	0.765606295123327
chr16	53601780	53704847	-	RPGRIP1L	16	68747	1	103066	3918	1810939468	0	103067	3998	1810939388	2	103065	4531	1810938855	1	103066	3085	1810940301	4	103063	13951	1810929435	1	103066	7260	1810936126	2	103065	14527	1810928859	0.273687703108741	0.185450222808868	0.185450222808868	0.666730647329533	0.765606295123327
chr10	17643150	17716824	+	STAM	10	44628	1	73673	3918	1810968861	1	73673	3997	1810968782	0	73674	4533	1810968246	2	73672	3084	1810969695	3	73671	13952	1810958827	1	73673	7260	1810965519	3	73671	14526	1810958253	0.273682541673441	0.185444721952081	0.185444721952081	0.666735292060225	0.765606295123327
chr6	43522333	43577038	-	XPO5	6	30408	1	54704	3918	1810987830	0	54705	3998	1810987750	2	54703	4531	1810987217	1	54704	3085	1810988663	1	54704	13954	1810977794	3	54702	7258	1810984490	3	54702	14526	1810977222	0.27367626585023	0.18543048738502	0.18543048738502	0.666747311608887	0.765606295123327
chr11	66615669	66646467	+	RBM14-RBM4	11	50635	0	30798	3919	1811011736	0	30798	3998	1811011657	2	30796	4531	1811011124	2	30796	3084	1811012571	3	30795	13952	1811001703	1	30797	7260	1811008395	3	30795	14526	1811001129	0.273657344495094	0.185407951939851	0.185407951939851	0.666766341467482	0.765606295123327
chr15	74923593	74939066	-	COX5A	15	65351	1	15472	3918	1811027062	0	15473	3998	1811026982	2	15471	4531	1811026449	1	15472	3085	1811027895	3	15470	13952	1811017028	2	15471	7259	1811023721	2	15471	14527	1811016453	0.273614458738914	0.185335336253047	0.185335336253047	0.666827670473437	0.765606295123327
chr19	1025617	1039068	+	CNN2	19	77515	0	13451	3919	1811029083	2	13449	3996	1811029006	0	13451	4533	1811028469	2	13449	3084	1811029918	5	13446	13950	1811019052	1	13450	7260	1811025742	1	13450	14528	1811018474	0.2736015021504	0.185324082616717	0.185324082616717	0.666837176227741	0.765606295123327
chr8	144428774	144445440	-	TONSL	8	40874	1	16665	3918	1811025869	1	16665	3997	1811025790	1	16665	4532	1811025255	0	16666	3086	1811026701	3	16663	13952	1811015835	2	16664	7259	1811022528	4	16662	14525	1811015262	-0.265551227692656	0.165484186727554	-0.165484186727554	0.684156740456424	0.783516621821705
chr10	102673730	102715397	-	ARL3	10	46863	2	41665	3917	1811000869	1	41666	3997	1811000789	0	41667	4533	1811000253	0	41667	3086	1811001700	4	41663	13951	1810990835	2	41665	7259	1810997527	3	41664	14526	1810990260	-0.265470209020612	0.16539493855089	-0.16539493855089	0.68423732745691	0.783516621821705
chr20	63894125	63936011	+	DNAJC5	20	85105	1	41885	3918	1811000649	2	41884	3996	1811000571	0	41886	4533	1811000034	0	41886	3086	1811001481	1	41885	13954	1810990613	3	41883	7258	1810997309	5	41881	14524	1810990043	-0.265469926660836	0.165391766699031	-0.165391766699031	0.684240191959542	0.783516621821705
chr14	30558309	30616672	+	G2E3	14	60500	1	58362	3918	1810984172	0	58363	3998	1810984092	2	58361	4531	1810983559	0	58363	3086	1810985004	4	58359	13951	1810974139	2	58361	7259	1810980831	3	58360	14526	1810973564	-0.26545476004716	0.165373112773523	-0.165373112773523	0.684257038986332	0.783516621821705
chr15	89830598	89894994	-	AP3S2	15	65941	0	64396	3919	1810978138	1	64395	3997	1810978060	1	64395	4532	1810977525	1	64395	3085	1810978972	3	64393	13952	1810968105	2	64394	7259	1810974798	4	64392	14525	1810967532	-0.265451148024641	0.16537239192985	-0.16537239192985	0.684257690028236	0.783516621821705
chr5	98855203	98927534	-	CHD1	5	26010	0	72331	3919	1810970203	1	72330	3997	1810970125	1	72330	4532	1810969590	1	72330	3085	1810971037	2	72329	13953	1810960169	2	72329	7259	1810966863	5	72326	14524	1810959598	-0.265447314725208	0.165368170244619	-0.165368170244619	0.684261502946384	0.783516621821705
chr4	2843400	2930043	+	ADD1	4	20246	0	86643	3919	1810955891	1	86642	3997	1810955813	1	86642	4532	1810955278	1	86642	3085	1810956725	5	86638	13950	1810945860	0	86643	7261	1810952549	4	86639	14525	1810945285	-0.265442176076362	0.165362454950809	-0.165362454950809	0.684266664943977	0.783516621821705
chr5	95461754	95555977	-	TTC37	5	25927	1	94222	3918	1810948312	1	94222	3997	1810948233	0	94223	4533	1810947697	1	94222	3085	1810949145	2	94221	13953	1810938277	2	94221	7259	1810944971	5	94218	14524	1810937706	-0.265440086850011	0.165357858873904	-0.165357858873904	0.684270816151199	0.783516621821705
chr12	22449655	22545492	-	C2CD5	12	54009	1	95836	3918	1810946698	1	95836	3997	1810946619	0	95837	4533	1810946083	1	95836	3085	1810947531	3	95834	13952	1810936664	3	95834	7258	1810943358	3	95834	14526	1810936090	-0.26543968466995	0.165357536636293	-0.165357536636293	0.684271107200874	0.783516621821705
chr12	65277731	65454261	+	MSRB3	12	55713	3	176527	3916	1810866007	0	176530	3998	1810865925	0	176530	4533	1810865390	0	176530	3086	1810866837	4	176526	13951	1810855972	2	176528	7259	1810862664	3	176527	14526	1810855397	-0.265428952474258	0.165346583118662	-0.165346583118662	0.684281000773113	0.783516621821705
chr1	85729232	86157772	-	COL24A1	1	3501	0	428540	3919	1810613994	2	428538	3996	1810613917	1	428539	4532	1810613381	0	428540	3086	1810614827	3	428537	13952	1810603961	3	428537	7258	1810610655	3	428537	14526	1810603387	-0.265421456315759	0.16533219977282	-0.16533219977282	0.684293992857384	0.783516621821705
chr6	73695202	73828313	+	CD109	6	30933	1	133110	3918	1810909424	2	133109	3996	1810909346	0	133111	4533	1810908809	2	133109	3084	1810910258	3	133108	13952	1810899390	4	133107	7257	1810906085	7	133104	14522	1810898820	-0.196460162664037	0.146470367209986	-0.146470367209986	0.701931482734982	0.803384494668029
chr1	197552254	197776192	-	DENND1B	1	6755	2	223936	3917	1810818598	1	223937	3997	1810818518	2	223936	4531	1810817984	2	223936	3084	1810819431	9	223929	13946	1810808569	4	223934	7257	1810815258	6	223932	14523	1810807992	-0.165375536368247	0.143320351606235	-0.143320351606235	0.705002194014575	0.806507020451453
chr12	53530751	53621218	+	AC023509.6	12	55070	2	90465	3917	1810952069	3	90464	3995	1810951991	2	90465	4531	1810951455	3	90464	3083	1810952903	9	90458	13946	1810942040	5	90462	7256	1810948730	6	90461	14523	1810941463	0.140145734970383	0.128748251590878	0.128748251590878	0.719733441158218	0.823188710743376
chrX	154675248	154752077	-	GAB3	23	91533	3	76826	3916	1810965708	1	76828	3997	1810965627	3	76826	4530	1810965094	3	76826	3083	1810966541	4	76825	13951	1810955673	4	76825	7257	1810962367	12	76817	14517	1810955107	0.140137558342307	0.128732515964657	0.128732515964657	0.719749846341173	0.823188710743376
chr4	150264530	151016267	-	LRBA	4	23220	4	751733	3915	1810290801	1	751736	3997	1810290719	8	751729	4525	1810290191	4	751733	3082	1810291634	16	751721	13939	1810280777	9	751728	7252	1810287464	18	751719	14511	1810280205	-0.0948542676509027	0.110971030313522	-0.110971030313522	0.739041328367508	0.8385224666669
chr19	51570303	51581546	+	ZNF175	19	81828	0	11243	3919	1811031291	1	11242	3997	1811031213	0	11243	4533	1811030677	1	11242	3085	1811032125	2	11241	13953	1811021257	2	11241	7259	1811027951	2	11241	14527	1811020683	-0.265530069367513	0.110314459772781	-0.110314459772781	0.739786411506969	0.8385224666669
chr16	2939713	2955276	-	AC004034.1	16	66895	0	15563	3919	1811026971	0	15563	3998	1811026892	2	15561	4531	1811026359	0	15563	3086	1811027804	2	15561	13953	1811016937	1	15562	7260	1811023630	3	15560	14526	1811016364	-0.265493028387082	0.110285125207156	-0.110285125207156	0.73981975807051	0.8385224666669
chr3	146069439	146086889	-	PLOD2	3	18498	0	17450	3919	1811025084	0	17450	3998	1811025005	1	17449	4532	1811024471	1	17449	3085	1811025918	2	17448	13953	1811015050	2	17448	7259	1811021744	2	17448	14527	1811014476	-0.265482604215868	0.110280975000933	-0.110280975000933	0.739824476285202	0.8385224666669
chr6	31687185	31704070	-	ABHD16A	6	29621	2	16883	3917	1811025651	0	16885	3998	1811025570	0	16885	4533	1811025035	0	16885	3086	1811026482	4	16881	13951	1811015617	1	16884	7260	1811022308	1	16884	14528	1811015040	-0.265485481003325	0.110280183842406	-0.110280183842406	0.739825375735015	0.8385224666669
chr12	48938924	48958445	-	ARF3	12	54655	0	19521	3919	1811023013	0	19521	3998	1811022934	0	19521	4533	1811022399	2	19519	3084	1811023848	2	19519	13953	1811012979	1	19520	7260	1811019672	3	19518	14526	1811012406	-0.265473483392309	0.110272262245417	-0.110272262245417	0.739834381812739	0.8385224666669
chr2	27050667	27070618	+	AGBL5	2	9147	0	19951	3919	1811022583	1	19950	3997	1811022505	1	19950	4532	1811021970	0	19951	3086	1811023416	1	19950	13954	1811012548	2	19949	7259	1811019243	3	19948	14526	1811011976	-0.265471827092772	0.110271464567631	-0.110271464567631	0.739835288713937	0.8385224666669
chr11	65832962	65853701	+	SNX32	11	50503	1	20738	3918	1811021796	0	20739	3998	1811021716	1	20738	4532	1811021182	0	20739	3086	1811022628	3	20736	13952	1811011762	1	20738	7260	1811018454	2	20737	14527	1811011187	-0.265468970035677	0.110267985379323	-0.110267985379323	0.739839244338717	0.8385224666669
chr12	56663348	56689284	-	PTGES3	12	55410	0	25936	3919	1811016598	2	25934	3996	1811016521	0	25936	4533	1811015984	0	25936	3086	1811017431	1	25935	13954	1811006563	2	25934	7259	1811013258	3	25933	14526	1811005991	-0.265454475614619	0.110255941748619	-0.110255941748619	0.739852937746894	0.8385224666669
chr11	65385636	65413525	+	FRMD8	11	50418	1	27888	3918	1811014646	0	27889	3998	1811014566	0	27889	4533	1811014031	1	27888	3085	1811015479	4	27885	13951	1811004613	1	27888	7260	1811011304	1	27888	14528	1811004036	-0.265450425192458	0.1102534099482	-0.1102534099482	0.739855816467564	0.8385224666669
chr3	108549985	108586763	-	CIP2A	3	17453	0	36778	3919	1811005756	1	36777	3997	1811005678	0	36778	4533	1811005142	1	36777	3085	1811006590	0	36778	13955	1810995720	3	36775	7258	1811002417	3	36775	14526	1810995149	-0.265437424747453	0.110242454335094	-0.110242454335094	0.739868273697834	0.8385224666669
chr8	85107661	85146076	+	LRRCC1	8	39372	0	38415	3919	1811004119	2	38413	3996	1811004042	0	38415	4533	1811003505	0	38415	3086	1811004952	2	38413	13953	1810994085	2	38413	7259	1811000779	2	38413	14527	1810993511	-0.265435686637523	0.110241174232215	-0.110241174232215	0.739869729301224	0.8385224666669
chr9	97632820	97673748	+	NCBP1	9	42604	0	40928	3919	1811001606	0	40928	3998	1811001527	1	40927	4532	1811000993	1	40927	3085	1811002440	3	40925	13952	1810991573	1	40927	7260	1810998265	2	40926	14527	1810990998	-0.265433288949137	0.110238236607984	-0.110238236607984	0.739873069705552	0.8385224666669
chrX	132022607	132074270	+	STK26	23	90868	1	51662	3918	1810990872	0	51663	3998	1810990792	1	51662	4532	1810990258	0	51663	3086	1810991704	0	51663	13955	1810980835	1	51662	7260	1810987530	5	51658	14524	1810980266	-0.265425673108558	0.110236742533743	-0.110236742533743	0.739874768652509	0.8385224666669
chr19	40048756	40091925	-	AC005614.2	19	80506	1	43168	3918	1810999366	0	43169	3998	1810999286	1	43168	4532	1810998752	0	43169	3086	1811000198	2	43167	13953	1810989331	2	43167	7259	1810996025	2	43167	14527	1810988757	-0.26543138627052	0.110236482229084	-0.110236482229084	0.739875064652367	0.8385224666669
chr20	49045245	49096960	+	CSE1L	20	84478	1	51714	3918	1810990820	0	51715	3998	1810990740	1	51714	4532	1810990206	0	51715	3086	1810991652	2	51713	13953	1810980785	1	51714	7260	1810987478	3	51712	14526	1810980212	-0.265425643911867	0.110235183266923	-0.110235183266923	0.739876541745113	0.8385224666669
chr11	58527038	58579220	-	LPXN	11	49736	0	52182	3919	1810990352	0	52182	3998	1810990273	1	52181	4532	1810989739	1	52181	3085	1810991186	2	52180	13953	1810980318	0	52182	7261	1810987010	4	52178	14525	1810979746	-0.265425384304043	0.110234369989485	-0.110234369989485	0.73987746655465	0.8385224666669
chr10	196940	254626	+	ZMYND11	10	44137	0	57686	3919	1810984848	0	57686	3998	1810984769	2	57684	4531	1810984236	0	57686	3086	1810985681	3	57683	13952	1810974815	1	57685	7260	1810981507	2	57684	14527	1810974240	-0.265422641482662	0.110233602114022	-0.110233602114022	0.739878339739303	0.8385224666669
chr1	22051708	22101360	+	CDC42	1	1095	0	49652	3919	1810992882	1	49651	3997	1810992804	0	49652	4533	1810992268	1	49651	3085	1810993716	1	49651	13954	1810982847	1	49651	7260	1810989541	4	49648	14525	1810982276	-0.2654268490977	0.110232386738062	-0.110232386738062	0.739879721803175	0.8385224666669
chr22	21566546	21624034	+	UBE2L3	22	86808	0	57488	3919	1810985046	1	57487	3997	1810984968	1	57487	4532	1810984433	0	57488	3086	1810985879	1	57487	13954	1810975011	2	57486	7259	1810981706	3	57485	14526	1810974439	-0.265422731040942	0.110231561586261	-0.110231561586261	0.739880660128755	0.8385224666669
chr9	65674937	65733676	+	CBWD5	9	41945	2	58737	3917	1810983797	0	58739	3998	1810983716	0	58739	4533	1810983181	0	58739	3086	1810984628	1	58738	13954	1810973760	1	58738	7260	1810980454	4	58735	14525	1810973189	-0.265422175298109	0.11023041815497	-0.11023041815497	0.739881960393926	0.8385224666669
chr5	146110565	146183475	-	LARS1	5	27260	0	72910	3919	1810969624	0	72910	3998	1810969545	0	72910	4533	1810969010	2	72908	3084	1810970459	3	72907	13952	1810959591	1	72909	7260	1810966283	2	72908	14527	1810959016	-0.2654172116522	0.110230288701132	-0.110230288701132	0.73988210760422	0.8385224666669
chr15	89242948	89317261	+	FANCI	15	65898	0	74313	3919	1810968221	0	74313	3998	1810968142	1	74312	4532	1810967608	1	74312	3085	1810969055	2	74311	13953	1810958187	2	74311	7259	1810964881	2	74311	14527	1810957613	-0.265416823240161	0.110228231176734	-0.110228231176734	0.739884447360567	0.8385224666669
chr2	175923881	176003267	-	LNPK	2	12802	1	79385	3918	1810963149	1	79385	3997	1810963070	0	79386	4533	1810962534	0	79386	3086	1810963981	2	79384	13953	1810953114	2	79384	7259	1810959808	2	79384	14527	1810952540	-0.26541553331629	0.110227417433634	-0.110227417433634	0.739885372732023	0.8385224666669
chr2	201377206	201452458	-	TRAK2	2	13411	0	75252	3919	1810967282	0	75252	3998	1810967203	0	75252	4533	1810966668	2	75250	3084	1810968117	2	75250	13953	1810957248	2	75250	7259	1810963942	2	75250	14527	1810956674	-0.265416571340473	0.110227343160659	-0.110227343160659	0.73988545719387	0.8385224666669
chr3	47281943	47346816	+	KLHL18	3	16076	1	64872	3918	1810977662	0	64873	3998	1810977582	1	64872	4532	1810977048	0	64873	3086	1810978494	1	64872	13954	1810967626	2	64871	7259	1810974321	3	64870	14526	1810967054	-0.265419760593984	0.110226457938552	-0.110226457938552	0.739886463854426	0.8385224666669
chr11	76445899	76550511	+	EMSY	11	51257	1	104611	3918	1810937923	1	104611	3997	1810937844	0	104612	4533	1810937308	0	104612	3086	1810938755	2	104610	13953	1810927888	2	104610	7259	1810934582	2	104610	14527	1810927314	-0.265410976799021	0.110224385978654	-0.110224385978654	0.739888820071941	0.8385224666669
chr11	32892245	32980270	+	QSER1	11	49020	2	88023	3917	1810954511	0	88025	3998	1810954430	0	88025	4533	1810953895	0	88025	3086	1810955342	1	88024	13954	1810944474	2	88023	7259	1810951169	3	88022	14526	1810943902	-0.265413678832097	0.110223423689604	-0.110223423689604	0.739889914388313	0.8385224666669
chr5	32354349	32445740	-	ZFR	5	24546	2	91389	3917	1810951145	0	91391	3998	1810951064	0	91391	4533	1810950529	0	91391	3086	1810951976	1	91390	13954	1810941108	2	91389	7259	1810947803	3	91388	14526	1810940536	-0.265413051187362	0.110222896328196	-0.110222896328196	0.739890514106649	0.8385224666669
