chr	start	end	strand	geneName	chrInt	testIndex	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	Zscore	testStat	signedTestStat	pvalue	adjpvalue
chr2	178479456	178516463	+	PLEKHA3	2	12909	1	37006	34729	1810974717	0	37007	28516	1810980930	0	37007	11334	1810998112	0	37007	1843	1811007603	1	37006	38926	1810970520	1	37006	17636	1810991810	0.0989174640080178	0.0284089748747647	0.0284089748747647	0.866150909767488	0.901666346114183
chr9	128633660	128657787	-	WDR34	9	43467	0	24127	34730	1810987596	1	24126	28515	1810993811	0	24127	11334	1811010992	0	24127	1843	1811020483	1	24126	38926	1810983400	0	24127	17637	1811004689	0.121227823594229	0.028237727470696	0.028237727470696	0.866551141862419	0.901865911829582
chr19	19062993	19113030	+	SLC25A42	19	79301	1	50036	34729	1810961687	0	50037	28516	1810967900	1	50036	11333	1810985083	0	50037	1843	1810994573	1	50036	38926	1810957490	1	50036	17636	1810978780	0.084944006320561	0.0280620846897364	0.0280620846897364	0.86696294510256	0.902122714586744
chr7	99557694	99607810	+	AC005020.2	7	35399	2	50114	34728	1810961609	1	50115	28515	1810967822	0	50116	11334	1810985003	0	50116	1843	1810994494	0	50116	38927	1810957410	1	50115	17636	1810978701	0.0833663527986081	0.027042527217418	0.027042527217418	0.869379957215595	0.904092246500983
chr16	67247978	67272191	+	SLC9A5	16	69240	1	24212	34729	1810987511	1	24212	28515	1810993725	0	24213	11334	1811010906	0	24213	1843	1811020397	0	24213	38927	1810983313	0	24213	17637	1811004603	0.117669587639706	0.0266378885135055	0.0266378885135055	0.870352165713369	0.904947361826949
chr1	21822243	21938310	-	HSPG2	1	1079	1	116066	34729	1810895657	2	116065	28514	1810901872	1	116066	11333	1810919053	0	116067	1843	1810928543	3	116064	38924	1810891462	2	116065	17635	1810912751	0.0544700402224783	0.0262237889692187	0.0262237889692187	0.871354986559078	0.905834006264042
chr9	83979797	84004074	+	RMI1	9	42247	2	24275	34728	1810987448	0	24277	28516	1810993660	0	24277	11334	1811010842	0	24277	1843	1811020333	0	24277	38927	1810983249	0	24277	17637	1811004539	0.115029791432407	0.0254783532582223	0.0254783532582223	0.873180894943926	0.907307019299847
chr6	35258773	35295983	+	ZNF76	6	29987	1	37209	34729	1810974514	0	37210	28516	1810980727	0	37210	11334	1810997909	0	37210	1843	1811007400	1	37209	38926	1810970317	1	37209	17636	1810991607	0.0934468120665201	0.0253992131911218	0.0253992131911218	0.873376344408365	0.907466474131582
chr17	3510502	3547715	-	TRPV3	17	70655	1	37212	34729	1810974511	0	37213	28516	1810980724	0	37213	11334	1810997906	0	37213	1843	1811007397	1	37212	38926	1810970314	1	37212	17636	1810991604	0.0933661889748264	0.0253552799113095	0.0253552799113095	0.873484979687613	0.907501241429396
chr11	6211344	6235636	-	FAM160A2	11	48211	0	24292	34730	1810987431	0	24292	28516	1810993645	1	24291	11333	1811010828	0	24292	1843	1811020318	1	24291	38926	1810983235	0	24292	17637	1811004524	0.114412096034845	0.0252083530649543	0.0252083530649543	0.873848993342315	0.907801303526391
chr1	93561786	93586082	-	BCAR3	1	3688	1	24295	34729	1810987428	0	24296	28516	1810993641	0	24296	11334	1811010823	0	24296	1843	1811020314	1	24295	38926	1810983231	0	24296	17637	1811004520	0.114247441703697	0.0251371278427541	0.0251371278427541	0.874025846390247	0.907906898216501
chr7	112767084	112791393	-	TMEM168	7	35928	0	24309	34730	1810987414	1	24308	28515	1810993629	0	24309	11334	1811010810	0	24309	1843	1811020301	0	24309	38927	1810983217	1	24308	17636	1811004508	0.11371250194341	0.0249076918698847	0.0249076918698847	0.874597291635347	0.908344173839369
chr10	132331192	132381508	+	LRRC27	10	47566	1	50315	34729	1810961408	0	50316	28516	1810967621	2	50314	11332	1810984805	0	50316	1843	1810994294	1	50315	38926	1810957211	0	50316	17637	1810978500	0.0793833831656462	0.0245511229149997	0.0245511229149997	0.875490761040128	0.909037497722997
chr1	100083569	100133930	-	SASS6	1	3819	1	50360	34729	1810961363	1	50360	28515	1810967577	0	50361	11334	1810984758	0	50361	1843	1810994249	1	50360	38926	1810957166	1	50360	17636	1810978456	0.0784893984959826	0.0240093171596527	0.0240093171596527	0.876861206817251	0.910264725143851
chr12	42325170	42441543	+	PPHLN1	12	54397	1	116372	34729	1810895351	3	116370	28513	1810901567	1	116372	11333	1810918747	0	116373	1843	1810928237	3	116370	38924	1810891156	1	116372	17636	1810912444	0.0518368946519523	0.0237697153352201	0.0237697153352201	0.877472304101034	0.91068801308486
chr8	86472348	86509686	-	RMDN1	8	39419	1	37337	34729	1810974386	0	37338	28516	1810980599	1	37337	11333	1810997782	0	37338	1843	1811007272	1	37337	38926	1810970189	0	37338	17637	1810991478	0.0900126578097287	0.0235922262072563	0.0235922262072563	0.877927020469363	0.911031095205339
chr9	85546538	85742818	-	AGTPBP1	9	42266	5	196275	34725	1810815448	1	196279	28515	1810821658	1	196279	11333	1810838840	0	196280	1843	1810848330	6	196274	38921	1810811252	2	196278	17635	1810832538	0.0399216835910143	0.0235875388607383	0.0235875388607383	0.877939052855477	0.911031095205339
chr10	113853660	113917194	+	NHLRC2	10	47122	1	63533	34729	1810948190	1	63533	28515	1810954404	0	63534	11334	1810971585	0	63534	1843	1810981076	1	63533	38926	1810943993	2	63532	17635	1810965284	0.0692749318718789	0.0234503322280943	0.0234503322280943	0.878291805061216	0.911176024967917
chr8	58583769	58660534	-	NSMAF	8	38856	2	76763	34728	1810934960	1	76764	28515	1810941173	0	76765	11334	1810958354	0	76765	1843	1810967845	3	76762	38924	1810930764	0	76765	17637	1810952051	0.0624229919645054	0.0228994959034026	0.0228994959034026	0.879718722975747	0.912289702238916
chr4	94252293	94289704	+	SMARCAD1	4	22083	1	37410	34729	1810974313	0	37411	28516	1810980526	0	37411	11334	1810997708	0	37411	1843	1811007199	2	37409	38925	1810970117	0	37411	17637	1810991405	0.0880593847886599	0.0225954526104033	0.0225954526104033	0.880513859701049	0.912996634254762
chr12	100199850	100224357	+	ACTR6	12	56494	0	24507	34730	1810987216	0	24507	28516	1810993430	0	24507	11334	1811010612	0	24507	1843	1811020103	1	24506	38926	1810983020	1	24506	17636	1811004310	0.105600131394136	0.0215370361693203	0.0215370361693203	0.883325388281088	0.915165129362281
chr4	168216293	168319752	-	DDX60	4	23543	1	103458	34729	1810908265	2	103457	28514	1810914480	1	103458	11333	1810931661	0	103459	1843	1810941151	3	103456	38924	1810904070	1	103458	17636	1810925358	0.0516786185168695	0.0210017892532051	0.0210017892532051	0.884774082124511	0.916469408332154
chr17	45108958	45133515	-	PLCD3	17	73286	0	24557	34730	1810987166	2	24555	28514	1810993382	0	24557	11334	1811010562	0	24557	1843	1811020053	0	24557	38927	1810982969	0	24557	17637	1811004259	0.103561917541956	0.0207273811101913	0.0207273811101913	0.885524103907308	0.91697091974344
chr10	88989876	89014450	+	FAS	10	46323	1	24573	34729	1810987150	1	24573	28515	1810993364	0	24574	11334	1811010545	0	24574	1843	1811020036	0	24574	38927	1810982952	0	24574	17637	1811004242	0.102869870442948	0.0204574153758585	0.0204574153758585	0.886266945185205	0.917504035869633
chr1	100462398	100486997	-	AL589990.1	1	3848	1	24598	34729	1810987125	0	24599	28516	1810993338	0	24599	11334	1811010520	0	24599	1843	1811020011	1	24598	38926	1810982928	0	24599	17637	1811004217	0.101853023739148	0.0200617332011461	0.0200617332011461	0.887364806118152	0.918364948301113
chr19	48296456	48321075	-	CCDC114	19	81325	0	24619	34730	1810987104	0	24619	28516	1810993318	0	24619	11334	1811010500	0	24619	1843	1811019991	2	24617	38925	1810982909	0	24619	17637	1811004197	0.101040289642537	0.019745129160583	0.019745129160583	0.888251235306768	0.919164144747412
chr15	74410315	74434955	-	SEMA7A	15	65288	1	24639	34729	1810987084	1	24639	28515	1810993298	0	24640	11334	1811010479	0	24640	1843	1811019970	0	24640	38927	1810982886	0	24640	17637	1811004176	0.100187628639228	0.019422444049269	0.019422444049269	0.889162179616553	0.920027927687583
chr9	6901669	6978859	+	AL513412.1	9	41122	2	77188	34728	1810934535	1	77189	28515	1810940748	1	77189	11333	1810957930	0	77190	1843	1810967420	2	77188	38925	1810930338	0	77190	17637	1810951626	0.0569015693789468	0.0190630592405796	0.0190630592405796	0.89018585551614	0.920653128960449
chr4	112144453	112195256	+	FAM241A	4	22459	1	50802	34729	1810960921	0	50803	28516	1810967134	1	50802	11333	1810984317	0	50803	1843	1810993807	2	50801	38925	1810956725	0	50803	17637	1810978013	0.0697506834233511	0.0190161308273673	0.0190161308273673	0.89032025041044	0.92065870261155
chr16	20899449	20924116	+	LYRM1	16	67745	0	24667	34730	1810987056	1	24666	28515	1810993271	0	24667	11334	1811010452	0	24667	1843	1811019943	1	24666	38926	1810982860	0	24667	17637	1811004149	0.0990924186770407	0.0190045353956521	0.0190045353956521	0.890353483757946	0.92065870261155
chr1	50441275	50960793	-	FAF1	1	2606	14	519504	34716	1810492219	5	519513	28511	1810498424	1	519517	11333	1810515602	0	519518	1843	1810525092	15	519503	38912	1810488023	4	519514	17633	1810509302	0.0220756211397014	0.018859532661736	0.018859532661736	0.89076994768075	0.920902184499615
chr7	141704431	141729114	-	WEE2-AS1	7	36652	1	24682	34729	1810987041	0	24683	28516	1810993254	0	24683	11334	1811010436	0	24683	1843	1811019927	1	24682	38926	1810982844	0	24683	17637	1811004133	0.0984439705513219	0.0187606289982796	0.0187606289982796	0.891054946418267	0.921039071252789
chr3	196866944	196931012	+	SENP5	3	19945	2	64066	34728	1810947657	1	64067	28515	1810953870	0	64068	11334	1810971051	0	64068	1843	1810980542	1	64067	38926	1810943459	1	64067	17636	1810964749	0.0609046925983768	0.0181749989278615	0.0181749989278615	0.892758395953669	0.922351012183511
chr3	141952275	142029646	-	TFDP2	3	18443	1	77370	34729	1810934353	2	77369	28514	1810940568	1	77370	11333	1810957749	1	77370	1842	1810967240	1	77370	38926	1810930156	0	77371	17637	1810951445	0.0545593185025275	0.0175401158630848	0.0175401158630848	0.894636987762558	0.92383197607199
chr17	48550256	48575023	-	HOXB3	17	73550	0	24767	34730	1810986956	0	24767	28516	1810993170	0	24767	11334	1811010352	0	24767	1843	1811019843	1	24766	38926	1810982760	1	24766	17636	1811004050	0.0950464991987729	0.0175076476298273	0.0175076476298273	0.894733982539989	0.923892621437238
chr15	84781653	84806430	+	ZNF592	15	65794	1	24776	34729	1810986947	0	24777	28516	1810993160	1	24776	11333	1811010343	0	24777	1843	1811019833	0	24777	38927	1810982749	0	24777	17637	1811004039	0.0946428060932565	0.017361409496516	0.017361409496516	0.895171989188473	0.924226320588689
chr16	68538290	68563078	+	ZFP90	16	69389	0	24788	34730	1810986935	2	24786	28514	1810993151	0	24788	11334	1811010331	0	24788	1843	1811019822	0	24788	38927	1810982738	0	24788	17637	1811004028	0.0941989311214128	0.017202434130013	0.017202434130013	0.895650280314072	0.924561989307065
chr17	4583528	4608319	+	SMTNL2	17	70728	0	24791	34730	1810986932	1	24790	28515	1810993147	0	24791	11334	1811010328	0	24791	1843	1811019819	1	24790	38926	1810982736	0	24791	17637	1811004025	0.0940779094151648	0.0171569478698075	0.0171569478698075	0.895787542906467	0.924586142699902
chr7	90212819	90237631	+	STEAP2	7	35086	0	24812	34730	1810986911	0	24812	28516	1810993125	0	24812	11334	1811010307	0	24812	1843	1811019798	2	24810	38925	1810982716	0	24812	17637	1811004004	0.0932311621594967	0.0168559835292399	0.0168559835292399	0.896700456062787	0.925408668996791
chr5	131425890	131797983	-	AC008695.1	5	26499	7	372086	34723	1810639637	2	372091	28514	1810645846	3	372090	11331	1810663029	0	372093	1843	1810672517	11	372082	38916	1810635444	5	372088	17632	1810656728	0.0244748415411551	0.0166323860175908	0.0166323860175908	0.897384070965805	0.925955185992484
chr7	151085741	151123635	+	AGAP3	7	37059	0	37894	34730	1810973829	2	37892	28514	1810980045	0	37894	11334	1810997225	0	37894	1843	1811006716	1	37893	38926	1810969633	0	37894	17637	1810990922	0.0752309205715404	0.0165617461316288	0.0165617461316288	0.897601011465063	0.926058732310297
chr22	41245614	41283514	-	RANGAP1	22	87930	0	37900	34730	1810973823	1	37899	28515	1810980038	0	37900	11334	1810997219	0	37900	1843	1811006710	2	37898	38925	1810969628	0	37900	17637	1810990916	0.075072591073329	0.0164918387308717	0.0164918387308717	0.897816165964385	0.926203790422326
chr4	95090490	95154817	+	BMPR1B	4	22104	2	64325	34728	1810947398	0	64327	28516	1810953610	2	64325	11332	1810970794	0	64327	1843	1810980283	1	64326	38926	1810943200	0	64327	17637	1810964489	0.0568700552532616	0.0158694395795465	0.0158694395795465	0.899752534165368	0.927653931147435
chr13	44372823	44397714	+	SERP2	13	58494	1	24890	34729	1810986833	0	24891	28516	1810993046	0	24891	11334	1811010228	0	24891	1843	1811019719	0	24891	38927	1810982635	1	24890	17636	1811003926	0.0900521862508646	0.0157428211532533	0.0157428211532533	0.900151157593823	0.92797820448101
chr9	213864	465259	+	DOCK8	9	40965	1	251394	34729	1810760329	4	251391	28512	1810766546	4	251391	11330	1810783728	0	251395	1843	1810793215	5	251390	38922	1810756136	5	251390	17632	1810777426	0.0288267558480853	0.0156373111531138	0.0156373111531138	0.900484572389083	0.928203027612262
chr1	46682099	46720123	-	EFCAB14	1	2515	1	38023	34729	1810973700	2	38022	28514	1810979915	0	38024	11334	1810997095	0	38024	1843	1811006586	0	38024	38927	1810969502	0	38024	17637	1810990792	0.0718060371880007	0.0151042705401778	0.0151042705401778	0.902186734919103	0.929719430103155
chr17	7419102	7444081	+	AC113189.2	17	71051	1	24978	34729	1810986745	0	24979	28516	1810992958	0	24979	11334	1811010140	1	24978	1842	1811019632	0	24979	38927	1810982547	0	24979	17637	1811003837	0.0865229060189319	0.0145500600337982	0.0145500600337982	0.903989151734953	0.930956257055781
chr6	13357829	13409137	-	GFOD1	6	28817	2	51306	34728	1810960417	1	51307	28515	1810966630	1	51307	11333	1810983812	0	51308	1843	1810993302	0	51308	38927	1810956218	0	51308	17637	1810977508	0.059858977962134	0.0140500664710999	0.0140500664710999	0.905645367952947	0.932353013785178
chr3	33390133	33441510	-	UBP1	3	15536	1	51376	34729	1810960347	2	51375	28514	1810966562	0	51377	11334	1810983742	1	51376	1842	1810993234	0	51377	38927	1810956149	0	51377	17637	1810977439	0.058515001612435	0.0134321241639555	0.0134321241639555	0.907734140658014	0.934073414430721
chr11	30410070	30581496	-	MPPED2	11	48930	4	171422	34726	1810840301	2	171424	28514	1810846513	1	171425	11333	1810863694	0	171426	1843	1810873184	4	171422	38923	1810836104	2	171424	17635	1810857392	0.0322099408007363	0.0133424820378423	0.0133424820378423	0.908041162493833	0.934200179793061
chr5	148628450	148666644	-	HTR4	5	27351	0	38194	34730	1810973529	1	38193	28515	1810979744	0	38194	11334	1810996925	0	38194	1843	1811006416	2	38192	38925	1810969334	0	38194	17637	1810990622	0.0673449934200713	0.0133058782666922	0.0133058782666922	0.908166829839957	0.93427357576382
chr7	43639256	43730489	-	COA1	7	34111	2	91231	34728	1810920492	0	91233	28516	1810926704	0	91233	11334	1810943886	0	91233	1843	1810953377	3	91230	38924	1810916296	2	91231	17635	1810937585	0.0439050720260406	0.0132983941584826	0.0132983941584826	0.908192545691552	0.93427357576382
chr6	133952223	133990432	+	TBPL1	6	32042	0	38209	34730	1810973514	1	38208	28515	1810979729	0	38209	11334	1810996910	0	38209	1843	1811006401	2	38207	38925	1810969319	0	38209	17637	1810990607	0.0669523247160945	0.0131522445008159	0.0131522445008159	0.908696202391097	0.934632406514895
chr11	13667667	13732346	+	FAR1	11	48566	2	64677	34728	1810947046	1	64678	28515	1810953259	0	64679	11334	1810970440	0	64679	1843	1810979931	1	64678	38926	1810942848	1	64678	17636	1810964138	0.0514126649135136	0.0129912341944873	0.0129912341944873	0.909254364868314	0.935047166938435
chr1	205789094	205814198	-	SLC41A1	1	7098	0	25104	34730	1810986619	0	25104	28516	1810992833	1	25103	11333	1811010016	0	25104	1843	1811019506	1	25103	38926	1810982423	0	25104	17637	1811003712	0.0815310393814132	0.0129405870102346	0.0129405870102346	0.909430663343939	0.935081197345229
chr10	4747845	4786100	-	AC018978.1	10	44259	1	38254	34729	1810973469	1	38254	28515	1810979683	0	38255	11334	1810996864	0	38255	1843	1811006355	0	38255	38927	1810969271	1	38254	17636	1810990562	0.0657491011763602	0.0126892100088298	0.0126892100088298	0.910310902268045	0.935735116840926
chr16	28379714	28404841	-	EIF3CL	16	67974	0	25127	34730	1810986596	1	25126	28515	1810992811	0	25127	11334	1811009992	1	25126	1842	1811019484	0	25127	38927	1810982399	0	25127	17637	1811003689	0.0806152439330011	0.0126547426916659	0.0126547426916659	0.910432281332565	0.935820043445589
chr12	34022280	34047417	-	AC046130.2	12	54320	1	25136	34729	1810986587	1	25136	28515	1810992801	0	25137	11334	1811009982	0	25137	1843	1811019473	0	25137	38927	1810982389	0	25137	17637	1811003679	0.0802173330759955	0.0125323990359902	0.0125323990359902	0.910864480281555	0.936144730628208
chr15	40038263	40076539	+	SRP14-AS1	15	63787	0	38276	34730	1810973447	0	38276	28516	1810979661	0	38276	11334	1810996843	0	38276	1843	1811006334	1	38275	38926	1810969251	2	38274	17635	1810990542	0.0652002842152269	0.0124796163290739	0.0124796163290739	0.91105160319809	0.936297190976661
chr4	168390101	168481487	-	DDX60L	4	23546	3	91383	34727	1810920340	3	91383	28513	1810926554	0	91386	11334	1810943733	0	91386	1843	1810953224	1	91385	38926	1810916141	0	91386	17637	1810937430	0.0422293177123299	0.0123083367943764	0.0123083367943764	0.91166159149209	0.936724719762747
chr1	108049358	108074523	+	LINC02785	1	3942	0	25165	34730	1810986558	0	25165	28516	1810992772	1	25164	11333	1811009955	0	25165	1843	1811019445	0	25165	38927	1810982361	1	25164	17636	1811003652	0.0791040259917472	0.0121903601102531	0.0121903601102531	0.912084251458327	0.937062106961104
chr7	117019226	117137342	+	ST7	7	36032	3	118113	34727	1810893610	2	118114	28514	1810899823	0	118116	11334	1810917003	1	118115	1842	1810926495	1	118115	38926	1810889411	2	118114	17635	1810910702	0.0369690792033282	0.0121494750492275	0.0121494750492275	0.912231207818925	0.937062106961104
chr16	67289431	67327741	-	KCTD19	16	69246	2	38308	34728	1810973415	0	38310	28516	1810979627	1	38309	11333	1810996810	0	38310	1843	1811006300	0	38310	38927	1810969216	0	38310	17637	1810990506	0.0643123607939523	0.0121477283537388	0.0121477283537388	0.912237491672873	0.937062106961104
chr13	114280627	114305808	+	UPF3A	13	59674	0	25181	34730	1810986542	0	25181	28516	1810992756	0	25181	11334	1811009938	0	25181	1843	1811019429	2	25179	38925	1810982347	0	25181	17637	1811003635	0.0784684061453672	0.011999262496829	0.011999262496829	0.91277328893094	0.937468023138872
chr5	75336231	75361423	+	HMGCR	5	25471	0	25192	34730	1810986531	0	25192	28516	1810992745	0	25192	11334	1811009927	0	25192	1843	1811019418	1	25191	38926	1810982335	1	25191	17636	1811003625	0.0780316518037139	0.0118673364631832	0.0118673364631832	0.913252217440511	0.937800337609888
chr2	66690437	66715630	+	LINC01798	2	10235	0	25193	34730	1810986530	0	25193	28516	1810992744	1	25192	11333	1811009927	0	25193	1843	1811019417	1	25192	38926	1810982334	0	25193	17637	1811003623	0.0779919562550762	0.0118564493022859	0.0118564493022859	0.91329186093616	0.937801160653368
chrX	13266047	13304392	-	LINC02154	23	88652	1	38344	34729	1810973379	0	38345	28516	1810979592	1	38344	11333	1810996775	0	38345	1843	1811006265	1	38344	38926	1810969182	0	38345	17637	1810990471	0.0633991468491874	0.0118064316920936	0.0118064316920936	0.913474227523554	0.937908643390546
chr11	31432492	31510645	-	IMMP1L	11	48943	1	78152	34729	1810933571	0	78153	28516	1810939784	0	78153	11334	1810956966	0	78153	1843	1810966457	5	78148	38922	1810929378	0	78153	17637	1810950663	0.0445023311988611	0.0117082209326327	0.0117082209326327	0.913833449363376	0.938063946180714
chr1	157795854	157821060	-	FCRL1	1	5594	0	25206	34730	1810986517	0	25206	28516	1810992731	0	25206	11334	1811009913	0	25206	1843	1811019404	1	25205	38926	1810982321	1	25205	17636	1811003611	0.0774760583377212	0.0117013598792255	0.0117013598792255	0.913858601644987	0.938063946180714
chr14	70366498	70418090	-	SYNJ2BP	14	61527	1	51591	34729	1810960132	1	51591	28515	1810966346	2	51590	11332	1810983529	0	51592	1843	1810993018	0	51592	38927	1810955934	0	51592	17637	1810977224	0.054338813647516	0.0115993800573051	0.0115993800573051	0.914233337853931	0.938328928292183
chr3	46241459	46266706	+	CCR3	3	16014	0	25247	34730	1810986476	0	25247	28516	1810992690	0	25247	11334	1811009872	0	25247	1843	1811019363	1	25246	38926	1810982280	1	25246	17636	1811003570	0.0758507366071742	0.0112207736819983	0.0112207736819983	0.915639356549315	0.939372678870004
chr2	37561485	37613128	+	AC006369.1	2	9475	1	51642	34729	1810960081	1	51642	28515	1810966295	0	51643	11334	1810983476	0	51643	1843	1810992967	1	51642	38926	1810955884	1	51642	17636	1810977174	0.053350734772849	0.0111846844665706	0.0111846844665706	0.915774623933016	0.939431616257594
chr2	168455248	168775134	+	CERS6	2	12571	4	319882	34726	1810691841	6	319880	28510	1810698057	3	319883	11331	1810715236	0	319886	1843	1810724724	7	319879	38920	1810687647	4	319882	17633	1810708934	0.0215020097956758	0.0110137714073062	0.0110137714073062	0.916418247597957	0.939912788100958
chr6	30931361	30956636	-	SFTA2	6	29492	0	25275	34730	1810986448	0	25275	28516	1810992662	0	25275	11334	1811009844	0	25275	1843	1811019335	2	25273	38925	1810982253	0	25275	17637	1811003541	0.0747422768326968	0.0108993737958372	0.0108993737958372	0.916851870251847	0.940217106496798
chr13	43022585	43114213	+	DNAJC15	13	58464	3	91625	34727	1810920098	0	91628	28516	1810926309	1	91627	11333	1810943492	0	91628	1843	1810952982	2	91626	38925	1810915900	1	91627	17636	1810937189	0.0395845645158698	0.0108251357451081	0.0108251357451081	0.91713450045026	0.940354142452432
chr12	26194495	26232955	+	SSPN	12	54119	0	38460	34730	1810973263	0	38460	28516	1810979477	0	38460	11334	1810996659	0	38460	1843	1811006150	2	38458	38925	1810969068	1	38459	17636	1810990357	0.0604044413784482	0.0107295555062592	0.0107295555062592	0.917499828548586	0.940580130834588
chr17	1934676	2026334	-	RTN4RL1	17	70551	1	91657	34729	1810920066	0	91658	28516	1810926279	1	91657	11333	1810943462	0	91658	1843	1810952952	4	91654	38923	1810915872	1	91657	17636	1810937159	0.0392571821146987	0.0106484554708004	0.0106484554708004	0.917811102055561	0.94076125018168
chr1	42958048	42983358	+	SLC2A1-AS1	1	2220	0	25310	34730	1810986413	1	25309	28515	1810992628	1	25309	11333	1811009810	0	25310	1843	1811019300	0	25310	38927	1810982216	0	25310	17637	1811003506	0.0733584277658096	0.0105043547227979	0.0105043547227979	0.91836715118184	0.941211329405482
chr8	20196380	20221696	+	ATP6V1B2	8	37829	0	25316	34730	1810986407	1	25315	28515	1810992622	0	25316	11334	1811009803	0	25316	1843	1811019294	1	25315	38926	1810982211	0	25316	17637	1811003500	0.0731213886488393	0.010437959805131	0.010437959805131	0.91862464945919	0.941395311398246
chr12	19204324	19376397	+	PLEKHA5	12	53934	3	172070	34727	1810839653	4	172069	28512	1810845868	2	172071	11332	1810863048	0	172073	1843	1810872537	3	172070	38924	1810835456	1	172072	17636	1810856744	0.0284424122146022	0.0104172062128782	0.0104172062128782	0.918705307422427	0.94139805374786
chr2	186589079	186680897	+	ITGAV	2	13045	2	91816	34728	1810919907	2	91816	28514	1810926121	0	91818	11334	1810943301	1	91817	1842	1810952793	1	91817	38926	1810915709	1	91817	17636	1810936999	0.0375129759134238	0.00972898351028562	0.00972898351028562	0.921427595381191	0.943186834395365
chr14	75521559	75546993	+	BATF	14	61806	1	25433	34729	1810986290	1	25433	28515	1810992504	0	25434	11334	1811009685	0	25434	1843	1811019176	0	25434	38927	1810982092	0	25434	17637	1811003382	0.0684710007076454	0.00916737038642168	0.00916737038642168	0.923721999592511	0.944974533204593
chr12	7303283	7328724	+	ACSM4	12	53463	1	25440	34729	1810986283	1	25440	28515	1810992497	0	25441	11334	1811009678	0	25441	1843	1811019169	0	25441	38927	1810982085	0	25441	17637	1811003375	0.0681958085816482	0.00909486738964915	0.00909486738964915	0.924023315519613	0.945202683129497
chr3	100363430	100402089	-	TOMM70	3	17305	0	38659	34730	1810973064	2	38657	28514	1810979280	0	38659	11334	1810996460	0	38659	1843	1811005951	0	38659	38927	1810968867	1	38658	17636	1810990158	0.0552433901013329	0.00898969732224941	0.00898969732224941	0.924462555159043	0.945451708393762
chrX	74590117	74615617	-	RLIM	23	90020	0	25500	34730	1810986223	1	25499	28515	1810992438	0	25500	11334	1811009619	0	25500	1843	1811019110	1	25499	38926	1810982027	0	25500	17637	1811003316	0.0658793368378445	0.00849216291680932	0.00849216291680932	0.926576533497722	0.947332789530764
chr9	134030304	134069026	-	BRD3	9	43814	0	38722	34730	1810973001	1	38721	28515	1810979216	1	38721	11333	1810996398	0	38722	1843	1811005888	1	38721	38926	1810968805	0	38722	17637	1810990094	0.0536150259125809	0.00846986239776015	0.00846986239776015	0.926672730081107	0.947391022826823
chr6	118910596	118936114	-	MCM9	6	31725	0	25518	34730	1810986205	1	25517	28515	1810992420	0	25518	11334	1811009601	0	25518	1843	1811019092	1	25517	38926	1810982009	0	25518	17637	1811003298	0.065173683377062	0.00831323536112905	0.00831323536112905	0.927351993592463	0.947732980429946
chr6	57089188	57154544	+	ZNF451	6	30738	0	65356	34730	1810946367	1	65355	28515	1810952582	0	65356	11334	1810969763	0	65356	1843	1810979254	3	65353	38924	1810942173	1	65355	17636	1810963461	0.0409994683255291	0.00829123333096504	0.00829123333096504	0.927447927606432	0.947742107086371
chr1	16920930	16972964	+	CROCC	1	901	0	52034	34730	1810959689	1	52033	28515	1810965904	2	52032	11332	1810983087	0	52034	1843	1810992576	0	52034	38927	1810955492	1	52033	17636	1810976783	0.045807719424588	0.00826469156891108	0.00826469156891108	0.927563826874903	0.947820426446066
chr5	83052845	83078394	-	TMEM167A	5	25677	0	25549	34730	1810986174	1	25548	28515	1810992389	1	25548	11333	1811009571	0	25549	1843	1811019061	0	25549	38927	1810981977	0	25549	17637	1811003267	0.0639595573085763	0.00801016483455896	0.00801016483455896	0.928684931689533	0.948604687173165
chr8	22644587	22670148	-	BIN3	8	37957	1	25560	34729	1810986163	1	25560	28515	1810992377	0	25561	11334	1811009558	0	25561	1843	1811019049	0	25561	38927	1810981965	0	25561	17637	1811003255	0.0634899678662074	0.00789424311369658	0.00789424311369658	0.929201475581032	0.948939884193436
chr1	204515405	204554200	+	MDM4	1	7026	1	38794	34729	1810972929	0	38795	28516	1810979142	0	38795	11334	1810996324	0	38795	1843	1811005815	2	38793	38925	1810968733	0	38795	17637	1810990021	0.0517315003118853	0.00789242517203093	0.00789242517203093	0.92920960661453	0.948939884193436
chrX	15830137	15855755	-	AP1S2	23	88733	0	25618	34730	1810986105	0	25618	28516	1810992319	0	25618	11334	1811009501	0	25618	1843	1811018992	2	25616	38925	1810981910	0	25618	17637	1811003198	0.0612624278610156	0.00735510792583227	0.00735510792583227	0.93165567369111	0.950834619165497
chr22	32387581	32413247	-	RTCB	22	87500	0	25666	34730	1810986057	2	25664	28514	1810992273	0	25666	11334	1811009453	0	25666	1843	1811018944	0	25666	38927	1810981860	0	25666	17637	1811003150	0.059390444371776	0.00691645964980125	0.00691645964980125	0.933720139444435	0.952498692189726
chr1	40559665	40585335	-	AL356379.2	1	2095	1	25669	34729	1810986054	0	25670	28516	1810992267	0	25670	11334	1811009449	0	25670	1843	1811018940	1	25669	38926	1810981857	0	25670	17637	1811003146	0.0592346046066786	0.00688031502068043	0.00688031502068043	0.933893153927415	0.952594689836228
