chr	start	end	strand	geneName	chrInt	testIndex	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	Zscore	testStat	signedTestStat	pvalue	adjpvalue
chr8	119833975	119856894	-	DSCC1	8	40093	1	22918	13954	1811009580	0	22919	7261	1811016273	0	22919	14529	1811009005	0.793307344849261	0.491292643244378	0.491292643244378	0.483351251886735	0.641633323174141
chrX	16785465	16844519	+	TXLNG	23	88749	0	59054	13955	1810973444	0	59054	7261	1810980138	2	59052	14527	1810972872	0.539973025983528	0.490923957433552	0.490923957433552	0.483515437481583	0.641814607559101
chr22	40950377	40973309	+	RBX1	22	87915	0	22932	13955	1811009566	0	22932	7261	1811016260	1	22931	14528	1811008993	0.792740274625024	0.490672100451775	0.490672100451775	0.483627648944034	0.641890218247763
chr16	87707913	87766992	-	KLHDC4	16	70207	0	59079	13955	1810973419	1	59078	7260	1810980114	1	59078	14528	1810972846	0.53954975571581	0.490218677208759	0.490218677208759	0.483829773775182	0.642121808512687
chrY	7273312	7371868	+	PRKY	24	91697	1	98555	13954	1810933943	0	98556	7261	1810940636	2	98554	14527	1810933370	0.433270434633328	0.489898283034563	0.489898283034563	0.483972681558673	0.642186787316671
chr19	1450288	1473244	+	APC2	19	77604	1	22955	13954	1811009543	0	22956	7261	1811016236	0	22956	14529	1811008968	0.791694219810495	0.489527098718099	0.489527098718099	0.484138330725368	0.642311194058163
chrX	107627509	107650469	+	PRPS1	23	90447	1	22959	13954	1811009539	0	22960	7261	1811016232	0	22960	14529	1811008964	0.791519983672811	0.489336801343598	0.489336801343598	0.484223291391586	0.642350559418526
chr6	130420095	130443061	+	TMEM200A	6	31921	1	22965	13954	1811009533	0	22966	7261	1811016226	0	22966	14529	1811008958	0.791258686373282	0.489051469252445	0.489051469252445	0.484350727621243	0.642446255680283
chr4	127631956	127726737	+	INTU	4	22751	0	94781	13955	1810937717	0	94781	7261	1810944411	1	94780	14528	1810937144	-0.626346915564619	0.48880986275617	-0.48880986275617	0.484458678229569	0.642480845735145
chr4	78669689	78692671	-	AC112253.2	4	21683	1	22981	13954	1811009517	0	22982	7261	1811016210	0	22982	14529	1811008942	0.790562227177306	0.488289642031305	0.488289642031305	0.484691249522784	0.642751162761751
chr17	4166273	4264956	-	ANKFY1	17	70710	1	98682	13954	1810933816	1	98682	7260	1810940510	1	98682	14528	1810933242	0.431982572139729	0.487183813704178	0.487183813704178	0.485186237282443	0.643187323681815
chr2	74834169	74893359	+	HK2	2	10596	2	59188	13953	1810973310	0	59190	7261	1810980002	0	59190	14529	1810972734	0.537672593684999	0.487091354210861	0.487091354210861	0.485227661582071	0.643205541931714
chr18	5894755	5989369	+	AP001021.1	18	75738	0	94614	13955	1810937884	0	94614	7261	1810944578	1	94613	14528	1810937311	-0.624583306082413	0.485743419965729	-0.485743419965729	0.485832236576078	0.643676465337082
chr1	170509960	170533000	-	GORAB-AS1	1	6202	1	23039	13954	1811009459	0	23040	7261	1811016152	0	23040	14529	1811008884	0.78804162084674	0.485538746695966	0.485538746695966	0.485924145539062	0.643724825869193
chr1	150045659	150068701	-	AC244033.2	1	4791	0	23042	13955	1811009456	0	23042	7261	1811016150	1	23041	14528	1811008883	0.78795481660225	0.485444485559128	0.485444485559128	0.485966483380061	0.643744211152107
chr11	122654721	122814473	+	UBASH3B	11	52569	0	159752	13955	1810872746	1	159751	7260	1810879441	1	159751	14528	1810872173	-0.455260574238544	0.485253089456819	-0.485253089456819	0.486052468644949	0.643784709652513
chr2	8600891	8623942	-	AC011747.1	2	8675	1	23050	13954	1811009448	0	23051	7261	1811016141	0	23051	14529	1811008873	0.787564290717477	0.485017458442599	0.485017458442599	0.4861583611714	0.643879524296022
chr2	104488457	104511509	-	LINC01103	2	11251	0	23052	13955	1811009446	0	23052	7261	1811016140	1	23051	14528	1811008873	0.787520908365157	0.484970488934778	0.484970488934778	0.486179473823968	0.643879524296022
chr4	88262576	88285631	-	PPM1K	4	21993	0	23055	13955	1811009443	0	23055	7261	1811016137	1	23054	14528	1811008870	0.787390772598472	0.484829652006738	0.484829652006738	0.486242788702053	0.643881885587489
chr16	67394418	67417474	-	ZDHHC1	16	69257	0	23056	13955	1811009442	1	23055	7260	1811016137	0	23056	14529	1811008868	0.787347397742492	0.48478161287494	0.48478161287494	0.486264388375334	0.643881885587489
chr7	815614	874902	+	SUN1	7	33033	1	59287	13954	1810973211	0	59288	7261	1810979904	1	59287	14528	1810972637	0.536018196608788	0.484342074720189	0.484342074720189	0.486462090250273	0.644070263763837
chr11	35137869	35232402	+	CD44	11	49108	1	94532	13954	1810937966	0	94533	7261	1810944659	0	94533	14529	1810937391	-0.623726781343547	0.484259166289121	-0.484259166289121	0.486499396939284	0.644082957511321
chr6	111661281	111760131	-	FYN	6	31591	1	98849	13954	1810933649	1	98849	7260	1810940343	1	98849	14528	1810933075	0.430291604369118	0.483630654751323	0.483630654751323	0.486782365435567	0.644310740145875
chr6	116570488	116593588	+	RWDD1	6	31683	0	23100	13955	1811009398	0	23100	7261	1811016092	1	23099	14528	1811008825	0.785440765556168	0.482705857022665	0.482705857022665	0.487199224298394	0.644683829311756
chr16	70663676	70686791	-	MTSS2	16	69524	1	23114	13954	1811009384	0	23115	7261	1811016077	0	23115	14529	1811008809	0.784791607278837	0.481999668991193	0.481999668991193	0.487517942233017	0.644883156790627
chr2	178829756	179051063	-	CCDC141	2	12941	1	221306	13954	1810811192	1	221306	7260	1810817886	1	221306	14528	1810810618	-0.375729373963691	0.481885928078555	-0.481885928078555	0.487569308319534	0.644911507264342
chr10	75003054	75026174	-	AC018511.2	10	45948	0	23120	13955	1811009378	0	23120	7261	1811016072	1	23119	14528	1811008805	0.784575314796244	0.481764203985222	0.481764203985222	0.487624289611005	0.644947517839328
chr20	50730579	50753741	+	PARD6B	20	84566	0	23162	13955	1811009336	0	23162	7261	1811016030	1	23161	14528	1811008763	0.78276030249838	0.479791767080315	0.479791767080315	0.488516652714046	0.645943944828064
chr7	32494488	32588726	+	AVL9	7	33872	1	94237	13954	1810938261	0	94238	7261	1810944954	0	94238	14529	1810937686	-0.620601123936936	0.478864634758793	-0.478864634758793	0.48893704096656	0.646352681566762
chr14	39113305	39136496	+	GEMIN2	14	60722	0	23191	13955	1811009307	0	23191	7261	1811016001	1	23190	14528	1811008734	0.781508999498012	0.478434300515801	0.478434300515801	0.489132371342226	0.646500556342887
chrX	130623384	130904317	-	ENOX2	23	90837	2	280931	13953	1810751567	1	280932	7260	1810758260	1	280932	14528	1810750992	-0.326617335710651	0.477156701497734	-0.477156701497734	0.489713044522604	0.647084009242378
chr14	102361940	102502477	+	TECPR2	14	62783	1	140536	13954	1810891962	1	140536	7260	1810898656	2	140535	14527	1810891389	0.366110708591294	0.476247432292439	0.476247432292439	0.490127010416289	0.647520537527456
chr19	28437059	28536277	-	AC005381.1	19	79609	1	99217	13954	1810933281	1	99217	7260	1810939975	1	99217	14528	1810932707	0.426575460933632	0.475861992686987	0.475861992686987	0.490302666831177	0.647678952046005
chr19	44211564	44234841	+	ZNF227	19	80921	1	23276	13954	1811009222	0	23277	7261	1811015915	0	23277	14529	1811008647	0.777807418626971	0.474426097120158	0.474426097120158	0.490957972959395	0.64847086514805
chr15	68053178	68193846	+	PIAS1	15	64997	2	140666	13953	1810891832	0	140668	7261	1810898524	2	140666	14527	1810891258	0.365178922807423	0.473964299424551	0.473964299424551	0.491169036437314	0.64871276818379
chrX	77909692	78050395	+	ATP7A	23	90065	2	140701	13953	1810891797	0	140703	7261	1810898489	2	140701	14527	1810891223	0.364930119082694	0.473355574766174	0.473355574766174	0.4914474841897	0.649006748657679
chr2	189783507	189806846	+	PMS1	2	13115	1	23338	13954	1811009160	0	23339	7261	1811015853	0	23339	14529	1811008585	0.775147310973629	0.471553561626934	0.471553561626934	0.492273324468925	0.649764994737556
chr22	31507284	31530634	+	DRG1	22	87437	0	23350	13955	1811009148	0	23350	7261	1811015842	1	23349	14528	1811008575	0.774676094579689	0.471045363578014	0.471045363578014	0.492506645147509	0.65003603559486
chr20	21610786	21704585	-	LINC01726	20	83449	1	93798	13954	1810938700	0	93799	7261	1810945393	0	93799	14529	1810938125	-0.615931561404734	0.470874616294168	-0.470874616294168	0.492585079118461	0.650102629694227
chr19	56506854	56530212	+	ZNF471	19	82509	0	23358	13955	1811009140	0	23358	7261	1811015834	1	23357	14528	1811008567	0.774333531156591	0.470676577766426	0.470676577766426	0.492676075718284	0.65018579516045
chr18	23298007	23438869	-	TMEM241	18	76098	1	140861	13954	1810891637	1	140861	7260	1810898331	2	140860	14527	1810891064	0.36380061714214	0.470596676692367	0.470596676692367	0.492712797384356	0.650197328488352
chr22	29267317	29290684	+	EWSR1	22	87236	1	23366	13954	1811009132	0	23367	7261	1811015825	0	23367	14529	1811008557	0.773948287519382	0.47026032092981	0.47026032092981	0.492867433127425	0.650364454321588
chr10	131900007	131959834	+	PPP2R2D	10	47536	2	59825	13953	1810972673	0	59827	7261	1810979365	0	59827	14529	1810972097	0.526967657440737	0.469417255953886	0.469417255953886	0.493255380257395	0.650728553662683
chr12	51061204	51084596	-	CSRNP2	12	54837	1	23391	13954	1811009107	0	23392	7261	1811015800	0	23392	14529	1811008532	0.772878944338646	0.46910861437209	0.46910861437209	0.49339753365101	0.650805239095985
chr3	168901193	168924590	+	LINC02082	3	19048	0	23397	13955	1811009101	0	23397	7261	1811015795	1	23396	14528	1811008528	0.77266521284998	0.468878894578666	0.468878894578666	0.493503382041337	0.650882243638834
chr7	24799924	24893612	-	OSBPL3	7	33579	0	93688	13955	1810938810	0	93688	7261	1810945504	1	93687	14528	1810938237	-0.61474741334218	0.468860331573524	-0.468860331573524	0.493511937012781	0.650882243638834
chr3	48371274	48394687	+	FBXW12	3	16136	1	23412	13954	1811009086	0	23413	7261	1811015779	0	23413	14529	1811008511	0.771981578893497	0.468143492820673	0.468143492820673	0.493842490698453	0.651133411670501
chrX	134565837	134659471	-	PLAC1	23	90929	1	93633	13954	1810938865	0	93634	7261	1810945558	0	93634	14529	1810938290	-0.614170833963083	0.467882312950678	-0.467882312950678	0.493963020141346	0.651190015285649
chr1	93887033	93910456	-	GCLM	1	3698	1	23422	13954	1811009076	0	23423	7261	1811015769	0	23423	14529	1811008501	0.771554544871929	0.467683251597919	0.467683251597919	0.494054916258864	0.651202098321087
chr1	100872386	100895812	-	EXTL2	1	3857	1	23425	13954	1811009073	0	23426	7261	1811015766	0	23426	14529	1811008498	0.771426470216195	0.467544928542338	0.467544928542338	0.494118789615213	0.651202098321087
chr9	97674908	97698340	-	XPA	9	42607	0	23432	13955	1811009066	0	23432	7261	1811015760	1	23431	14528	1811008493	0.771170370102527	0.467271607019939	0.467271607019939	0.494245041913431	0.651331544572396
chr1	201484676	201508123	-	CSRP1	1	6876	1	23446	13954	1811009052	0	23447	7261	1811015745	0	23447	14529	1811008477	0.77053040660803	0.466582410619594	0.466582410619594	0.494563635256865	0.651640523324555
chr21	18022369	18115904	-	AF130417.1	21	85430	1	93534	13954	1810938964	0	93535	7261	1810945657	0	93535	14529	1810938389	-0.613112907651181	0.466089590103366	-0.466089590103366	0.494791662017924	0.651830086100946
chr2	152116800	152176763	-	STAM2	2	12286	0	59963	13955	1810972535	1	59962	7260	1810979230	1	59962	14528	1810971962	0.524696914445257	0.465703166439198	0.465703166439198	0.494970582892642	0.652028826129226
chr12	9990949	10014424	-	CLEC1B	12	53622	1	23474	13954	1811009024	0	23475	7261	1811015717	0	23475	14529	1811008449	0.769336902734171	0.465301816351712	0.465301816351712	0.495156530183463	0.652182117562156
chr4	13568737	13628725	-	BOD1L1	4	20543	0	59988	13955	1810972510	1	59987	7260	1810979205	1	59987	14528	1810971937	0.524280058770696	0.4650228258688	0.4650228258688	0.495285856968681	0.652222282375985
chr3	58077328	58170777	+	FLNB	3	16733	0	93449	13955	1810939049	1	93448	7260	1810945744	0	93449	14529	1810938475	-0.612192991873364	0.464534896425903	-0.464534896425903	0.495512174647772	0.652298503774043
chr6	2948216	2971714	-	SERPINB6	6	28517	1	23497	13954	1811009001	0	23498	7261	1811015694	0	23498	14529	1811008426	0.768357589018661	0.464250275748782	0.464250275748782	0.495644271452526	0.652324570459977
chr18	31625484	31685504	-	B4GALT6	18	76267	0	60020	13955	1810972478	1	60019	7260	1810979173	1	60019	14528	1810971905	0.523746736928386	0.464153450215235	0.464153450215235	0.495689223178549	0.652333731844932
chr19	51964339	51987840	-	ZNF350	19	81864	0	23501	13955	1811008997	0	23501	7261	1811015691	1	23500	14528	1811008424	0.768229923121618	0.464114342816174	0.464114342816174	0.495707380925545	0.652333731844932
chr3	45823319	45916724	-	LZTFL1	3	15995	0	93405	13955	1810939093	0	93405	7261	1810945787	1	93404	14528	1810938520	-0.611722009716106	0.463739856728353	-0.463739856728353	0.495881313291884	0.652340949762227
chr4	112979589	113072962	-	ANK2-AS1	4	22539	0	93373	13955	1810939125	1	93372	7260	1810945820	0	93373	14529	1810938551	-0.61137933805969	0.463162108091638	-0.463162108091638	0.496149853931263	0.652620323008595
chr19	49690135	49713672	+	CPT1C	19	81553	0	23537	13955	1811008961	0	23537	7261	1811015655	1	23536	14528	1811008388	0.766699202261771	0.462474030675367	0.462474030675367	0.496469995885071	0.652885399887158
chr19	13882354	13905892	-	C19orf57	19	78795	1	23537	13954	1811008961	0	23538	7261	1811015654	0	23538	14529	1811008386	0.766656715666093	0.462427051155828	0.462427051155828	0.49649186675874	0.652885399887158
chr2	73834421	73857965	-	AC073046.3	2	10488	1	23543	13954	1811008955	0	23544	7261	1811015648	0	23544	14529	1811008380	0.766401833991556	0.462153744418174	0.462153744418174	0.496619134369131	0.652978848245876
chr1	212300805	212360922	+	PPP2R5A	1	7368	1	60116	13954	1810972382	0	60117	7261	1810979075	1	60116	14528	1810971808	0.522131833058752	0.461522088153288	0.461522088153288	0.496913481147578	0.653291934363761
chr6	158535435	158635428	+	TMEM181	6	32633	1	99992	13954	1810932506	1	99992	7260	1810939200	1	99992	14528	1810931932	0.418794214776664	0.459768334985711	0.459768334985711	0.497732262019092	0.654183315813995
chr12	105106771	105167000	+	WASHC4	12	56672	1	60228	13954	1810972270	0	60229	7261	1810978963	1	60228	14528	1810971696	0.520270448548712	0.458498645806685	0.458498645806685	0.498326470122428	0.654594033566891
chr8	119831874	119855509	+	AP005717.2	8	40092	1	23634	13954	1811008864	0	23635	7261	1811015557	0	23635	14529	1811008289	0.762544071738064	0.458031846792437	0.458031846792437	0.498545231434885	0.654724014244116
chr11	19116167	19176415	+	ZDHHC13	11	48759	2	60246	13953	1810972252	0	60248	7261	1810978944	0	60248	14529	1810971676	0.519955028402898	0.45798689359799	0.45798689359799	0.498566306939034	0.654724014244116
chr17	76528533	76552175	-	CYGB	17	74909	1	23641	13954	1811008857	0	23642	7261	1811015550	0	23642	14529	1811008282	0.76224793629379	0.45771557604894	0.45771557604894	0.498693541363679	0.654795420541046
chr2	203327391	203427528	+	ABI2	2	13492	1	100136	13954	1810932362	1	100136	7260	1810939056	1	100136	14528	1810931788	0.417355054919173	0.456818118924275	0.456818118924275	0.499114796059666	0.65518509695737
chr16	29381353	29405029	-	NPIPB11	16	68084	1	23675	13954	1811008823	0	23676	7261	1811015516	0	23676	14529	1811008248	0.760810810219563	0.456183386733756	0.456183386733756	0.499413095197427	0.65553963845935
chr10	59650760	59711079	-	SLC16A9	10	45519	0	60319	13955	1810972179	1	60318	7260	1810978874	1	60318	14528	1810971606	0.518777207241788	0.456079122028314	0.456079122028314	0.499462124399837	0.655566961676247
chr19	11506183	11529865	-	ECSIT	19	78565	0	23682	13955	1811008816	0	23682	7261	1811015510	1	23681	14528	1811008243	0.760557413985766	0.455913710524328	0.455913710524328	0.499539923880918	0.655632041984694
chr19	43732269	43755962	-	SMG9	19	80856	0	23693	13955	1811008805	0	23693	7261	1811015499	1	23692	14528	1811008232	0.760093020920289	0.455419894773513	0.455419894773513	0.499772306981566	0.655899990117123
chr1	160998401	161022096	-	F11R	1	5801	1	23694	13954	1811008804	0	23695	7261	1811015497	0	23695	14529	1811008229	0.760008608982112	0.455328700598329	0.455328700598329	0.499815241800593	0.655919290550016
chr19	44776889	44800652	+	CBLC	19	80970	0	23763	13955	1811008735	1	23762	7260	1811015430	0	23763	14529	1811008161	0.757142834329371	0.45228185004089	0.45228185004089	0.501253327357484	0.657582085430034
chr18	51174551	51198320	-	MEX3C	18	76754	1	23768	13954	1811008730	0	23769	7261	1811015423	0	23769	14529	1811008155	0.756890365733738	0.452014402602799	0.452014402602799	0.501379895797845	0.657610462146485
chr11	128965059	129193198	-	ARHGAP32	11	52859	3	228136	13952	1810804362	1	228138	7260	1810811054	2	228137	14527	1810803787	0.287098331128605	0.45036856783554	0.45036856783554	0.502159979332978	0.658401381321583
chr2	214932621	215033086	-	ABCA12	2	13748	1	100464	13954	1810932034	1	100464	7260	1810938728	1	100464	14528	1810931460	0.414084678951264	0.450144715607166	0.450144715607166	0.502266239242317	0.658466392182041
chr1	153749853	153773728	+	INTS3	1	5143	0	23875	13955	1811008623	0	23875	7261	1811015317	1	23874	14528	1811008050	0.752440564449567	0.447299708495848	0.447299708495848	0.5036200769099	0.659868958333057
chr8	39903774	39996248	-	AC007991.3	8	38467	0	92474	13955	1810940024	0	92474	7261	1810946718	1	92473	14528	1810939451	-0.601704103869441	0.447022339561954	-0.447022339561954	0.503752400153035	0.659941782895328
chr3	44760793	44853256	+	KIF15	3	15959	0	92463	13955	1810940035	0	92463	7261	1810946729	1	92462	14528	1810939462	-0.60158513790395	0.446826073923148	-0.446826073923148	0.503846067677875	0.659941782895328
chr7	74231498	74255389	-	RFC2	7	34758	0	23891	13955	1811008607	0	23891	7261	1811015301	1	23890	14528	1811008034	0.751770612934451	0.446591680753045	0.446591680753045	0.50395797052385	0.660022919449584
chr3	6147483	6365885	+	AC026167.1	3	14839	1	218401	13954	1810814097	1	218401	7260	1810820791	1	218401	14528	1810813523	-0.362514228512819	0.44648925261572	-0.44648925261572	0.504006884605096	0.660022919449584
chr9	21801641	21862320	+	MTAP	9	41321	1	60678	13954	1810971820	0	60679	7261	1810978513	1	60678	14528	1810971246	0.512826401103616	0.446485913707875	0.446485913707875	0.504008479221615	0.660022919449584
chrX	48538713	48562609	+	TBC1D25	23	89320	1	23895	13954	1811008603	0	23896	7261	1811015296	0	23896	14529	1811008028	0.751561345096328	0.446369518875144	0.446369518875144	0.50406407318617	0.660041296396385
chr1	154479480	154503412	-	SHE	1	5227	0	23932	13955	1811008566	0	23932	7261	1811015260	1	23931	14528	1811007993	0.750055908011393	0.444780306890607	0.444780306890607	0.504824183112879	0.660887639800037
chr19	19798788	19822722	-	ZNF506	19	79373	1	23933	13954	1811008565	0	23934	7261	1811015258	0	23934	14529	1811007990	0.749972339030258	0.444690935313702	0.444690935313702	0.504866987217464	0.660906440280845
chr18	39348578	39801309	-	MIR924HG	18	76463	1	452730	13954	1810579768	3	452728	7258	1810586464	7	452724	14522	1810579200	0.207906219055214	0.444044856820256	0.444044856820256	0.505176608488569	0.661199054245206
chr17	759329	783279	-	GLOD4	17	70474	1	23949	13954	1811008549	0	23950	7261	1811015242	0	23950	14529	1811007974	0.749304038472171	0.4439870264614	0.4439870264614	0.505204338486374	0.661199054245206
chr6	125202638	125263492	+	TPD52L1	6	31814	0	60854	13955	1810971644	1	60853	7260	1810978339	1	60853	14528	1810971071	0.509946399827241	0.441874317941256	0.441874317941256	0.506219186529344	0.662117028888029
chr19	41883447	41907454	+	ARHGEF1	19	80697	1	24006	13954	1811008492	0	24007	7261	1811015185	0	24007	14529	1811007917	0.746926840787301	0.441482577705756	0.441482577705756	0.506407744936188	0.662304855103258
chr2	233616644	233773310	+	UGT1A8	2	14386	0	156666	13955	1810875832	1	156665	7260	1810882527	1	156665	14528	1810875259	-0.435752319551959	0.441457551205531	-0.441457551205531	0.506419795172129	0.662304855103258
chr19	9139396	9163408	+	ZNF317	19	78287	0	24012	13955	1811008486	0	24012	7261	1811015180	1	24011	14528	1811007913	0.74671858401209	0.44126425171271	0.44126425171271	0.506512885284143	0.662389318013414
chr1	161398408	161422424	+	AL592295.4	1	5892	1	24015	13954	1811008483	0	24016	7261	1811015176	0	24016	14529	1811007908	0.746552009812329	0.44108719623182	0.44108719623182	0.506598178315408	0.662415770859191
chr20	34928827	34952852	-	GSS	20	83832	0	24025	13955	1811008473	0	24025	7261	1811015167	1	24024	14528	1811007900	0.746177319279405	0.44069417018909	0.44069417018909	0.506787599153094	0.662562418640019
chr1	36417942	36441975	-	OSCP1	1	1905	0	24033	13955	1811008465	0	24033	7261	1811015159	1	24032	14528	1811007892	0.745844378844611	0.44034382654354	0.44034382654354	0.506956551611544	0.662661417329637
chr5	161999056	162155481	+	GABRG2	5	27758	1	156424	13954	1810876074	1	156424	7260	1810882768	0	156425	14529	1810875499	-0.434212690585059	0.438101739855483	-0.438101739855483	0.508040090494313	0.663705803242708
chr18	46945823	47102243	+	KATNAL2	18	76601	0	156420	13955	1810876078	1	156419	7260	1810882773	1	156419	14528	1810875505	-0.43418072296641	0.438031871570274	-0.438031871570274	0.508073919947617	0.663705803242708
chr4	36282861	36343866	+	DTHD1	4	20812	0	61005	13955	1810971493	1	61004	7260	1810978188	1	61004	14528	1810970920	0.507468011911699	0.437922745710239	0.437922745710239	0.508126765248746	0.663705803242708
chr4	77510752	77611834	+	CXCL13	4	21665	1	101081	13954	1810931417	1	101081	7260	1810938111	1	101081	14528	1810930843	0.407961612331325	0.437763409921899	0.437763409921899	0.508203942221836	0.663741599767668
chr19	49084450	49108563	+	SNRNP70	19	81445	0	24113	13955	1811008385	0	24113	7261	1811015079	1	24112	14528	1811007812	0.742521056876983	0.436854971456341	0.436854971456341	0.508644345835307	0.664008564010884
chr11	59615428	59639542	+	AP000442.1	11	49792	0	24114	13955	1811008384	1	24113	7260	1811015079	0	24114	14529	1811007810	0.742479585130632	0.436811291845515	0.436811291845515	0.508665537932249	0.664008564010884
chr4	40748924	40809985	+	NSUN7	4	20953	0	61061	13955	1810971437	1	61060	7260	1810978132	1	61060	14528	1810970864	0.506550433719091	0.436462255427614	0.436462255427614	0.508834935119625	0.664011927311431
chr6	124982367	125083515	+	RNF217	6	31805	2	101146	13953	1810931352	0	101148	7261	1810938044	1	101147	14528	1810930777	0.407308847119079	0.436452696798369	0.436452696798369	0.508839575559792	0.664011927311431
chr9	128633660	128657787	-	WDR34	9	43467	1	24126	13954	1811008372	0	24127	7261	1811015065	0	24127	14529	1811007797	0.741940609316139	0.436246457975358	0.436246457975358	0.508939716370919	0.664037861824736
chr11	35661774	35818007	+	TRIM44	11	49152	1	156232	13954	1810876266	0	156233	7261	1810882959	1	156232	14528	1810875692	-0.432984410992085	0.4354351015063	-0.4354351015063	0.509334006839235	0.664377064907464
chr16	11372014	11528245	-	AC099489.1	16	67357	2	156229	13953	1810876269	0	156231	7261	1810882961	0	156231	14529	1810875693	-0.432971598957934	0.435406069620512	-0.435406069620512	0.509348125075811	0.664377064907464
chr7	140833971	140925742	-	BRAF	7	36623	0	91771	13955	1810940727	1	91770	7260	1810947422	0	91771	14529	1810940153	-0.594072505703148	0.43453325482551	-0.43453325482551	0.509772891610429	0.664669934877948
chr3	53287369	53348525	-	DCP1A	3	16624	1	61155	13954	1810971343	0	61156	7261	1810978036	1	61155	14528	1810970769	0.50499574317084	0.433992917882279	0.433992917882279	0.510036160333788	0.664861857292455
chr10	116056932	116274284	-	GFRA1	10	47165	1	217351	13954	1810815147	1	217351	7260	1810821841	1	217351	14528	1810814573	-0.357694382651248	0.433954859850928	-0.433954859850928	0.510054712232006	0.664861857292455
chr1	94417388	94518663	+	ABCD3	1	3713	1	101274	13954	1810931224	1	101274	7260	1810937918	1	101274	14528	1810930650	0.406053965001029	0.433937540976331	0.433937540976331	0.510063154936104	0.664861857292455
chr5	57172947	57264679	+	GPBP1	5	25067	1	91731	13954	1810940767	0	91732	7261	1810947460	0	91732	14529	1810940192	-0.593647421220872	0.433843899169005	-0.433843899169005	0.510108808165121	0.664884067230872
chr2	199760543	199852173	-	FTCDNL1	2	13304	1	91629	13954	1810940869	0	91630	7261	1810947562	0	91630	14529	1810940294	-0.592534807116723	0.432042731903493	-0.432042731903493	0.510988309418812	0.66562120893023
chr13	43022585	43114213	+	DNAJC15	13	58464	1	91627	13954	1810940871	0	91628	7261	1810947564	0	91628	14529	1810940296	-0.592512978776099	0.432007298106328	-0.432007298106328	0.511005637891004	0.66562120893023
chr16	86531971	86556203	-	MTHFSD	16	70151	1	24231	13954	1811008267	0	24232	7261	1811014960	0	24232	14529	1811007692	0.73759795849961	0.431705151102506	0.431705151102506	0.511153440597685	0.66562120893023
chr6	96923619	97140754	+	KLHL32	6	31292	1	217134	13954	1810815364	1	217134	7260	1810822058	1	217134	14528	1810814790	-0.356695378644285	0.431382304406725	-0.431382304406725	0.511311450930482	0.665704761238341
chr4	76948808	77040384	+	SEPTIN11	4	21656	0	91576	13955	1810940922	0	91576	7261	1810947616	1	91575	14528	1810940349	-0.591945274626967	0.431090110796504	-0.431090110796504	0.511454531752619	0.665787410350575
chr20	10034048	10058303	+	ANKEF1	20	83202	0	24255	13955	1811008243	0	24255	7261	1811014937	1	24254	14528	1811007670	0.736649223782882	0.430716712027788	0.430716712027788	0.511637478001014	0.665868065354069
chr9	35537631	35561898	+	RUSC2	9	41631	1	24266	13954	1811008232	0	24267	7261	1811014925	0	24267	14529	1811007657	0.736154588832888	0.430200010188855	0.430200010188855	0.511890822617462	0.666048558312204
chr4	151670503	151762007	-	GATB	4	23247	1	91503	13954	1810940995	0	91504	7261	1810947688	0	91504	14529	1810940420	-0.591158690342119	0.429821089142934	-0.429821089142934	0.512076750125162	0.666178565920624
chrX	12866071	12890361	+	TLR7	23	88640	1	24289	13954	1811008209	0	24290	7261	1811014902	0	24290	14529	1811007634	0.735207221818684	0.429213160998188	0.429213160998188	0.512375290897353	0.666529630460805
chr16	75600001	75624300	-	ADAT1	16	69780	0	24299	13955	1811008199	1	24298	7260	1811014894	0	24299	14529	1811007625	0.734836757122635	0.428828818723559	0.428828818723559	0.512564189281099	0.66672850642594
chr21	46161159	46185459	-	SPATC1L	21	86391	1	24299	13954	1811008199	0	24300	7261	1811014892	0	24300	14529	1811007624	0.73479560288405	0.428785355179571	0.428785355179571	0.512585558563995	0.66672850642594
chr14	50721496	50823056	-	NIN	14	60905	2	101558	13953	1810930940	0	101560	7261	1810937632	1	101559	14528	1810930365	0.403243610396633	0.428325351094827	0.428325351094827	0.51281181904203	0.666910809159937
chr10	122930900	122955227	-	C10orf88	10	47369	0	24327	13955	1811008171	0	24327	7261	1811014865	1	24326	14528	1811007598	0.733685077299104	0.427630664780736	0.427630664780736	0.513153840919678	0.667119725734391
chr12	54950353	54974686	-	TESPA1	12	55201	0	24333	13955	1811008165	0	24333	7261	1811014859	1	24332	14528	1811007592	0.733438461222446	0.427373887156136	0.427373887156136	0.513280363224299	0.667146753922907
chr3	113286929	113442493	-	CFAP44	3	17578	0	155564	13955	1810876934	1	155563	7260	1810883629	1	155563	14528	1810876361	-0.428692750351597	0.426190500031225	-0.426190500031225	0.513864156817601	0.667718798110601
chr12	107735588	107759968	+	AC007622.2	12	56735	1	24379	13954	1811008119	0	24380	7261	1811014812	0	24380	14529	1811007544	0.731508736539326	0.425370249082334	0.425370249082334	0.514269485205657	0.668133394366153
chr1	156153370	156177752	+	SEMA4A	1	5473	1	24381	13954	1811008117	0	24382	7261	1811014810	0	24382	14529	1811007542	0.73142670313758	0.425285268691368	0.425285268691368	0.514311510249785	0.668150634695516
chr2	68134083	68158473	-	WDR92	2	10268	0	24390	13955	1811008108	0	24390	7261	1811014802	1	24389	14528	1811007535	0.731098636807261	0.424944950616919	0.424944950616919	0.514479866501896	0.668294620865276
