chr	start	end	strand	geneName	chrInt	testIndex	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	Zscore	testStat	signedTestStat	pvalue	adjpvalue
chr17	41866916	41919962	-	ACLY	17	72904	2	53044	5818	1810987589	0	53046	4067	1810989340	0	53046	2295	1810991112	0	53046	1255	1810992152	2	53044	13953	1810979454	0	53046	7261	1810986146	0	53046	14529	1810978878	0.978494359211424	0.921434725169092	0.921434725169092	0.337098542078842	0.523543086159683
chr22	29788610	29839274	-	ASCC2	22	87283	0	50664	5820	1810989969	1	50663	4066	1810991723	0	50664	2295	1810993494	1	50663	1254	1810994535	2	50662	13953	1810981836	0	50664	7261	1810988528	0	50664	14529	1810981260	0.978494285135685	0.921434567775577	0.921434567775577	0.337098583343442	0.523543086159683
chr8	78665088	78719765	+	ZC2HC1A	8	39249	0	54677	5820	1810985956	1	54676	4066	1810987710	1	54676	2294	1810989482	0	54677	1255	1810990521	2	54675	13953	1810977823	0	54677	7261	1810984515	0	54677	14529	1810977247	0.978494401759294	0.921434514224529	0.921434514224529	0.337098597383174	0.523543086159683
chr2	26345142	26395885	+	SELENOI	2	9118	1	50742	5819	1810989891	0	50743	4067	1810991643	1	50742	2294	1810993416	0	50743	1255	1810994455	2	50741	13953	1810981757	0	50743	7261	1810988449	0	50743	14529	1810981181	0.978494284758213	0.921434418298304	0.921434418298304	0.33709862253261	0.523543086159683
chr17	63702844	63753097	-	AC046185.1	17	74240	1	50252	5819	1810990381	1	50252	4066	1810992134	0	50253	2295	1810993905	0	50253	1255	1810994945	0	50253	13955	1810982245	1	50252	7260	1810988940	1	50252	14528	1810981672	0.978494271428545	0.921433741692454	0.921433741692454	0.337098799921661	0.523543086159683
chr1	161313380	161363206	+	SDHC	1	5887	0	49826	5820	1810990807	2	49824	4065	1810992562	0	49826	2295	1810994332	0	49826	1255	1810995372	1	49825	13954	1810982673	0	49826	7261	1810989366	1	49825	14528	1810982099	0.978494257382604	0.921433665556833	0.921433665556833	0.337098819882515	0.523543086159683
chr21	29298415	29346148	+	BACH1	21	85614	1	47732	5819	1810992901	1	47732	4066	1810994654	0	47733	2295	1810996425	0	47733	1255	1810997465	1	47732	13954	1810984766	0	47733	7261	1810991459	1	47732	14528	1810984192	0.978494183638234	0.921433615731075	0.921433615731075	0.337098832945583	0.523543086159683
chr9	131393212	131447207	+	PRRC2B	9	43653	1	53994	5819	1810986639	0	53995	4067	1810988391	1	53994	2294	1810990164	0	53995	1255	1810991203	1	53994	13954	1810978504	0	53995	7261	1810985197	1	53994	14528	1810977930	0.978494383353381	0.921433191513643	0.921433191513643	0.337098944164812	0.523543086159683
chr16	70522815	70577668	+	SF3B3	16	69516	1	54852	5819	1810985781	1	54852	4066	1810987534	0	54853	2295	1810989305	0	54853	1255	1810990345	0	54853	13955	1810977645	0	54853	7261	1810984339	2	54851	14527	1810977073	0.978494411283936	0.921432622242719	0.921432622242719	0.337099093413525	0.523543086159683
chr15	89574468	89628023	+	TICRR	15	65922	2	53553	5818	1810987080	0	53555	4067	1810988831	0	53555	2295	1810990603	0	53555	1255	1810991643	1	53554	13954	1810978944	0	53555	7261	1810985637	1	53554	14528	1810978370	0.978494374184749	0.921432579867542	0.921432579867542	0.337099104523249	0.523543086159683
chr6	4020299	4064983	+	PRPF4B	6	28568	2	44682	5818	1810995951	0	44684	4067	1810997702	0	44684	2295	1810999474	0	44684	1255	1811000514	1	44683	13954	1810987815	0	44684	7261	1810994508	1	44683	14528	1810987241	0.978494064380939	0.921432345639914	0.921432345639914	0.33709916593195	0.523543086159683
chrX	14872454	14921756	+	MOSPD2	23	88697	2	49300	5818	1810991333	0	49302	4067	1810993084	0	49302	2295	1810994856	0	49302	1255	1810995896	2	49300	13953	1810983198	0	49302	7261	1810989890	0	49302	14529	1810982622	0.978494239559395	0.921432111179456	0.921432111179456	0.337099227401709	0.523543086159683
chr7	76460700	76505991	+	DTX2	7	34855	1	45290	5819	1810995343	1	45290	4066	1810997096	0	45291	2295	1810998867	0	45291	1255	1810999907	0	45291	13955	1810987207	1	45290	7260	1810993902	1	45290	14528	1810986634	0.978494089248071	0.921432038070634	0.921432038070634	0.337099246569045	0.523543086159683
chr7	43582107	43627379	+	STK17A	7	34108	0	45272	5820	1810995361	1	45271	4066	1810997115	0	45272	2295	1810998886	1	45271	1254	1810999927	2	45270	13953	1810987228	0	45272	7261	1810993920	0	45272	14529	1810986652	0.978494088671362	0.921431466704234	0.921431466704234	0.33709939636732	0.523543086159683
chr5	175477559	175529742	+	SFXN1	5	28019	2	52181	5818	1810988452	0	52183	4067	1810990203	0	52183	2295	1810991975	0	52183	1255	1810993015	0	52183	13955	1810980315	1	52182	7260	1810987010	1	52182	14528	1810979742	0.978494333153762	0.921431425493211	0.921431425493211	0.337099407171845	0.523543086159683
chr13	52412601	52451244	-	VPS36	13	58814	1	38642	5819	1811001991	0	38643	4067	1811003743	0	38643	2295	1811005515	1	38642	1254	1811006556	0	38643	13955	1810993855	1	38642	7260	1811000550	1	38642	14528	1810993282	0.978493771996559	0.921431390568614	0.921431390568614	0.337099416328222	0.523543086159683
chr19	33080180	33130542	+	GPATCH1	19	79747	1	50361	5819	1810990272	1	50361	4066	1810992025	0	50362	2295	1810993796	0	50362	1255	1810994836	0	50362	13955	1810982136	1	50361	7260	1810988831	1	50361	14528	1810981563	0.978494275040251	0.921431363327429	0.921431363327429	0.337099423470196	0.523543086159683
chr2	65086854	65131105	-	RAB1A	2	10195	1	44250	5819	1810996383	1	44250	4066	1810998136	0	44251	2295	1810999907	0	44251	1255	1811000947	0	44251	13955	1810988247	0	44251	7261	1810994941	2	44249	14527	1810987675	0.978494046199306	0.921430920017883	0.921430920017883	0.337099539695175	0.523543086159683
chr2	112211528	112256042	-	ZC3H8	2	11497	1	44513	5819	1810996120	1	44513	4066	1810997873	0	44514	2295	1810999644	0	44514	1255	1811000684	1	44513	13954	1810987985	0	44514	7261	1810994678	1	44513	14528	1810987411	0.978494057043996	0.921430867630988	0.921430867630988	0.337099553429748	0.523543086159683
chrX	147910918	147951125	+	FMR1	23	91176	0	40207	5820	1811000426	1	40206	4066	1811002180	1	40206	2294	1811003952	0	40207	1255	1811004991	0	40207	13955	1810992291	1	40206	7260	1810998986	1	40206	14528	1810991718	0.978493851983602	0.921430831309408	0.921430831309408	0.337099562952386	0.523543086159683
chr5	113512708	113556360	+	YTHDC2	5	26195	0	43652	5820	1810996981	2	43650	4065	1810998736	0	43652	2295	1811000506	0	43652	1255	1811001546	2	43650	13953	1810988848	0	43652	7261	1810995540	0	43652	14529	1810988272	0.978494020154636	0.921430575661361	0.921430575661361	0.337099629977115	0.523543086159683
chr2	96593171	96639312	-	KANSL3	2	11012	2	46139	5818	1810994494	0	46141	4067	1810996245	0	46141	2295	1810998017	0	46141	1255	1810999057	0	46141	13955	1810986357	0	46141	7261	1810993051	2	46139	14527	1810985785	0.978494123434317	0.921430328395218	0.921430328395218	0.33709969480433	0.523543086159683
chr3	19946096	19985175	+	RAB5A	3	15326	2	39077	5818	1811001556	0	39079	4067	1811003307	0	39079	2295	1811005079	0	39079	1255	1811006119	0	39079	13955	1810993419	1	39078	7260	1811000114	1	39078	14528	1810992846	0.978493796130841	0.921429812209681	0.921429812209681	0.337099830135772	0.523543086159683
chr1	222669606	222713428	-	AIDA	1	7578	2	43820	5818	1810996813	0	43822	4067	1810998564	0	43822	2295	1811000336	0	43822	1255	1811001376	1	43821	13954	1810988677	0	43822	7261	1810995370	1	43821	14528	1810988103	0.978494027591646	0.921429619658738	0.921429619658738	0.33709988061802	0.523543086159683
chr19	45609401	45644727	-	EML2	19	81075	2	35324	5818	1811005309	0	35326	4067	1811007060	0	35326	2295	1811008832	0	35326	1255	1811009872	1	35325	13954	1810997173	0	35326	7261	1811003866	1	35325	14528	1810996599	0.978493568934763	0.92142898356542	0.92142898356542	0.337100047386534	0.523543086159683
chr13	48232205	48270357	+	ITM2B	13	58626	1	38151	5819	1811002482	0	38152	4067	1811004234	1	38151	2294	1811006007	0	38152	1255	1811007046	1	38151	13954	1810994347	0	38152	7261	1811001040	1	38151	14528	1810993773	0.978493741273918	0.921428944217041	0.921428944217041	0.337100057702745	0.523543086159683
chr9	136206332	136246812	-	QSOX2	9	43916	0	40480	5820	1811000153	1	40479	4066	1811001907	1	40479	2294	1811003679	0	40480	1255	1811004718	2	40478	13953	1810992020	0	40480	7261	1810998712	0	40480	14529	1810991444	0.978493866333389	0.921428616857156	0.921428616857156	0.337100143528755	0.523543086159683
chr20	11889722	11926609	+	BTBD3	20	83235	1	36886	5819	1811003747	0	36887	4067	1811005499	1	36886	2294	1811007272	0	36887	1255	1811008311	0	36887	13955	1810995611	0	36887	7261	1811002305	2	36885	14527	1810995039	0.978493666456212	0.921428298112005	0.921428298112005	0.337100227096214	0.523543086159683
chr16	4475339	4510295	+	HMOX2	16	67116	1	34955	5819	1811005678	1	34955	4066	1811007431	0	34956	2295	1811009202	0	34956	1255	1811010242	0	34956	13955	1810997542	0	34956	7261	1811004236	2	34954	14527	1810996970	0.978493543954631	0.921427494147792	0.921427494147792	0.337100437876786	0.523543086159683
chr20	10401008	10435222	-	MKKS	20	83208	1	34213	5819	1811006420	1	34213	4066	1811008173	0	34214	2295	1811009944	0	34214	1255	1811010984	2	34212	13953	1810998286	0	34214	7261	1811004978	0	34214	14529	1810997710	0.978493492170304	0.921426535118371	0.921426535118371	0.337100689312052	0.523543086159683
chr1	156308967	156339292	-	CCT3	1	5503	1	30324	5819	1811010309	1	30324	4066	1811012062	0	30325	2295	1811013833	0	30325	1255	1811014873	0	30325	13955	1811002173	0	30325	7261	1811008867	2	30323	14527	1811001601	0.978493178831555	0.921425453852862	0.921425453852862	0.337100972795087	0.523543086159683
chr17	32349179	32380956	+	ZNF207	17	72254	1	31776	5819	1811008857	1	31776	4066	1811010610	0	31777	2295	1811012381	0	31777	1255	1811013421	2	31775	13953	1811000723	0	31777	7261	1811007415	0	31777	14529	1811000147	0.978493304826404	0.921425168169662	0.921425168169662	0.337101047694728	0.523543086159683
chr3	161220289	161252307	+	NMD3	3	18967	1	32017	5819	1811008616	1	32017	4066	1811010369	0	32018	2295	1811012140	0	32018	1255	1811013180	0	32018	13955	1811000480	0	32018	7261	1811007174	2	32016	14527	1810999908	0.978493324565243	0.921424622647464	0.921424622647464	0.337101190718309	0.523543086159683
chr21	29023628	29054488	+	USP16	21	85589	1	30859	5819	1811009774	0	30860	4067	1811011526	1	30859	2294	1811013299	0	30860	1255	1811014338	0	30860	13955	1811001638	1	30859	7260	1811008333	1	30859	14528	1811001065	0.978493224015971	0.921424397034571	0.921424397034571	0.33710124986893	0.523543086159683
chr1	32012995	32042624	+	KHDRBS1	1	1683	0	29629	5820	1811011004	0	29629	4067	1811012757	1	29628	2294	1811014530	1	29628	1254	1811015570	1	29628	13954	1811002870	0	29629	7261	1811009563	1	29628	14528	1811002296	0.978493114061197	0.921424187254161	0.921424187254161	0.337101304868643	0.523543086159683
chr10	133393156	133422520	+	MTG1	10	47628	2	29362	5818	1811011271	0	29364	4067	1811013022	0	29364	2295	1811014794	0	29364	1255	1811015834	1	29363	13954	1811003135	0	29364	7261	1811009828	1	29363	14528	1811002561	0.978493088599221	0.921423749765381	0.921423749765381	0.337101419568417	0.523543086159683
chr18	54268403	54298234	+	POLI	18	76783	1	29830	5819	1811010803	1	29830	4066	1811012556	0	29831	2295	1811014327	0	29831	1255	1811015367	1	29830	13954	1811002668	0	29831	7261	1811009361	1	29830	14528	1811002094	0.978493133016799	0.921422798419371	0.921422798419371	0.337101668990244	0.523543086159683
chr19	14380434	14408725	+	ADGRE5	19	78839	1	28290	5819	1811012343	0	28291	4067	1811014095	0	28291	2295	1811015867	1	28290	1254	1811016908	0	28291	13955	1811004207	1	28290	7260	1811010902	1	28290	14528	1811003634	0.978492980662735	0.921422274084762	0.921422274084762	0.337101806459257	0.523543086159683
chrX	154348530	154375634	-	FLNA	23	91466	2	27102	5818	1811013531	0	27104	4067	1811015282	0	27104	2295	1811017054	0	27104	1255	1811018094	1	27103	13954	1811005395	0	27104	7261	1811012088	1	27103	14528	1811004821	0.978492851287465	0.921422131126747	0.921422131126747	0.33710184393972	0.523543086159683
chr1	1470764	1497848	+	ATAD3B	1	165	2	27082	5818	1811013551	0	27084	4067	1811015302	0	27084	2295	1811017074	0	27084	1255	1811018114	2	27082	13953	1811005416	0	27084	7261	1811012108	0	27084	14529	1811004840	0.978492849014035	0.92142197676003	0.92142197676003	0.337101884411301	0.523543086159683
chr13	76991095	77019143	+	CLN5	13	59050	0	28048	5820	1811012585	1	28047	4066	1811014339	1	28047	2294	1811016111	0	28048	1255	1811017150	1	28047	13954	1811004451	0	28048	7261	1811011144	1	28047	14528	1811003877	0.978492951716808	0.921421121107414	0.921421121107414	0.337102108744846	0.523543086159683
chr3	69054729	69081381	-	UBA3	3	16930	1	26651	5819	1811013982	1	26651	4066	1811015735	0	26652	2295	1811017506	0	26652	1255	1811018546	0	26652	13955	1811005846	1	26651	7260	1811012541	1	26651	14528	1811005273	0.97849279887319	0.921420584432781	0.921420584432781	0.337102249449389	0.523543086159683
chr5	88195827	88221631	-	TMEM161B	5	25750	2	25802	5818	1811014831	0	25804	4067	1811016582	0	25804	2295	1811018354	0	25804	1255	1811019394	1	25803	13954	1811006695	0	25804	7261	1811013388	1	25803	14528	1811006121	0.978492695956315	0.921420039376244	0.921420039376244	0.337102392351567	0.523543086159683
chr1	145933422	145959017	-	LIX1L	1	4594	0	25595	5820	1811015038	1	25594	4066	1811016792	1	25594	2294	1811018564	0	25595	1255	1811019603	0	25595	13955	1811006903	1	25594	7260	1811013598	1	25594	14528	1811006330	0.978492666333239	0.921420027734712	0.921420027734712	0.337102395403729	0.523543086159683
chr1	1635586	1660012	-	CDK11B	1	189	2	24424	5818	1811016209	0	24426	4067	1811017960	0	24426	2295	1811019732	0	24426	1255	1811020772	1	24425	13954	1811008073	0	24426	7261	1811014766	1	24425	14528	1811007499	0.978492513231043	0.9214184244629	0.9214184244629	0.337102815747819	0.523543086159683
chr19	4043302	4067899	-	ZBTB7A	19	77864	0	24597	5820	1811016036	2	24595	4065	1811017791	0	24597	2295	1811019561	0	24597	1255	1811020601	2	24595	13953	1811007903	0	24597	7261	1811014595	0	24597	14529	1811007327	0.978492537023226	0.921418393496424	0.921418393496424	0.337102823866583	0.523543086159683
chr17	44924710	44948773	-	KIF18B	17	73271	1	24062	5819	1811016571	1	24062	4066	1811018324	0	24063	2295	1811020095	0	24063	1255	1811021135	0	24063	13955	1811008435	1	24062	7260	1811015130	1	24062	14528	1811007862	0.978492461503732	0.921416866593063	0.921416866593063	0.33710322418914	0.523543086159683
chr12	110719679	110743891	-	PPP1CC	12	56905	2	24210	5818	1811016423	0	24212	4067	1811018174	0	24212	2295	1811019946	0	24212	1255	1811020986	0	24212	13955	1811008286	1	24211	7260	1811014981	1	24211	14528	1811007713	0.978492482995727	0.921415841439739	0.921415841439739	0.337103492963548	0.523543086159683
chr1	198523221	198541680	-	ATP6V1G3	1	6769	1	18458	5819	1811022175	0	18459	4067	1811023927	1	18458	2294	1811025700	0	18459	1255	1811026739	0	18459	13955	1811014039	1	18458	7260	1811020734	1	18458	14528	1811013466	0.978491405345201	0.921410749433562	0.921410749433562	0.337104827988538	0.523543086159683
chr6	32153221	32171978	+	PPT2-EGFL8	6	29733	2	18755	5818	1811021878	0	18757	4067	1811023629	0	18757	2295	1811025401	0	18757	1255	1811026441	2	18755	13953	1811013743	0	18757	7261	1811020435	0	18757	14529	1811013167	0.97849147916102	0.921409578295425	0.921409578295425	0.337105135039184	0.523543086159683
chr8	144449581	144466035	-	CYHR1	8	40878	0	16454	5820	1811024179	1	16453	4066	1811025933	1	16453	2294	1811027705	0	16454	1255	1811028744	2	16452	13953	1811016046	0	16454	7261	1811022738	0	16454	14529	1811015470	0.978490853196549	0.921403702814132	0.921403702814132	0.337106675486802	0.523543086159683
chr8	42390879	42405937	+	VDAC3	8	38553	0	15058	5820	1811025575	0	15058	4067	1811027328	1	15057	2294	1811029101	1	15057	1254	1811030141	0	15058	13955	1811017440	0	15058	7261	1811024134	2	15056	14527	1811016868	0.978490384632576	0.921400365186855	0.921400365186855	0.337107550558039	0.523543086159683
chr16	89656801	89671267	+	SPATA33	16	70363	2	14464	5818	1811026169	0	14466	4067	1811027920	0	14466	2295	1811029692	0	14466	1255	1811030732	0	14466	13955	1811018032	0	14466	7261	1811024726	2	14464	14527	1811017460	0.978490042764038	0.921398147009313	0.921398147009313	0.337108132129565	0.523543086159683
chr19	10553084	10567026	-	KRI1	19	78444	0	13942	5820	1811026691	2	13940	4065	1811028446	0	13942	2295	1811030216	0	13942	1255	1811031256	0	13942	13955	1811018556	1	13941	7260	1811025251	1	13941	14528	1811017983	0.978489940354766	0.921395256882533	0.921395256882533	0.337108889877709	0.523543086159683
chr16	1997654	2010821	-	ZNF598	16	66722	1	13166	5819	1811027467	1	13166	4066	1811029220	0	13167	2295	1811030991	0	13167	1255	1811032031	1	13166	13954	1811019332	0	13167	7261	1811026025	1	13166	14528	1811018758	0.978489587441608	0.921391961630434	0.921391961630434	0.337109753846457	0.523543086159683
chr16	400884	412482	+	DECR2	16	66451	1	11597	5819	1811029036	0	11598	4067	1811030788	1	11597	2294	1811032561	0	11598	1255	1811033600	0	11598	13955	1811020900	1	11597	7260	1811027595	1	11597	14528	1811020327	0.978488727387052	0.921386672882363	0.921386672882363	0.337111140488013	0.523543086159683
chr2	138568089	138574458	+	AC092620.1	2	12041	0	6369	5820	1811034264	0	6369	4067	1811036017	1	6368	2294	1811037790	1	6368	1254	1811038830	0	6369	13955	1811026129	1	6368	7260	1811032824	1	6368	14528	1811025556	0.978482811948142	0.921336153056473	0.921336153056473	0.337124386520394	0.523543086159683
chr1	43649148	43931014	+	AL451062.4	1	2270	4	281862	5816	1810758771	5	281861	4062	1810760525	0	281866	2295	1810762292	0	281866	1255	1810763332	7	281859	13948	1810750639	3	281863	7258	1810757329	6	281860	14523	1810750064	0.403250942709307	0.896572770085186	0.896572770085186	0.343702342702037	0.533712735098544
chr1	155913044	155935399	-	KHDC4	1	5433	2	22353	5818	1811018280	0	22355	4067	1811020031	1	22354	2294	1811021804	0	22355	1255	1811022843	5	22350	13950	1811010148	3	22352	7258	1811016840	6	22349	14523	1811009575	-0.562392689573811	0.877182519994676	-0.877182519994676	0.348974527361475	0.540933316035939
chr8	124306188	124373692	-	TMEM65	8	40197	0	67504	5820	1810973129	1	67503	4066	1810974883	1	67503	2294	1810976655	1	67503	1254	1810977695	7	67497	13948	1810965001	2	67502	7259	1810971690	5	67499	14524	1810964425	-0.562270802739434	0.87683625263162	-0.87683625263162	0.349069670908914	0.540933316035939
chr1	24744446	24844321	+	CLIC4	1	1249	1	99874	5819	1810940759	0	99875	4067	1810942511	2	99873	2293	1810944285	0	99875	1255	1810945323	4	99871	13951	1810932627	3	99872	7258	1810939320	7	99868	14522	1810932056	-0.562251243209534	0.876779637532309	-0.876779637532309	0.349085230338624	0.540933316035939
chr15	58596871	58750594	-	ADAM10	15	64629	2	153721	5818	1810886912	1	153722	4066	1810888664	0	153723	2295	1810890435	0	153723	1255	1810891475	4	153719	13951	1810878779	3	153720	7258	1810885472	7	153716	14522	1810878208	-0.562236971743231	0.876739587634802	-0.876739587634802	0.349096237751989	0.540933316035939
chr18	20946905	21112813	-	ROCK1	18	76030	1	165907	5819	1810874726	0	165908	4067	1810876478	1	165907	2294	1810878251	1	165907	1254	1810879291	5	165903	13950	1810866595	3	165905	7258	1810873287	6	165902	14523	1810866022	-0.562235011999705	0.876734873978421	-0.876734873978421	0.349097533296058	0.540933316035939
chr8	9554911	9782346	+	TNKS	8	37521	1	227434	5819	1810813199	1	227434	4066	1810814952	1	227434	2294	1810816724	0	227435	1255	1810817763	5	227430	13950	1810805068	3	227432	7258	1810811760	6	227429	14523	1810804495	-0.562228368699378	0.876716159284115	-0.876716159284115	0.349102677076858	0.540933316035939
chr2	27889749	28338901	+	BABAM2	2	9259	2	449150	5818	1810591483	2	449150	4065	1810593236	2	449150	2293	1810595008	0	449152	1255	1810596046	12	449140	13943	1810583358	4	449148	7257	1810590044	8	449144	14521	1810582780	-0.408131291460399	0.864205306163058	-0.864205306163058	0.352564536203912	0.545988742959403
chr16	1611359	1677908	+	CRAMP1	16	66635	4	66545	5816	1810974088	2	66547	4065	1810975839	1	66548	2294	1810977610	1	66548	1254	1810978650	7	66542	13948	1810965956	2	66547	7259	1810972645	5	66544	14524	1810965380	0.418953671365692	0.854573894292116	0.854573894292116	0.355261617233821	0.550084166037224
chr12	49366461	49527425	+	SPATS2	12	54707	4	160960	5816	1810879673	3	160961	4064	1810881425	0	160964	2295	1810883194	0	160964	1255	1810884234	14	160950	13941	1810871548	3	160961	7258	1810878231	10	160954	14519	1810870970	-0.371804884807333	0.823677361244336	-0.823677361244336	0.364107181077408	0.563596128824736
chr1	39203245	39487177	+	MACF1	1	2012	4	283928	5816	1810756705	2	283930	4065	1810758456	1	283931	2294	1810760227	0	283932	1255	1810761266	11	283921	13944	1810748577	5	283927	7256	1810755265	11	283921	14518	1810748003	-0.371784550080839	0.823592015076429	-0.823592015076429	0.364132033960521	0.563596128824736
chr12	53506690	53626979	-	ATF7-NPFF	12	55065	8	120281	5812	1810920352	1	120288	4066	1810922098	2	120287	2293	1810923871	1	120288	1254	1810924910	10	120279	13945	1810912219	6	120283	7255	1810918909	7	120282	14522	1810911642	0.328028277957533	0.816317912423983	0.816317912423983	0.366258925898151	0.565833151751143
chr4	106041598	106317683	-	TBCK	4	22325	3	276082	5817	1810764551	1	276084	4066	1810766302	2	276083	2293	1810768075	1	276084	1254	1810769114	4	276081	13951	1810756417	3	276082	7258	1810763110	5	276080	14524	1810755844	0.439584291521868	0.816174085019156	0.816174085019156	0.366301153421583	0.565833151751143
chr6	147203424	147390476	+	STXBP5	6	32378	3	187049	5817	1810853584	2	187050	4065	1810855336	2	187050	2293	1810857108	0	187052	1255	1810858146	5	187047	13950	1810845451	1	187051	7260	1810852141	6	187046	14523	1810844878	0.439580692976231	0.816153647145256	0.816153647145256	0.366307154500911	0.565833151751143
chr10	87862624	87971930	+	PTEN	10	46296	2	109304	5818	1810931329	2	109304	4065	1810933082	2	109304	2293	1810934854	1	109305	1254	1810935893	1	109305	13954	1810923193	5	109301	7256	1810929891	6	109300	14523	1810922624	0.439572757124568	0.816116406815127	0.816116406815127	0.366318089559395	0.565833151751143
chr19	34171565	34229515	+	LSM14A	19	79781	2	57948	5818	1810982685	1	57949	4066	1810984437	2	57948	2293	1810986210	2	57948	1253	1810987250	6	57944	13949	1810974554	1	57949	7260	1810981243	5	57945	14524	1810973979	0.439555835494814	0.816037285607308	0.816037285607308	0.366341323806863	0.565833151751143
chr1	21727850	21784606	-	USP48	1	1076	1	56755	5819	1810983878	4	56752	4063	1810985634	2	56754	2293	1810987404	0	56756	1255	1810988442	5	56751	13950	1810975747	2	56754	7259	1810982438	5	56751	14524	1810975173	0.439555069181837	0.816033862764016	0.816033862764016	0.366342328984141	0.565833151751143
chr7	90708815	91210589	+	CDK14	7	35105	1	501773	5819	1810538860	2	501772	4065	1810540614	3	501771	2292	1810542387	0	501774	1255	1810543424	4	501770	13951	1810530728	2	501772	7259	1810537420	4	501770	14525	1810530154	0.467740879499497	0.78278243704699	0.78278243704699	0.376291520232474	0.576665583432132
chr11	108221831	108369099	+	ATM	11	51946	2	147266	5818	1810893367	2	147266	4065	1810895120	1	147267	2294	1810896891	1	147267	1254	1810897931	3	147265	13952	1810885233	3	147265	7258	1810891927	4	147264	14525	1810884660	0.467732788737524	0.782746510114521	0.782746510114521	0.376302473394307	0.576665583432132
chr20	3927308	4016389	-	RNF24	20	83073	5	89076	5815	1810951557	1	89080	4066	1810953306	0	89081	2295	1810955077	0	89081	1255	1810956117	5	89076	13950	1810943422	1	89080	7260	1810950112	4	89077	14525	1810942847	0.467725309020766	0.782715424895287	0.782715424895287	0.376311950808746	0.576665583432132
chr9	137254326	137273542	+	NELFB	9	44070	4	19212	5816	1811021421	1	19215	4066	1811023171	1	19215	2294	1811024943	0	19216	1255	1811025982	2	19214	13953	1811013284	2	19214	7259	1811019978	6	19210	14523	1811012714	0.467656472241594	0.782419451745227	0.782419451745227	0.376402205365372	0.576665583432132
chr3	48917835	48983620	+	ARIH2	3	16208	3	65782	5817	1810974851	1	65784	4066	1810976602	0	65785	2295	1810978373	0	65785	1255	1810979413	7	65778	13948	1810966720	4	65781	7257	1810973411	6	65779	14523	1810966145	-0.468767490215232	0.780296558514237	-0.780296558514237	0.377050457003451	0.576665583432132
chr11	45932565	46122178	-	PHF21A	11	49334	3	189610	5817	1810851023	0	189613	4067	1810852773	1	189612	2294	1810854546	0	189613	1255	1810855585	7	189606	13948	1810842892	2	189611	7259	1810849581	8	189605	14521	1810842319	-0.468719413001671	0.780151409097016	-0.780151409097016	0.377094837507415	0.576665583432132
chr16	47460330	47701523	+	PHKB	16	68545	2	241191	5818	1810799442	0	241193	4067	1810801193	2	241191	2293	1810802967	0	241193	1255	1810804005	6	241187	13949	1810791311	4	241189	7257	1810798003	7	241186	14522	1810790738	-0.468713962165309	0.780133673222736	-0.780133673222736	0.377100260885562	0.576665583432132
chr18	25062424	25353148	-	ZNF521	18	76167	0	290724	5820	1810749909	2	290722	4065	1810751664	1	290723	2294	1810753435	1	290723	1254	1810754475	7	290717	13948	1810741781	3	290721	7258	1810748471	7	290717	14522	1810741207	-0.468710550754714	0.780122969532386	-0.780122969532386	0.377103533974963	0.576665583432132
chr12	23533786	24563449	-	SOX5	12	54034	2	1029661	5818	1810010972	1	1029662	4066	1810012724	0	1029663	2295	1810014495	0	1029663	1255	1810015535	1	1029662	13954	1810002836	1	1029662	7260	1810009530	2	1029661	14527	1810002263	0.690831796717022	0.777449790621176	0.777449790621176	0.377922220947738	0.576665583432132
chr11	99019948	100358885	+	CNTN5	11	51759	1	1338936	5819	1809701697	2	1338935	4065	1809703451	0	1338937	2295	1809705221	0	1338937	1255	1809706261	0	1338937	13955	1809693561	1	1338936	7260	1809700256	3	1338934	14526	1809692990	0.69083198220803	0.777447717031464	0.777447717031464	0.377922856975624	0.576665583432132
chr5	142769376	143229007	+	ARHGAP26	5	27209	1	459630	5819	1810581003	1	459630	4066	1810582756	1	459630	2294	1810584528	0	459631	1255	1810585567	1	459630	13954	1810572868	1	459630	7260	1810579562	2	459629	14527	1810572295	0.690831287951903	0.777446744032204	0.777446744032204	0.377923155422196	0.576665583432132
chr4	148078764	148443520	-	NR3C2	4	23191	1	364755	5819	1810675878	1	364755	4066	1810677631	1	364755	2294	1810679403	0	364756	1255	1810680442	2	364754	13953	1810667744	1	364755	7260	1810674437	1	364755	14528	1810667169	0.690831013676774	0.777444979641587	0.777444979641587	0.377923696611872	0.576665583432132
chr8	25183688	25415711	+	DOCK5	8	38039	2	232021	5818	1810808612	1	232022	4066	1810810364	0	232023	2295	1810812135	0	232023	1255	1810813175	1	232022	13954	1810800476	1	232022	7260	1810807170	2	232021	14527	1810799903	0.6908302322587	0.777442718856037	0.777442718856037	0.377924390061839	0.576665583432132
chr10	72691618	72887692	+	MCU	10	45820	0	196074	5820	1810844559	1	196073	4066	1810846313	2	196072	2293	1810848086	0	196074	1255	1810849124	3	196071	13952	1810836427	0	196074	7261	1810843118	1	196073	14528	1810835851	0.6908298712057	0.777440634323284	0.777440634323284	0.377925029451434	0.576665583432132
