testIndex	chr	start	end	strand	geneName	chrInt	(Intercept)	patip3	patip4	patip5	patip6	patip7	patip8	time	interaction	testStat	signedTestStat	pvalue	adjpvalue	robustAnalysis	robustInteraction	robustTestStat	robustSignedTestStat	robustPvalue	robustAdjPvalue
16850	chr3	64010548	64024560	-	PSMD6	3	-7.38164242845176	0.242051132064527	-0.849641617215556	-1.00705819180915	-0.573465787499318	1.16378772322531	-1.03627573253541	0.165303057636395	-0.293116710241641	2.52335232077166	-2.52335232077166	0.112171893640028	0.13553401069005	TRUE	-0.290686163188403	2.07094856258482	-2.07094856258482	0.150128122023683	0.176989129521878
39371	chr8	85106237	85146080	+	LRRCC1	8	-7.38159559435572	0.242033320916372	-0.849756394954729	-1.00707296251888	-0.573487805182723	1.16376795180913	-1.03629634554994	0.165294026562447	-0.00834795192133604	0.00351764308288693	-0.00351764308288693	0.952705417985977	0.958790215363624	TRUE	-0.290684058059055	2.07091213203967	-2.07091213203967	0.150131707907205	0.176989129521878
32845	chr6	166998316	167042418	+	FGFR1OP	6	-7.38160080589347	0.242035302877839	-0.849750209706531	-1.00706503220749	-0.5734853551303	1.16377015190273	-1.03629409170648	0.165295031510669	-0.0169520150700407	0.047009302303195	-0.047009302303195	0.828351518685071	0.846776390277695	TRUE	-0.290680460883153	2.0708480887115	-2.0708480887115	0.15013801197069	0.176989129521878
14976	chr3	9962536	9988120	-	EMC3	3	-7.38168701699283	0.242068089257863	-0.849628089649218	-1.00696612176566	-0.573444825500944	1.16380654669332	-1.0362560650491	0.165311655671858	-0.419419535041706	10.6976445298642	-10.6976445298642	0.00107272024337435	0.00174482643825534	TRUE	-0.290677222965451	2.0707915360108	-2.0707915360108	0.150143578947999	0.176989129521878
37005	chr7	150715667	150743646	+	GIMAP1-GIMAP5	7	-7.38165558857206	0.242225818862466	-0.849673742829729	-1.00705404131681	-0.57345960065281	1.16379327888878	-1.03626992776595	0.165305595312786	-0.188164456241246	2.39969543507323	-2.39969543507323	0.121358875684117	0.145736352617944	TRUE	-0.290676312447179	2.07077516475692	-2.07077516475692	0.150145190557377	0.176989129521878
22685	chr4	121824328	121871474	-	BBS7	4	-7.38161568473275	0.242040961342527	-0.849717547546224	-1.00706662634544	-0.573478360278504	1.16377643313015	-1.03628681209789	0.165297900617139	-0.0947906264406832	0.366528018843383	-0.366528018843383	0.544902904658381	0.580782208769395	TRUE	-0.290675998313187	2.0707694622688	-2.0707694622688	0.150145751922964	0.176989129521878
75235	chr17	81017969	81020316	-	AC127496.5	17	-7.38164229114144	0.242051079844733	-0.849666762017616	-1.0070582351146	-0.573465852051454	1.1637876652584	-1.03627533809284	0.165303031158531	-0.287168580237283	2.03963622823358	-2.03963622823358	0.153246290184496	0.180757287072316	TRUE	-0.290673808575582	2.07073116861284	-2.07073116861284	0.150149521696933	0.176989129521878
46385	chr10	91409284	91514826	+	HECTD2	10	-7.38165996898117	0.242057802790765	-0.849636918314093	-1.00705265980499	-0.573457541331393	1.16379512811921	-1.0361660322488	0.165306439990204	-0.543506923098233	12.67976405425	-12.67976405425	0.000369634210646397	0.000637539537674708	TRUE	-0.290673272740639	2.07072195736691	-2.07072195736691	0.150150428503186	0.176989129521878
50323	chr11	64823051	64845653	-	CDC42BPG	11	-7.38163237606158	0.242069518381205	-0.849684128869624	-1.00706136217136	-0.573470513336929	1.16378347951898	-1.03628016651962	0.165301119224253	-0.206566499424326	1.39788634190336	-1.39788634190336	0.237077786656557	0.27024601336487	TRUE	-0.290673089480292	2.07071855152026	-2.07071855152026	0.150150763795231	0.176989129521878
33802	chr7	30558112	30595760	-	GARS1-DT	7	-7.38164991805232	0.242053980385365	-0.849650096509325	-1.00705582970871	-0.573462266482107	1.16379088502723	-1.03622344931942	0.165304501862247	-0.415456591943518	6.48371403850615	-6.48371403850615	0.0108867269784018	0.015414710984823	TRUE	-0.290672678997992	2.07071038614959	-2.07071038614959	0.150151567646918	0.176989129521878
31171	chr6	87589066	87667453	+	ORC3	6	-7.38163513144535	0.242048356988109	-0.849675379244025	-1.007060493168	-0.57346921797322	1.16386001157666	-1.03627895115449	0.165301650547664	-0.253183381926912	1.81269193766639	-1.81269193766639	0.17818564376077	0.208030202810577	TRUE	-0.290672462864172	2.07070726621896	-2.07070726621896	0.150151874794272	0.176989129521878
53687	chr12	10552361	10572688	+	LINC02446	12	-7.38164135647836	0.242219323507558	-0.849663570612273	-1.00705852989246	-0.573466291455906	1.16378727068143	-1.03627620536947	0.16530285092666	-0.319983611131796	3.83429259574041	-3.83429259574041	0.0502141762594431	0.0645057346503605	TRUE	-0.290672222342894	2.07070354977623	-2.07070354977623	0.150152240667293	0.176989129521878
33329	chr7	12210293	12243367	+	TMEM106B	7	-7.38163034321998	0.242046536010171	-0.849664403091793	-1.00702417472961	-0.573471469017408	1.16378262133699	-1.03628106317951	0.165300727229489	-0.379126491045401	5.60396970855072	-5.60396970855072	0.0179198292368558	0.0246876475037684	TRUE	-0.290670456640315	2.07067235792056	-2.07067235792056	0.150155311454862	0.176989129521878
58335	chr13	36949737	37000340	-	ALG5	13	-7.3816254713771	0.242044683232779	-0.849673100836116	-1.00704985025878	-0.573473759372838	1.16378056464593	-1.03628321208848	0.165299787787022	-0.317836978966255	2.93018650496379	-2.93018650496379	0.086937448721949	0.10681370753585	TRUE	-0.29067026160089	2.07066969899461	-2.07066969899461	0.150155573225091	0.176989129521878
66823	chr16	2475557	2482173	+	AC106820.4	16	-7.38162631183968	0.242045002863413	-0.849673226071073	-1.00705223752051	-0.573473364253602	1.16378091945459	-1.03628284137025	0.165299949853905	-0.312161486262028	2.6981241456233	-2.6981241456233	0.100466389709237	0.122227412490598	TRUE	-0.290670182260715	2.07066780142486	-2.07066780142486	0.150155760040413	0.176989129521878
7229	chr1	207908991	207917088	+	AL356275.1	1	-7.38233795936348	0.242796035821599	-0.849150806003042	-1.00630811577427	-0.572728039779584	1.16452929224069	-1.03553567157234	0.165287694274419	0.232906335783828	16.1757607227191	16.1757607227191	5.77280961875371e-05	0.000110305916145264	TRUE	-0.290666908717634	2.07061013346538	-2.07061013346538	0.150161437563649	0.176989129521878
27726	chr5	160401640	160420081	-	SLU7	5	-7.38163030642617	0.242046522017402	-0.84966503716816	-1.00706201490055	-0.573468929083824	1.16378260580419	-1.03628107940946	0.165300720134331	-0.371952414720056	3.01360823586583	-3.01360823586583	0.0825683042212921	0.101814242799209	TRUE	-0.290666592648569	2.07060352899134	-2.07060352899134	0.150162087802511	0.176989129521878
33978	chr7	36388820	36453791	+	ANLN	7	-7.3815598915374	0.242019743053997	-0.849688336583879	-1.00708422258865	-0.573468698487141	1.16375287958209	-1.03631213844668	0.165287141928794	-0.811808099403829	18.8036243082024	-18.8036243082024	1.44891528449653e-05	3.02179826764297e-05	TRUE	-0.29066033472668	2.07049440965056	-2.07049440965056	0.150172831531644	0.176989129521878
22261	chr4	103105348	103199445	-	CENPE	4	-7.38147820631974	0.241988678069336	-0.849734162302391	-1.00710998467474	-0.57351072259223	1.16371839559946	-1.03634816847982	0.165271390374452	-1.00400745355496	15.8755996888503	-15.8755996888503	6.76452494253743e-05	0.000127761489924979	TRUE	-0.290649200746968	2.07029849849641	-2.07029849849641	0.150192122836058	0.176989129521878
9416	chr2	34798849	35163112	+	AC012593.1	2	-7.38156451634327	0.242021501876839	-0.84973584514066	-1.00706112408412	-0.573502415605001	1.16375483197919	-1.03626702486441	0.165288033738946	-0.330918130691846	4.4334055907093	-4.4334055907093	0.0352421221086124	0.046532468275684	TRUE	-0.335930897878338	2.04607847053558	-2.04607847053558	0.152598808079687	0.179737738488581
70843	chr17	5364314	5372626	-	AC015727.1	17	-7.38187411699932	0.2421392445079	-0.849563760656921	-1.00694373361597	-0.573239073322667	1.16388553306119	-1.03617353674628	0.165347734021343	-0.453212258198555	47.0493098967709	-47.0493098967709	6.92235158084031e-12	2.41561893895785e-11	TRUE	-0.267704932195152	2.04579583182931	-2.04579583182931	0.152627149783267	0.179746416606102
57496	chr12	123632828	123660829	+	GTF2H3	12	-7.38153207543731	0.242009164544551	-0.84988291292255	-1.00722662642664	-0.573517666754252	1.16374113680964	-1.0363244077039	0.16528177809342	0.180231853963689	9.73248579120263	9.73248579120263	0.00181039481173406	0.00286288957325114	TRUE	0.0945766040368843	2.04313382366672	2.04313382366672	0.152894376463687	0.180036384486645
11610	chr2	114441640	115845780	+	DPP10	2	-7.38164119805542	0.241996035202155	-0.84973284171305	-1.00709357831096	-0.573466365933579	1.16378720380193	-1.03642086237002	0.165302820377274	0.258982417095113	10.9131777035072	10.9131777035072	0.000954825956953509	0.00156315106570645	TRUE	-0.425269415691898	2.04261742113158	-2.04261742113158	0.152946277098123	0.180072756523
12389	chr2	159394420	159404636	+	AC008277.1	2	-7.38145326293411	0.242250330381812	-0.849842868936932	-1.00711785136572	-0.573534560326649	1.1637078655973	-1.03635917056447	0.165266580466697	-0.473412108631199	6.2153538307175	-6.2153538307175	0.0126647037673383	0.0177979528655826	TRUE	-0.365039800934172	2.03321682289243	-2.03321682289243	0.153894576113469	0.181164356770939
42423	chr9	92383267	92405578	-	OGN	9	-7.38159380495218	0.241995509471682	-0.849764238168693	-1.00707476305863	-0.57349026916194	1.16376719639813	-1.03630684318751	0.165293681509466	0.0164268392881712	0.0870020273141563	0.0870020273141563	0.768023626061132	0.791895358303743	TRUE	-0.102859743910715	2.00726777501404	-2.00726777501404	0.156547031102914	0.184261510307921
19522	chr3	185076837	185154060	-	C3orf70	3	-7.38159283926042	0.242032273146605	-0.849761153507662	-1.00707318888161	-0.573489100409968	1.16376678872316	-1.03629757404094	0.165293495293936	-0.00386978264191507	0.000586444046348333	-0.000586444046348333	0.980679831680217	0.983019292825882	TRUE	1.89061217048878	2.00241404958069	2.00241404958069	0.157048911153267	0.184826856438272
31214	chr6	89432151	89633821	+	ANKRD6	6	-7.38159288080499	0.24203228894586	-0.849761129185516	-1.00707381832869	-0.57348908087969	1.1637668062613	-1.03628584673582	0.165293503304392	-0.0321628128678982	0.0758002479560673	-0.0758002479560673	0.783071592280109	0.806374574662118	TRUE	1.89030965463304	2.00185952475294	2.00185952475294	0.157106365873358	0.184869086301617
90795	chrX	129539258	129592556	+	OCRL	23	-7.38157963876955	0.242027252968024	-0.849818977496009	-1.00707799464537	-0.57349530623674	1.16376121602973	-1.03643426580383	0.165290949822151	0.269718761596387	9.69633279135451	9.69633279135451	0.00184636116035863	0.00291215017172096	TRUE	0.14595309021575	1.99949359055609	1.99949359055609	0.157351770621176	0.185132437427715
31118	chr6	85505495	85594858	-	SNX14	6	-7.38161151139213	0.242039374208694	-0.84973209306871	-1.00705239173324	-0.573480322252025	1.16377467131864	-1.03628936965489	0.165297095866634	-0.0442328593750636	0.30446383357048	-0.30446383357048	0.581097436686891	0.616076388480731	TRUE	-0.263132047303556	1.9954779134132	-1.9954779134132	0.15776929197332	0.185598192479252
1853	chr1	35599540	35642526	-	PSMB2	1	-7.38149438107385	0.241994829337707	-0.849767975095314	-1.00708976344163	-0.573525655397852	1.1637252238756	-1.03628404059505	0.165274509396883	-0.194339629035704	3.5969810700044	-3.5969810700044	0.0578845980626475	0.0734714748712315	TRUE	-0.156592803907484	1.99410437699407	-1.99410437699407	0.15791239148745	0.185741036926633
28254	chr5	178858952	178885020	+	ZNF354B	5	-7.3816251193334	0.24204454934949	-0.849742255045464	-1.0070779980055	-0.573473924875186	1.16378041602773	-1.03635861683754	0.16529971990178	0.249432928967972	4.69646218046546	4.69646218046546	0.0302247716333013	0.0402996955110684	TRUE	-0.25796491440909	1.99129737168551	-1.99129737168551	0.158205293830334	0.186060020327427
6943	chr1	202891119	202928234	-	KLHL12	1	-7.38161934569474	0.242042353616885	-0.849745635238672	-1.00723410505978	-0.573493483247607	1.16377797863617	-1.03650089508677	0.165298606564408	0.253820818335076	29.9470489122905	29.9470489122905	4.44007139943636e-08	1.20144710299376e-07	TRUE	0.108201515315244	1.98936092900112	1.98936092900112	0.158407715882907	0.186272519911706
82436	chr19	55653145	55674715	+	U2AF2	19	-7.38152744854053	0.241687357250253	-0.850013534558412	-1.00744803104333	-0.57364317993479	1.1634407524477	-1.03661510263216	0.165380474600306	-0.564761584816143	73.1292034778744	-73.1292034778744	0	0	TRUE	-0.11034760888203	1.98548205243424	-1.98548205243424	0.158814073242449	0.186724736958127
22217	chr4	101812825	102074739	+	BANK1	4	-7.38160555199018	0.242041318674214	-0.849750571632931	-1.00706192609934	-0.573477394004882	1.16377881997872	-1.03628726671558	0.165293722708293	0.00424940884767783	0.00652943179011345	0.00652943179011345	0.935597111542784	0.943725298611514	TRUE	-0.0879002466023239	1.98237615637481	-1.98237615637481	0.159140307300877	0.187082638349591
42331	chr9	88387443	88478694	+	SPIN1	9	-7.38183640058926	0.242257328606855	-0.849529971699107	-1.0070070662631	-0.573274456715093	1.16399309410701	-1.03629409901792	0.165299253768391	0.189589976531691	23.3864197507501	23.3864197507501	1.32510723915846e-06	3.14405654163331e-06	TRUE	0.0704416578482645	1.98113723937422	1.98113723937422	0.159270652227222	0.187210189217843
73726	chr17	50425157	50474835	+	ACSF2	17	-7.38154946936339	0.242015779481777	-0.850088616983105	-1.00708750956425	-0.573509489505998	1.16374847978229	-1.03707084726624	0.165285132200754	0.487861613193698	108.414871092886	108.414871092886	0	0	TRUE	-0.366779015320017	1.97742755664513	-1.97742755664513	0.15966167082483	0.187644064587053
42926	chr9	113161005	113222277	-	FKBP15	9	-7.38154466109108	0.242013950887999	-0.849789359567107	-1.00716040032579	-0.573511749974988	1.16374644993488	-1.03631885636662	0.165284205011473	0.0787100174429922	1.97205946128815	1.97205946128815	0.160229431355765	0.188490134953109	TRUE	-0.157387235645351	1.97683453885838	-1.97683453885838	0.15972427906691	0.187691906157058
55333	chr12	56150795	56159220	-	AC034102.5	12	-7.38121281654625	0.241887750868635	-0.849983639325864	-1.00798543086685	-0.573667757127566	1.15242479884951	-1.03646522621677	0.165220214081253	0.557251405139072	269.212521024514	269.212521024514	0	0	TRUE	-0.157365372956902	1.97622145153582	-1.97622145153582	0.159789035559888	0.187742258671269
55445	chr12	57055642	57079763	-	NEMP1	12	-7.38164548568709	0.242078074498792	-0.849720595431617	-1.00705200064601	-0.573442692386844	1.1638130524056	-1.03625113292038	0.165295625277748	0.0480514789404462	0.443569683469832	0.443569683469832	0.505404534259472	0.542541315122334	TRUE	-0.24445264026214	1.96077338419855	-1.96077338419855	0.161430630573015	0.189593052488795
64803	chr15	64093122	64138006	+	SNX1	15	-7.38147206558773	0.241986342746878	-0.85007283432192	-1.00711192135079	-0.573545878645132	1.16371580325139	-1.03642508267698	0.165270206239393	0.253158875578745	12.2321560694836	12.2321560694836	0.000469728864360697	0.000799708180420372	TRUE	0.172874337814311	1.95530405500904	1.95530405500904	0.162016432998373	0.190254978185264
51713	chr11	95184134	95232046	-	SESN3	11	-7.38153101398408	0.241730939975114	-0.849969018489204	-1.00718098205064	-0.573527492782742	1.16374068870934	-1.03645929205776	0.165281573410561	0.133862138743752	12.5679555856623	12.5679555856623	0.000392417631352782	0.000675252180003305	TRUE	-0.0672420533583408	1.95503422850743	-1.95503422850743	0.162045395956578	0.190262918666649
7020	chr1	204515378	204558119	+	MDM4	1	-7.38138693290403	0.241861323600855	-0.849918542883731	-1.00723024275073	-0.573665116588096	1.16359347812217	-1.03647198397376	0.165282617759792	-0.306122196417175	2.40748405270278	-2.40748405270278	0.120756304940013	0.14509172587019	TRUE	-0.307050184703293	1.95455379551277	-1.95455379551277	0.162096979867779	0.190297413351625
33289	chr7	7967795	8089080	+	GLCCI1	7	-7.38154329691598	0.242024932412015	-0.849797880455473	-1.00711523310489	-0.573533562425031	1.1637217332906	-1.03630177269378	0.165291997966651	-0.0415056003893218	0.56534523004666	-0.56534523004666	0.452114549563828	0.489504145441867	TRUE	-0.0920994805116149	1.94713681703433	-1.94713681703433	0.162895720343338	0.191208919783921
23156	chr4	146441665	146522895	-	SLC10A7	4	-7.38125142449488	0.240411193109381	-0.849961036112999	-1.0075314358869	-0.573649606704729	1.16362265864595	-1.03656105140507	0.165227659077236	0.336624134136558	82.1318354294635	82.1318354294635	0	0	TRUE	-0.116605514821586	1.94667858397588	-1.94667858397588	0.162945214983246	0.191219133521559
80874	chr19	43912623	43936282	-	ZNF45	19	-7.38162198831671	0.242043358614382	-0.849786974650373	-1.00708391186862	-0.573475396831808	1.1637790942421	-1.03628527312589	0.165299116144337	0.314947455096554	2.18139044800773	2.18139044800773	0.139688210635102	0.165963211342957	TRUE	0.370513763742836	1.9466431136243	1.9466431136243	0.162949046920414	0.191219133521559
11773	chr2	127293211	127362839	+	AC068282.1	2	-7.3827580356182	0.243413794814476	-0.848451247268405	-1.00612455239164	-0.572142742330166	1.16513369929417	-1.03493730162034	0.165226180883152	0.412513534156496	133.367196907289	133.367196907289	0	0	TRUE	-0.249829550272029	1.93783186981455	-1.93783186981455	0.163904139777967	0.192313592264126
26493	chr5	131263008	131394687	+	CDC42SE2	5	-7.3817844649023	0.242105149200264	-0.849698947582423	-1.00717397978489	-0.573412392682162	1.1638476853512	-1.03630538677889	0.165330446529836	0.185988491751749	12.7597943004221	12.7597943004221	0.000354149840429474	0.000612748665088172	TRUE	-0.112764868295534	1.93008397705853	-1.93008397705853	0.16474925767544	0.193278732139428
15322	chr3	19389184	19703795	-	AC061958.1	3	-7.38159300169699	0.242160566303075	-0.849674634640892	-1.00707378020082	-0.573458325949494	1.16376685729711	-1.03629753403009	0.16529352661636	-0.580293083070783	15.5512972655706	-15.5512972655706	8.02965310339188e-05	0.000149827995314718	TRUE	-0.200689890534254	1.92172589479014	-1.92172589479014	0.165666523559251	0.194301643205526
87746	chr22	38084899	38111684	-	BAIAP2L2	22	-7.38141189527825	0.241936893525728	-0.849883297509105	-1.00713089795574	-0.573648114825302	1.16369040201224	-1.03637741706099	0.165258603399999	0.0390934570042235	3.19982561515644	3.19982561515644	0.0736461224313094	0.0915802401823385	TRUE	-0.200666300458137	1.92120428709313	-1.92120428709313	0.165723961249639	0.194342412138671
50720	chr11	67414677	67424684	+	CARNS1	11	-7.38161239384584	0.242039709808417	-0.849739331173049	-1.00702726246778	-0.573479907392147	1.16377504385391	-1.03628898041568	0.165297266030988	-0.13672262106973	1.6831986089237	-1.6831986089237	0.194499974254134	0.225320700120583	TRUE	0.368186459391607	1.91160180652514	1.91160180652514	0.166785435920818	0.195560430406541
12485	chr2	164839671	165094117	+	AC019197.1	2	-7.38164991709206	0.242053980020388	-0.849633055541314	-1.00705583001166	-0.573462266933574	1.16379088462196	-1.03622699662778	0.165304501677196	-0.362302584286405	6.03072174778208	-6.03072174778208	0.0140589835074788	0.01964309017497	TRUE	-0.241681806793965	1.90600570803508	-1.90600570803508	0.167407626902485	0.196236268985679
1477	chr1	27891923	27915746	-	RPA2	1	-7.3818616734532	0.242134512133156	-0.849603763917991	-1.0070686558532	-0.573377700126266	1.16388027986074	-1.03617902552753	0.165345334555674	0.812298931887912	12.7049018726684	12.7049018726684	0.000364698323738866	0.000629395268662576	TRUE	-0.984596583432688	1.90521726710722	-1.90521726710722	0.16749550158649	0.196312424589199
77668	chr19	1904398	1913447	+	ADAT3	19	-7.38145665663479	0.241980482718936	-0.849688173200413	-1.00711678105387	-0.573526429493363	1.16370929826808	-1.03635767366466	0.165267234884305	-0.716055445867356	12.5285311336629	-12.5285311336629	0.000400784753836092	0.000688441632830383	TRUE	-0.279772112130313	1.87695605354384	-1.87695605354384	0.170680515781059	0.200018052816037
42964	chr9	113875281	114050221	+	ZNF618	9	-7.38158808275851	0.242030464237561	-0.849790001679219	-1.00710909094708	-0.573498611690563	1.16376478072786	-1.03629970370588	0.165292578090546	0.0754202118504214	1.40688354149461	1.40688354149461	0.235574432761961	0.268705893832929	TRUE	-0.166366621475751	1.87575001316145	-1.87575001316145	0.170817973702878	0.200151768476027
13245	chr2	196994525	197199038	-	ANKRD44	2	-7.38160700713936	0.24203766122873	-0.84974088503232	-1.00703208138815	-0.573482439794768	1.16377276981054	-1.03621101741341	0.165296227305583	-0.123053423211325	3.31662115268409	-3.31662115268409	0.0685826470614834	0.0858767245168909	TRUE	-0.121184654608598	1.85046384623274	-1.85046384623274	0.173729455934995	0.203479764570576
2369	chr1	44635237	44675459	-	TMEM53	1	-7.38159084177818	0.242031513499069	-0.849707421302941	-1.00707446140368	-0.573455452276059	1.16438722044962	-1.03629848674092	0.165293110116033	-0.629893094763616	18.2387941819616	-18.2387941819616	1.94869009195742e-05	3.98130154467058e-05	TRUE	-0.255610409899845	1.84043746720999	-1.84043746720999	0.174899682074767	0.20482239346553
63933	chr15	41416103	41483563	+	RTF1	15	-7.38160238011937	0.242035901560433	-0.849755567783274	-1.0070958630083	-0.573484615053939	1.16377081647562	-1.03637975616336	0.165295335071109	0.200673668779208	5.30980518180877	5.30980518180877	0.0212057275135924	0.0289613588577526	TRUE	-0.435721439215615	1.83510831464082	-1.83510831464082	0.175525366535185	0.20552703801155
35571	chr7	100837313	100853616	-	SLC12A9-AS1	7	-7.38159519738095	0.241970846679156	-0.849759772938779	-1.00707589584097	-0.573487991808836	1.163767784223	-1.03629656554463	0.165293950013237	0.0360383574820017	0.103372362442315	0.103372362442315	0.747819596311499	0.774060678216482	TRUE	-0.230669918903524	1.83153890119866	-1.83153890119866	0.175945886252617	0.20599129032581
10060	chr2	60940222	61019255	-	PUS10	2	-7.38160077081292	0.242035289536592	-0.849756509956849	-1.00700495762629	-0.573485371622003	1.16377013709309	-1.03629410718004	0.165295024746348	-0.19325900131636	3.23643035860732	-3.23643035860732	0.072017389983985	0.0897699462097307	TRUE	-0.440704331875652	1.81487600505352	-1.81487600505352	0.177924412467832	0.206697944026455
79351	chr19	19645197	19664676	-	ATP13A1	19	-7.38160109465584	0.242035412694668	-0.849756320362355	-1.00695373673134	-0.573485219376843	1.16377027380595	-1.03629396433766	0.165295087193227	-0.406790439867982	10.2500574509613	-10.2500574509613	0.00136680343924633	0.00219165428819001	TRUE	-0.440699176370352	1.81482459884137	-1.81482459884137	0.17793055596313	0.206697944026455
78046	chr19	6134634	6193094	+	ACSBG2	19	-7.38160193518587	0.242035732350961	-0.849755828270935	-1.00697612067442	-0.5734848242268	1.16377062864311	-1.03629359359132	0.165295249274098	-0.35109989027597	7.46864793682471	-7.46864793682471	0.00627826842273793	0.00920562322403448	TRUE	-0.440696754188197	1.81480040121824	-1.81480040121824	0.177933447877079	0.206697944026455
32242	chr6	139485481	139667283	+	AL592429.2	6	-7.38160154978837	0.24203558578321	-0.849756053903026	-1.00696172696701	-0.573485005409896	1.16377046594435	-1.03629376358486	0.165295174956904	-0.487346577414069	10.7773339073174	-10.7773339073174	0.00102750573660626	0.00167436953217075	TRUE	-0.440692965554227	1.81476136576384	-1.81476136576384	0.177938113208975	0.206697944026455
43105	chr9	122144057	122160779	-	NDUFA8	9	-7.38161256440912	0.242039774674073	-0.849749605361662	-1.00702901579894	-0.573479827207022	1.16377511585867	-1.03628890518276	0.165297298921235	-0.0983354929822034	1.12350789317861	-1.12350789317861	0.289164365758634	0.324794598199362	TRUE	-0.440687256490128	1.81470421422273	-1.81470421422273	0.177944943944179	0.206697944026455
67725	chr16	20733663	20742818	-	THUMPD1	16	-7.38162489377402	0.242044463568588	-0.849742387099814	-1.00699629479171	-0.573474030915928	1.16378032080584	-1.03628346686145	0.165299676406585	-0.210289397863503	3.82288376940414	-3.82288376940414	0.0505571535493239	0.0648802098486379	TRUE	-0.440685030656219	1.81468187505379	-1.81468187505379	0.177947613997308	0.206697944026455
36995	chr7	150449629	150479393	+	GIMAP8	7	-7.38163005030088	0.242046424612355	-0.849739368196291	-1.00697996010449	-0.57347160672503	1.16378249767899	-1.03628119238325	0.165300670745467	-0.294779725067846	6.07367360685021	-6.07367360685021	0.0137211293716599	0.0192077656617703	TRUE	-0.440683917795505	1.81467107357457	-1.81467107357457	0.177948905043277	0.206697944026455
4846	chr1	150560894	150575552	-	ADAMTSL4-AS1	1	-7.38163400837935	0.242047929881962	-0.849737050928978	-1.00696365595137	-0.573469745949915	1.16378416861603	-1.03627944652465	0.165301433985776	-0.424883494239162	9.26094651501626	-9.26094651501626	0.00234092007873787	0.00363155393368196	TRUE	-0.440682804972694	1.81465962855145	-1.81465962855145	0.177950273020582	0.206697944026455
25221	chr5	66595379	66986523	+	MAST4	5	-7.38154359970036	0.242013547239443	-0.849789980961627	-1.00702062056763	-0.573512248956687	1.16374600186108	-1.03631932453012	0.165284000341568	-0.470982159838963	5.57584254583344	-5.57584254583344	0.0182099015275259	0.0250638232848056	TRUE	-0.440678609322323	1.81461755046621	-1.81461755046621	0.177955302548241	0.206697944026455
80908	chr19	44164083	44173191	+	ZNF226	19	-7.38155367418975	0.242017378584805	-0.84978408281974	-1.00703116835005	-0.573507512728439	1.16375025488135	-1.03631488082596	0.165285943025382	-0.31515543494591	3.25149723654613	-3.25149723654613	0.071358247201712	0.0890741559945131	TRUE	-0.440678334993885	1.81461516208947	-1.81461516208947	0.177955588032097	0.206697944026455
45886	chr10	73674294	73731466	-	AC022400.3	10	-7.38155367418981	0.242017378584801	-0.849784082819811	-1.00703116835005	-0.57350751272818	1.16375025488132	-1.0363148808261	0.165285943025338	-0.315155434945902	3.25149714434519	-3.25149714434519	0.0713582512154594	0.0890741559945131	TRUE	-0.440678334993932	1.81461506476626	-1.81461506476626	0.177955599665199	0.206697944026455
2076	chr1	40395799	40423324	+	SMAP2	1	-7.38169751676219	0.242072082365847	-0.849699869780742	-1.00718958912788	-0.573439889341935	1.16381097927377	-1.0362514337139	0.165313680345559	0.338043466023104	12.8803178472444	12.8803178472444	0.000332055839674106	0.000576231187187583	TRUE	-0.440674219202038	1.81457275990397	-1.81457275990397	0.177960656474373	0.206697944026455
9483	chr2	37924286	38017744	+	RMDN2	2	-7.38153002838759	0.242008386048516	-0.849797926331722	-1.00704848499034	-0.573518629115551	1.16374027263283	-1.03632531062507	0.165281383356073	-0.501269748172261	3.05584582220763	-3.05584582220763	0.0804470986492309	0.0994348257267246	TRUE	-0.440668739301301	1.81451800698414	-1.81451800698414	0.17796720147826	0.206697944026455
21554	chr4	74307469	74316789	+	EPGN	4	-7.38146479499274	0.241983577737233	-0.849836117450754	-1.00708274691389	-0.573516017822592	1.16371273392456	-1.03635408398084	0.16526880422871	-0.682055953201062	14.0967500088736	-14.0967500088736	0.000173643549655211	0.000311429000515592	TRUE	-0.440667946850248	1.81450983742252	-1.81450983742252	0.177968178067589	0.206697944026455
18868	chr3	158696891	158733457	-	RARRES1	3	-7.38145529570889	0.241979965158556	-0.849841678841649	-1.00708381421783	-0.57351788225334	1.16370872374491	-1.03635827394421	0.165266972452706	-0.811150204859791	17.0715448851697	-17.0715448851697	3.59976439147092e-05	7.0918332195444e-05	TRUE	-0.44066685927656	1.81449967483059	-1.81449967483059	0.177969392912381	0.206697944026455
21941	chr4	86934001	87141054	+	AFF1	4	-7.38144580937227	0.241976357505868	-0.849847232652306	-1.00708499246209	-0.573519704549296	1.16370471903301	-1.03636245819479	0.165265143172047	-0.988521701539427	20.6490402016789	-20.6490402016789	5.51648337476784e-06	1.21724054260944e-05	TRUE	-0.440665771716943	1.81448821164668	-1.81448821164668	0.177970763242524	0.206697944026455
40884	chr8	144465042	144474202	+	KIFC2	8	-7.38144580937184	0.241976357505879	-0.84984723265237	-1.00708499246187	-0.573519704549338	1.16370471903296	-1.03636245819456	0.165265143171912	-0.988521701539429	20.6490402841009	-20.6490402841009	5.51648313729114e-06	1.21724054260944e-05	TRUE	-0.44066577171688	1.814488097094	-1.814488097094	0.177970776936424	0.206697944026455
