testIndex	chr	start	end	strand	geneName	chrInt	(Intercept)	typeMacr	typeNeut	typeT	time	interaction	testStat	signedTestStat	pvalue	adjpvalue	robustAnalysis	robustInteraction	robustTestStat	robustSignedTestStat	robustPvalue	robustAdjPvalue
9107	chr7	74649230	74760692	+	GTF2I	7	-5.12482885596091	-1.21746003760822	-0.219485161209597	1.84137018011932	-2.69748558361057	0.219770922892158	0.0143851000902941	0.0143851000902941	0.90453234053202	0.999212607740616	TRUE	0.286910574085975	0.0195775286509843	0.0195775286509843	0.888723418540768	0.99888041561542
12422	chr11	644232	696222	-	DEAF1	11	-5.12482885596093	-1.21746003760821	-0.219485161209588	1.84137018011931	-2.69748558361055	0.219770922892157	0.0143851000714221	0.0143851000714221	0.904532340594343	0.999212607740616	TRUE	0.286910574085975	0.0195775286349544	0.0195775286349544	0.888723418586028	0.99888041561542
11866	chr10	70814947	70881184	+	SGPL1	10	-5.12482885596087	-1.21746003760822	-0.219485161209584	1.84137018011931	-2.69748558361055	0.219770922892152	0.0143850997158097	0.0143850997158097	0.904532341768718	0.999212607740616	TRUE	0.28691057408597	0.0195775286204025	0.0195775286204025	0.888723418627114	0.99888041561542
13178	chr11	64250546	64269150	+	PLCB3	11	-5.12482885596087	-1.21746003760822	-0.219485161209584	1.84137018011931	-2.69748558361055	0.219770922892153	0.0143850997158097	0.0143850997158097	0.904532341768718	0.999212607740616	TRUE	0.286910574085977	0.0195775286125581	0.0195775286125581	0.888723418649263	0.99888041561542
20590	chr19	38646648	38731589	+	ACTN4	19	-5.12482885596087	-1.21746003760823	-0.219485161209596	1.84137018011931	-2.69748558361056	0.219770922892158	0.0143851002354722	0.0143851002354722	0.904532340052584	0.999212607740616	TRUE	0.286910574085979	0.0195775285981199	0.0195775285981199	0.888723418690028	0.99888041561542
19358	chr17	81189595	81223999	-	CEP131	17	-5.12482885596087	-1.21746003760823	-0.219485161209596	1.84137018011931	-2.69748558361056	0.219770922892157	0.014385100235927	0.014385100235927	0.904532340051082	0.999212607740616	TRUE	0.286910574085978	0.0195775285243371	0.0195775285243371	0.88872341889835	0.99888041561542
13391	chr11	72285494	72435531	-	CLPB	11	-5.12383735901452	-1.21810990555154	-0.220032222144995	1.84141916410401	-2.69956881685975	0.913410357091926	0.306620513000439	0.306620513000439	0.579761415715443	0.999212607740616	TRUE	0.286910574085985	0.0195775285209265	0.0195775285209265	0.88872341890798	0.99888041561542
18167	chr17	1829004	1900082	+	RPA1	17	-5.12482885596084	-1.21746003760823	-0.219485161209598	1.84137018011931	-2.69748558361058	0.219770922892154	0.014385099758556	0.014385099758556	0.904532341627553	0.999212607740616	TRUE	0.286910574085978	0.0195775285137643	0.0195775285137643	0.888723418928202	0.99888041561542
19463	chr18	5393102	5629991	-	EPB41L3	18	-5.12482885596087	-1.21746003760823	-0.219485161209592	1.84137018011931	-2.69748558361055	0.219770922892158	0.0143851002078463	0.0143851002078463	0.904532340143816	0.999212607740616	TRUE	0.28691057408598	0.0195775285027366	0.0195775285027366	0.888723418959338	0.99888041561542
12417	chr11	575469	612222	+	PHRF1	11	-5.12482885596092	-1.21746003760822	-0.219485161209596	1.84137018011931	-2.69748558361057	0.219770922892156	0.0143851000543691	0.0143851000543691	0.904532340650659	0.999212607740616	TRUE	0.28691057408598	0.019577528476816	0.019577528476816	0.888723419032523	0.99888041561542
8945	chr7	39949255	40099580	+	CDK13	7	-5.12482885596093	-1.21746003760821	-0.219485161209586	1.84137018011931	-2.69748558361055	0.219770922892157	0.0143851000763107	0.0143851000763107	0.904532340578199	0.999212607740616	TRUE	0.286910574085976	0.0195775284556703	0.0195775284556703	0.888723419092227	0.99888041561542
5138	chr3	160256985	160400225	-	IFT80	3	-5.12482885596091	-1.21746003760822	-0.219485161209597	1.84137018011932	-2.69748558361057	0.219770922892156	0.0143851000902941	0.0143851000902941	0.90453234053202	0.999212607740616	TRUE	0.286910574085977	0.0195775284191768	0.0195775284191768	0.888723419195265	0.99888041561542
7826	chr6	31686954	31704324	-	ABHD16A	6	-5.12482885596087	-1.21746003760823	-0.219485161209592	1.84137018011931	-2.69748558361055	0.219770922892157	0.0143851002078463	0.0143851002078463	0.904532340143816	0.999212607740616	TRUE	0.286910574085975	0.019577528362106	0.019577528362106	0.888723419356401	0.99888041561542
23717	chrX	154675248	154752077	-	GAB3	23	-5.12482885596087	-1.21746003760823	-0.219485161209596	1.84137018011931	-2.69748558361056	0.219770922892158	0.0143851002354722	0.0143851002354722	0.904532340052584	0.999212607740616	TRUE	0.286910574085981	0.0195775283423245	0.0195775283423245	0.888723419412253	0.99888041561542
21910	chr20	63706464	63736141	+	ZGPAT	20	-5.12482885596087	-1.21746003760823	-0.219485161209596	1.84137018011931	-2.69748558361056	0.219770922892158	0.0143851002354722	0.0143851002354722	0.904532340052584	0.999212607740616	TRUE	0.286910574085982	0.0195775283385728	0.0195775283385728	0.888723419422846	0.99888041561542
18711	chr17	40120970	40136917	+	MSL1	17	-5.12482885596085	-1.21746003760823	-0.219485161209597	1.84137018011931	-2.69748558361056	0.219770922892153	0.0143850997296795	0.0143850997296795	0.904532341722915	0.999212607740616	TRUE	0.286910574085979	0.0195775282935529	0.0195775282935529	0.888723419549958	0.99888041561542
2735	chr2	43230835	43597046	-	THADA	2	-5.12482885596085	-1.21746003760823	-0.219485161209594	1.84137018011931	-2.69748558361057	0.219770922892152	0.0143850997629897	0.0143850997629897	0.904532341612911	0.999212607740616	TRUE	0.286910574085973	0.0195775282682007	0.0195775282682007	0.888723419621538	0.99888041561542
19876	chr19	2327683	2355095	+	SPPL2B	19	-5.12482885596087	-1.21746003760823	-0.219485161209592	1.84137018011931	-2.69748558361055	0.219770922892156	0.0143851002078463	0.0143851002078463	0.904532340143816	0.999212607740616	TRUE	0.286910574085981	0.0195775282655859	0.0195775282655859	0.888723419628921	0.99888041561542
19162	chr17	67070443	67246196	-	HELZ	17	-5.12482885596087	-1.21746003760823	-0.219485161209592	1.84137018011931	-2.69748558361055	0.219770922892156	0.0143851002078463	0.0143851002078463	0.904532340143816	0.999212607740616	TRUE	0.286910574085983	0.0195775282068098	0.0195775282068098	0.888723419794872	0.99888041561542
526	chr1	32538426	32605941	+	ZBTB8A	1	-5.12482885596087	-1.21746003760823	-0.219485161209592	1.84137018011931	-2.69748558361054	0.219770922892155	0.014385100198183	0.014385100198183	0.904532340175728	0.999212607740616	TRUE	0.286910574085971	0.0195775281483748	0.0195775281483748	0.888723419959861	0.99888041561542
19142	chr17	64147226	64264227	-	TEX2	17	-5.12574282352483	-1.21697553764165	-0.218983096694657	1.84422341080228	-2.69556529091094	-0.732149656866123	0.300138462366931	-0.300138462366931	0.583795630331927	0.999212607740616	TRUE	0.286898940908749	0.0195759776352133	0.0195759776352133	0.88872779784291	0.99888041561542
20732	chr19	43543311	43576563	-	XRCC1	19	-5.12497980462235	-1.21733777180941	-0.219401554635556	1.84093622914157	-2.69716842984981	0.0886778283571613	0.00572905014678327	0.00572905014678327	0.939665342851439	0.999212607740616	TRUE	0.286898814190326	0.0195759614776989	0.0195759614776989	0.888727843464677	0.99888041561542
2303	chr1	232983434	233296725	-	PCNX2	1	-5.12497980462235	-1.21733777180942	-0.219401554635563	1.84093622914157	-2.6971684298498	0.0886778283571652	0.00572905010221803	0.00572905010221803	0.939665343085658	0.999212607740616	TRUE	0.286898814190331	0.0195759609177912	0.0195759609177912	0.888727845045613	0.99888041561542
8036	chr6	42224930	42453051	-	TRERF1	6	-5.12521980114223	-1.21719843083896	-0.219484014342901	1.84140162958199	-2.69676580765256	0.313312072299352	0.0352991889195664	0.0352991889195664	0.850970106788164	0.999212607740616	TRUE	0.286587698680736	0.0195344917243574	0.0195344917243574	0.888844999263602	0.99888041561542
13132	chr11	62690274	62728384	-	HNRNPUL2-BSCL2	11	-5.12517036629652	-1.21728727943991	-0.219343131786497	1.84127345313473	-2.69660815263099	-0.126858205571898	0.008196639622156	-0.008196639622156	0.927861847833564	0.999212607740616	TRUE	0.286561695103318	0.0195310549646592	0.0195310549646592	0.888854714106681	0.99888041561542
18619	chr17	35586273	35726409	+	AP2B1	17	-5.12517036629655	-1.21728727943992	-0.219343131786489	1.84127345313473	-2.69660815263098	-0.126858205571893	0.00819663947822846	-0.00819663947822846	0.927861848465184	0.999212607740616	TRUE	0.286561695103316	0.0195310549009946	0.0195310549009946	0.888854714286653	0.99888041561542
18121	chr16	89719984	89740903	+	ZNF276	16	-5.12517036629656	-1.21728727943992	-0.219343131786487	1.84127345313472	-2.69660815263099	-0.126858205571896	0.00819663942468196	-0.00819663942468196	0.927861848700171	0.999212607740616	TRUE	0.286561695103316	0.0195310547782128	0.0195310547782128	0.888854714633741	0.99888041561542
16002	chr14	50418524	50533609	-	MAP4K5	14	-5.12517036629652	-1.21728727943992	-0.219343131786491	1.84127345313472	-2.696608152631	-0.126858205571895	0.00819663963454786	-0.00819663963454786	0.927861847779183	0.999212607740616	TRUE	0.286561695103314	0.0195310547666168	0.0195310547666168	0.888854714666522	0.99888041561542
11447	chr9	137254326	137273542	+	NELFB	9	-5.12517036629653	-1.21728727943992	-0.219343131786493	1.84127345313473	-2.69660815263101	-0.126858205571896	0.00819663955064698	-0.00819663955064698	0.927861848147379	0.999212607740616	TRUE	0.286561695103314	0.0195310547102281	0.0195310547102281	0.888854714825925	0.99888041561542
18547	chr17	28905249	28952518	-	PHF12	17	-5.12517036629655	-1.21728727943992	-0.219343131786489	1.84127345313473	-2.69660815263098	-0.126858205571893	0.00819663947822846	-0.00819663947822846	0.927861848465184	0.999212607740616	TRUE	0.28656169510332	0.019531054549816	0.019531054549816	0.88885471527939	0.99888041561542
1713	chr1	161313380	161363206	+	SDHC	1	-5.12517036629654	-1.21728727943992	-0.219343131786489	1.84127345313473	-2.69660815263098	-0.126858205571896	0.00819663950051108	-0.00819663950051108	0.927861848367398	0.999212607740616	TRUE	0.286561695103315	0.0195310545161647	0.0195310545161647	0.888854715374518	0.99888041561542
15460	chr13	71437965	71868204	-	DACH1	13	-5.12517036629656	-1.21728727943992	-0.219343131786491	1.84127345313472	-2.69660815263099	-0.126858205571894	0.00819663935772041	-0.00819663935772041	0.927861848994029	0.999212607740616	TRUE	0.286561695103315	0.019531054476829	0.019531054476829	0.888854715485715	0.99888041561542
14472	chr12	54948014	54985762	-	TESPA1	12	-5.12517036629653	-1.21728727943991	-0.21934313178649	1.84127345313473	-2.69660815263099	-0.126858205571894	0.00819663959055106	-0.00819663959055106	0.927861847972261	0.999212607740616	TRUE	0.286561695103321	0.0195310544344238	0.0195310544344238	0.888854715605589	0.99888041561542
19040	chr17	54967764	55173632	+	STXBP4	17	-5.12506385910006	-1.21729786830123	-0.219376084137623	1.84135857353235	-2.69699182597185	0.0409560726444234	0.000495462921890066	0.000495462921890066	0.982241356883085	0.999212607740616	TRUE	0.286362350629475	0.019504523539581	0.019504523539581	0.888929741027477	0.99888041561542
9189	chr7	91939861	92110673	+	AKAP9	7	-5.12506385910008	-1.21729786830122	-0.219376084137618	1.84135857353236	-2.69699182597186	0.0409560726444249	0.000495463159950305	0.000495463159950305	0.982241352617449	0.999212607740616	TRUE	0.286362350629467	0.019504523274577	0.019504523274577	0.888929741777129	0.99888041561542
8806	chr7	20134654	20218384	-	MACC1	7	-5.12506385910006	-1.21729786830123	-0.219376084137622	1.84135857353236	-2.69699182597185	0.040956072644425	0.000495462918365774	0.000495462918365774	0.982241356946234	0.999212607740616	TRUE	0.286362350629468	0.0195045232301254	0.0195045232301254	0.888929741902875	0.99888041561542
18490	chr17	19904301	19978828	-	AKAP10	17	-5.1250685762792	-1.21730181634423	-0.219366709201391	1.84135834056907	-2.69698191488466	0.0275261063867917	0.00027084819043921	0.00027084819043921	0.986869434623035	0.999212607740616	TRUE	0.286362350629475	0.0195045232112534	0.0195045232112534	0.88892974195626	0.99888041561542
11460	chr9	137618004	137836127	+	EHMT1	9	-5.12506385910004	-1.21729786830122	-0.21937608413762	1.84135857353235	-2.69699182597186	0.0409560726444233	0.000495463052516243	0.000495463052516243	0.982241354542485	0.999212607740616	TRUE	0.286362350629476	0.0195045231736231	0.0195045231736231	0.88892974206271	0.99888041561542
13205	chr11	64938229	64973108	-	MAJIN	11	-5.12506385910004	-1.21729786830122	-0.219376084137619	1.84135857353235	-2.69699182597185	0.0409560726444234	0.000495463057177403	0.000495463057177403	0.982241354458965	0.999212607740616	TRUE	0.286362350629473	0.0195045231622544	0.0195045231622544	0.88892974209487	0.99888041561542
22755	chr22	49414523	49658504	-	C22orf34	22	-5.12506385910004	-1.21729786830122	-0.21937608413762	1.84135857353235	-2.69699182597186	0.0409560726444234	0.00049546306161119	0.00049546306161119	0.982241354379519	0.999212607740616	TRUE	0.286362350629471	0.0195045230890401	0.0195045230890401	0.888929742301981	0.99888041561542
14600	chr12	64506000	64694912	+	RASSF3	12	-5.12506385910008	-1.21729786830122	-0.219376084137618	1.84135857353236	-2.69699182597186	0.040956072644425	0.000495463157108134	0.000495463157108134	0.982241352668376	0.999212607740616	TRUE	0.286362350629475	0.0195045230565256	0.0195045230565256	0.888929742393959	0.99888041561542
21235	chr19	57768669	57819939	+	ZNF586	19	-5.12506385910006	-1.21729786830121	-0.219376084137616	1.84135857353235	-2.69699182597185	0.0409560726444218	0.000495462989306361	0.000495462989306361	0.982241355675099	0.999212607740616	TRUE	0.286362350629472	0.0195045230090045	0.0195045230090045	0.888929742528388	0.99888041561542
655	chr1	42176538	42336877	-	FOXJ3	1	-5.12506385910008	-1.21729786830122	-0.219376084137619	1.84135857353236	-2.69699182597186	0.0409560726444184	0.000495463159950305	0.000495463159950305	0.982241352617449	0.999212607740616	TRUE	0.286362350629483	0.0195045229999096	0.0195045229999096	0.888929742554116	0.99888041561542
191	chr1	11805095	11843143	+	CLCN6	1	-5.12506385910008	-1.21729786830122	-0.219376084137618	1.84135857353236	-2.69699182597186	0.0409560726444183	0.000495463159950305	0.000495463159950305	0.982241352617449	0.999212607740616	TRUE	0.286362350629478	0.0195045229886546	0.0195045229886546	0.888929742585955	0.99888041561542
5250	chr3	183634622	183684519	+	KLHL24	3	-5.12506385910004	-1.21729786830122	-0.219376084137619	1.84135857353235	-2.69699182597185	0.0409560726444249	0.000495463057177403	0.000495463057177403	0.982241354458965	0.999212607740616	TRUE	0.286362350629474	0.0195045228695108	0.0195045228695108	0.888929742922993	0.99888041561542
446	chr1	27233631	27308636	+	WDTC1	1	-5.12440088041443	-1.21765656183453	-0.219514415395692	1.84118683780565	-2.69797538401229	-0.26953594547437	0.038447581251944	-0.038447581251944	0.844547121272368	0.999212607740616	TRUE	-0.216258073011508	0.0188392885647772	-0.0188392885647772	0.890828220563792	0.99888041561542
297	chr1	19074509	19211266	-	UBR4	1	-5.12533195446095	-1.21723115421036	-0.219315338866433	1.84137082450308	-2.69647957891933	0.16040161962392	0.0063216360279057	0.0063216360279057	0.936627998657087	0.999212607740616	TRUE	-0.304363521884848	0.0177619387835648	-0.0177619387835648	0.893976749349771	0.99888041561542
22484	chr22	29882168	30030866	+	MTMR3	22	-5.12446091405274	-1.21772080867381	-0.219707919839873	1.84098816481274	-2.69745740609879	-0.294506904258136	0.0641149942986203	-0.0641149942986203	0.800106412090715	0.999212607740616	TRUE	-0.191998639891905	0.0172023643947341	-0.0172023643947341	0.895650490610861	0.99888041561542
19363	chr17	81394474	81466331	+	BAHCC1	17	-5.12521980114212	-1.21719843083896	-0.219484014342891	1.84140162958199	-2.69676580765259	0.313312072299352	0.0352991891786587	0.0352991891786587	0.850970106247637	0.999212607740616	TRUE	0.368046281905679	0.0163341022919212	0.0163341022919212	0.898303341800606	0.99888041561542
22642	chr22	40043816	40335807	+	TNRC6B	22	-5.12524875280919	-1.21723234589517	-0.21933927326895	1.84120177754578	-2.69630770100269	-0.116993405842547	0.0156586698110459	-0.0156586698110459	0.900416986373026	0.999212607740616	TRUE	-0.12171309352381	0.0160103691314362	-0.0160103691314362	0.899310751117316	0.99888041561542
18249	chr17	5281283	5386340	+	RABEP1	17	-5.12509190634197	-1.21730994560529	-0.219319288271507	1.84128374007134	-2.69678584006419	-0.0510883016764837	0.00392594423578885	-0.00392594423578885	0.950039355774175	0.999212607740616	TRUE	-0.11213279680002	0.0159617725491898	-0.0159617725491898	0.8994628667057	0.99888041561542
10303	chr8	98454694	98943571	-	STK3	8	-5.12450714630349	-1.21761991064707	-0.219662662336624	1.84138607125061	-2.69816152205139	0.2498651160145	0.0333824175434074	0.0333824175434074	0.855026699675997	0.999212607740616	TRUE	0.220345432803626	0.0144587198968793	0.0144587198968793	0.904289533071567	0.99888041561542
14851	chr12	108645108	108732596	-	CORO1C	12	-5.12450714630356	-1.21761991064705	-0.219662662336615	1.84138607125061	-2.69816152205137	0.2498651160145	0.0333824174318806	0.0333824174318806	0.855026699915484	0.999212607740616	TRUE	0.220345432803616	0.0144587198623185	0.0144587198623185	0.904289533185406	0.99888041561542
434	chr1	26692235	26781177	+	ARID1A	1	-5.12450714630354	-1.21761991064706	-0.219662662336628	1.8413860712506	-2.69816152205138	0.2498651160145	0.0333824174682604	0.0333824174682604	0.855026699837364	0.999212607740616	TRUE	0.220345432803627	0.0144587193666439	0.0144587193666439	0.90428953481809	0.99888041561542
16799	chr15	56917624	57289853	+	TCF12	15	-5.12450714630349	-1.21761991064706	-0.219662662336629	1.84138607125061	-2.69816152205138	0.249865116014497	0.033382417791131	0.033382417791131	0.855026699144048	0.999212607740616	TRUE	0.220345432803631	0.0144587191988421	0.0144587191988421	0.904289535370806	0.99888041561542
13909	chr12	1690069	1788674	+	ADIPOR2	12	-5.12450714630349	-1.21761991064706	-0.219662662336637	1.84138607125059	-2.6981615220514	0.249865116014501	0.0333824177168935	0.0333824177168935	0.855026699303462	0.999212607740616	TRUE	0.220345432803625	0.0144587191952041	0.0144587191952041	0.904289535382789	0.99888041561542
360	chr1	23018447	23083689	+	KDM1A	1	-5.12450714630354	-1.21761991064706	-0.219662662336628	1.8413860712506	-2.69816152205138	0.249865116014502	0.0333824174682604	0.0333824174682604	0.855026699837364	0.999212607740616	TRUE	0.220345432803627	0.0144587191924757	0.0144587191924757	0.904289535391776	0.99888041561542
18088	chr16	88569380	88631966	+	ZC3H18	16	-5.12495082938224	-1.21750339222681	-0.219482908342366	1.84142808546717	-2.69735730763902	0.390739645788521	0.0642762957189689	0.0642762957189689	0.799860457090389	0.999212607740616	TRUE	0.219937497785568	0.0144063944148911	0.0144063944148911	0.904462044491724	0.99888041561542
9498	chr7	129610719	129757076	+	NRF1	7	-5.12488135557953	-1.21746484702547	-0.219456195172385	1.84136758709472	-2.69737527808762	0.175425699445522	0.0110361970423583	0.0110361970423583	0.916333510840856	0.999212607740616	TRUE	0.219764101205907	0.0143841973928147	0.0143841973928147	0.904535321649412	0.99888041561542
12883	chr11	46396413	46595021	-	AMBRA1	11	-5.12488135557955	-1.21746484702548	-0.219456195172375	1.84136758709471	-2.69737527808766	0.175425699445526	0.0110361971087514	0.0110361971087514	0.916333510590114	0.999212607740616	TRUE	0.219764101205914	0.0143841972984546	0.0143841972984546	0.904535321961037	0.99888041561542
16163	chr14	70906458	71115382	+	PCNX1	14	-5.12488135557953	-1.21746484702547	-0.219456195172388	1.84136758709472	-2.69737527808764	0.175425699445523	0.0110361970223494	0.0110361970223494	0.916333510916422	0.999212607740616	TRUE	0.219764101205917	0.0143841972353584	0.0143841972353584	0.904535322169412	0.99888041561542
16750	chr15	49858237	50120233	-	ATP8B4	15	-5.12488135557955	-1.21746484702547	-0.219456195172373	1.8413675870947	-2.69737527808767	0.175425699445526	0.0110361970935173	0.0110361970935173	0.916333510647647	0.999212607740616	TRUE	0.219764101205912	0.0143841971811298	0.0143841971811298	0.904535322348503	0.99888041561542
5419	chr3	197790234	197888436	+	LRCH3	3	-5.12488135557955	-1.21746484702545	-0.219456195172378	1.84136758709472	-2.69737527808761	0.175425699445519	0.0110361970413351	0.0110361970413351	0.91633351084472	0.999212607740616	TRUE	0.219764101205916	0.0143841970821086	0.0143841970821086	0.904535322675521	0.99888041561542
19864	chr19	2071035	2097326	-	MOB3A	19	-5.12488135557955	-1.21746484702545	-0.219456195172378	1.84136758709472	-2.6973752780876	0.175425699445521	0.0110361970281474	0.0110361970281474	0.916333510894525	0.999212607740616	TRUE	0.21976410120591	0.0143841968113065	0.0143841968113065	0.904535323569847	0.99888041561542
20574	chr19	37906207	38208369	+	SIPA1L3	19	-5.12516328534335	-1.21726177891096	-0.219343480224476	1.84127992806527	-2.69663529397762	-0.11683947914436	0.00781893340058559	-0.00781893340058559	0.929539104221005	0.999212607740616	TRUE	0.219497476039885	0.0143501040986394	0.0143501040986394	0.90464798275203	0.99888041561542
21146	chr19	55312800	55326341	-	TMEM150B	19	-5.12417745904375	-1.21798347577796	-0.220131883083275	1.84168471781188	-2.69941956144337	1.49597957293558	1.09629731114262	1.09629731114262	0.295080128093112	0.999212607740616	TRUE	0.218034899920504	0.0141635751045897	0.0141635751045897	0.905266784161435	0.99888041561542
19936	chr19	4401639	4443397	+	CHAF1A	19	-5.11638955669894	-1.22246944573781	-0.225289563026932	1.8429145058043	-2.7174746749117	4.13282515094676	19.4939459976772	19.4939459976772	1.00919024033086e-05	0.005167054030494	TRUE	0.206341316400379	0.012714424121441	0.012714424121441	0.910222214706014	0.99888041561542
17272	chr16	1611359	1677908	+	CRAMP1	16	-5.12488636405665	-1.21741179996253	-0.219519648135536	1.84136733972301	-2.69736475491956	0.130302095017229	0.0100590204114042	0.0100590204114042	0.920110390540033	0.999212607740616	TRUE	0.149847312447571	0.0119302606888141	0.0119302606888141	0.913023450649423	0.99888041561542
19269	chr17	75941506	75980166	-	ACOX1	17	-5.12469670043827	-1.21729640561046	-0.219192307693355	1.84200632870719	-2.69902386894236	0.299651009642204	0.148151306876912	0.148151306876912	0.700308332740298	0.999212607740616	TRUE	0.0955583263772177	0.0111601201825806	0.0111601201825806	0.915866820532257	0.99888041561542
20683	chr19	41548517	41586843	+	CEACAM21	19	-5.12366525437696	-1.21847346956834	-0.220122586246448	1.83533824919608	-2.6999304307631	1.00504344389807	1.14507259860318	1.14507259860318	0.284583007879597	0.999212607740616	TRUE	0.175417982973954	0.0110352453797304	0.0110352453797304	0.916337104992062	0.99888041561542
18312	chr17	7483619	7499758	+	POLR2A	17	-5.12491777921542	-1.21746579808584	-0.219436098911379	1.84136578812347	-2.69729874945658	0.144074121821093	0.00871376346037778	0.00871376346037778	0.925627464466057	0.999212607740616	TRUE	0.175414422942442	0.0110347653836698	0.0110347653836698	0.916338917856139	0.99888041561542
14587	chr12	62259337	62416389	+	USP15	12	-5.12491777921542	-1.21746579808587	-0.219436098911387	1.84136578812347	-2.69729874945656	0.144074121821094	0.00871376339523522	0.00871376339523522	0.925627464743249	0.999212607740616	TRUE	0.175414422942442	0.0110347653595682	0.0110347653595682	0.916338917947168	0.99888041561542
11377	chr9	135808486	135908546	-	CAMSAP1	9	-5.12515760549865	-1.21723970425472	-0.219343759725899	1.84128512178572	-2.69665706483433	-0.108839149442416	0.0075328547686695	-0.0075328547686695	0.930836830654604	0.999212607740616	TRUE	0.175201666784392	0.0110085755878799	0.0110085755878799	0.916437892789584	0.99888041561542
7463	chr5	179697966	179731641	+	CANX	5	-5.12515760549866	-1.21723970425473	-0.219343759725904	1.84128512178573	-2.69665706483435	-0.108839149442416	0.00753285463838438	-0.00753285463838438	0.930836831251212	0.999212607740616	TRUE	0.175201666784401	0.0110085751590532	0.0110085751590532	0.916437894411154	0.99888041561542
19352	chr17	80543837	80966368	+	RPTOR	17	-5.12510302690198	-1.21730198662005	-0.219386600585904	1.8414425820288	-2.69708160521379	0.058260912940257	0.00639407997073249	0.00639407997073249	0.936266690379589	0.999212607740616	TRUE	-0.0781004171340257	0.0106847395757086	-0.0106847395757086	0.917671690921032	0.99888041561542
4369	chr3	47585268	47782893	-	SMARCC1	3	-5.12505908121654	-1.21731252974794	-0.219385798909977	1.84135880949412	-2.69700186460369	0.0275668025096379	0.00054249626850833	0.00054249626850833	0.98141771257337	0.999212607740616	TRUE	0.129831935443517	0.00998737494080615	0.00998737494080615	0.920394456926047	0.99888041561542
14609	chr12	65823130	65966295	+	HMGA2	12	-5.12514394386218	-1.21725217379782	-0.219303630985395	1.84131514203036	-2.69674452391309	-0.0617073493020115	0.00354535878182105	-0.00354535878182105	0.952519684495483	0.999212607740616	TRUE	0.11429394236926	0.00854046101449058	0.00854046101449058	0.926368628247963	0.99888041561542
11412	chr9	136885515	136926607	+	TRAF2	9	-5.12517811907576	-1.21739534810217	-0.219468551423482	1.84104981546504	-2.69614486686494	-0.247983747324885	0.0479113767884201	-0.0479113767884201	0.826738326072091	0.999212607740616	TRUE	-0.12720775558215	0.00824233897299109	-0.00824233897299109	0.927661579049043	0.99888041561542
21385	chr20	8076250	8883199	+	PLCB1	20	-5.1251781190758	-1.21739534810217	-0.219468551423486	1.84104981546503	-2.69614486686493	-0.24798374732489	0.0479113766796218	-0.0479113766796218	0.826738326265692	0.999212607740616	TRUE	-0.127207755582151	0.00824233892103621	-0.00824233892103621	0.927661579276407	0.99888041561542
17472	chr16	15948576	16143074	+	ABCC1	16	-5.12517811907573	-1.2173953481022	-0.219468551423495	1.84104981546504	-2.69614486686495	-0.247983747324889	0.0479113766439241	-0.0479113766439241	0.826738326329215	0.999212607740616	TRUE	-0.12720775558215	0.00824233872219793	-0.00824233872219793	0.927661580146559	0.99888041561542
8726	chr7	2728104	2845308	-	GNA12	7	-5.12517811907576	-1.21739534810217	-0.219468551423482	1.84104981546504	-2.69614486686495	-0.247983747324885	0.0479113767868284	-0.0479113767868284	0.826738326074923	0.999212607740616	TRUE	-0.127207755582152	0.00824233837749944	-0.00824233837749944	0.927661581655021	0.99888041561542
4471	chr3	51540579	51668667	+	RAD54L2	3	-5.12475567678086	-1.21730654437224	-0.219364301242986	1.83966162827476	-2.69818985096441	0.384100689991002	0.171193647904374	0.171193647904374	0.679053146588206	0.999212607740616	TRUE	-0.126864379165051	0.00819744569628256	-0.00819744569628256	0.927858310496175	0.99888041561542
4429	chr3	49724293	49787542	-	IP6K1	3	-5.12516328534337	-1.21726177891095	-0.219343480224473	1.84127992806528	-2.69663529397761	-0.116839479144357	0.00781893332919026	-0.00781893332919026	0.929539104541859	0.999212607740616	TRUE	-0.126858205571899	0.00819663987078911	-0.00819663987078911	0.927861846742447	0.99888041561542
11888	chr10	73007223	73097974	-	P4HA1	10	-5.12516328534337	-1.21726177891096	-0.219343480224474	1.84127992806527	-2.69663529397761	-0.116839479144362	0.00781893333441985	-0.00781893333441985	0.929539104518357	0.999212607740616	TRUE	-0.126858205571888	0.00819663980939822	-0.00819663980939822	0.927861847011859	0.99888041561542
7637	chr6	25278373	25620530	+	CARMIL1	6	-5.12516328534337	-1.21726177891096	-0.219343480224479	1.84127992806527	-2.69663529397763	-0.116839479144357	0.00781893320106519	-0.00781893320106519	0.92953910511766	0.999212607740616	TRUE	-0.126858205571895	0.00819663944275817	-0.00819663944275817	0.927861848620844	0.99888041561542
22764	chr22	50088878	50161618	+	MOV10L1	22	-5.12516328534342	-1.21726177891097	-0.219343480224481	1.84127992806527	-2.69663529397763	-0.116839479144361	0.00781893312773718	-0.00781893312773718	0.929539105447201	0.999212607740616	TRUE	-0.126858205571891	0.00819663940546889	-0.00819663940546889	0.927861848784487	0.99888041561542
7619	chr6	21665388	22194412	+	CASC15	6	-5.12516328534336	-1.21726177891096	-0.219343480224475	1.84127992806527	-2.69663529397761	-0.116839479144362	0.00781893333646622	-0.00781893333646622	0.929539104509161	0.999212607740616	TRUE	-0.126858205571892	0.0081966394027404	-0.0081966394027404	0.927861848796461	0.99888041561542
